date	funestus_sc_22_arabiensis_sc_65	funestus_sc_22_arabiensis_sc_65	funestus_sc_13_arabiensis_sc_39	observed
20111121	0.458123117685	0.458123117685	0.454922288656	NaN
20111122	0.46875	0.46875	0.45284974575	NaN
20111123	0.451059550047	0.451059550047	0.471991688013	NaN
20111124	0.465725809336	0.465725809336	0.448132783175	NaN
20111125	0.446572571993	0.446572571993	0.450207471847	NaN
20111126	0.454637110233	0.454637110233	0.434647291899	NaN
20111127	0.447580635548	0.447580635548	0.456431537867	NaN
20111128	0.456653237343	0.456653237343	0.455958545208	NaN
20111129	0.455095857382	0.455095857382	0.455486536026	NaN
20111130	0.442986875773	0.442986875773	0.447204977274	NaN
20111201	0.438950568438	0.438950568438	0.456521749496	NaN
20111202	0.439959645271	0.439959645271	0.455486536026	NaN
20111203	0.4349142313	0.4349142313	0.454451352358	NaN
20111204	0.420787096024	0.420787096024	0.431677013636	NaN
20111205	0.430877894163	0.430877894163	0.431677013636	NaN
20111206	0.426841586828	0.426841586828	0.429162353277	0.395953757225
20111207	0.425832480192	0.425832480192	0.447204977274	NaN
20111208	0.419777989387	0.419777989387	0.42650103569	NaN
20111209	0.4349142313	0.4349142313	0.425465852022	NaN
20111210	0.436491936445	0.436491936445	0.414684593677	NaN
20111211	0.432459682226	0.432459682226	0.415718704462	NaN
20111212	0.175403222442	0.175403222442	0.173733189702	NaN
20111213	0.177419349551	0.177419349551	0.172699064016	NaN
20111214	0.197381675243	0.197381675243	0.166494309902	NaN
20111215	0.203423961997	0.203423961997	0.171664938331	NaN
20111216	0.198388725519	0.198388725519	0.175801441073	NaN
20111217	0.209466263652	0.209466263652	0.179937958717	NaN
20111218	0.201409876347	0.201409876347	0.179937958717	NaN
20111219	0.20020121336	0.20020121336	0.196483969688	NaN
20111220	0.190140843391	0.190140843391	0.190279215574	NaN
20111221	0.20925553143	0.20925553143	0.199586346745	NaN
20111222	0.196374624968	0.196374624968	0.190279215574	NaN
20111223	0.211480364203	0.211480364203	0.190279215574	NaN
20111224	0.202416911721	0.202416911721	0.186142712831	NaN
