date	funestus_sc_1_arabiensis_sc_5	funestus_sc_2.5_arabiensis_sc_5	funestus_sc_7_arabiensis_sc_57	observed
20120324	0.0417910441756	0.108190089464	0.35546875	NaN
20120325	0.0338645428419	0.107178971171	0.361328125	NaN
20120326	0.0368525907397	0.0940343812108	0.357421875	NaN
20120327	0.0348953157663	0.110323883593	0.376953125	NaN
20120328	0.0348953157663	0.103343464434	0.384164214134	NaN
20120329	0.0348605588079	0.114488348365	0.401759535074	NaN
20120330	0.0398009940982	0.10536980629	0.384164214134	NaN
20120331	0.036815918982	0.108409322798	0.399804502726	NaN
20120401	0.0388059690595	0.109422490001	0.4208984375	NaN
20120402	0.0408366546035	0.107396148145	0.4248046875	NaN
20120403	0.0418326705694	0.112462006509	0.41796875	NaN
20120404	0.0348605588079	0.111561864615	0.42521995306	NaN
20120405	0.0448207184672	0.109644673765	0.41446724534	NaN
20120406	0.0388446226716	0.114604465663	0.420332342386	NaN
20120407	0.0438247025013	0.117647059262	0.429130017757	NaN
20120408	0.0348605588079	0.115618661046	0.441837728024	NaN
20120409	0.0378486067057	0.107505068183	0.417399793863	NaN
20120410	0.0428286865354	0.100405678153	0.434995114803	NaN
20120411	0.0398406386375	0.108519271016	0.426197469235	NaN
20120412	0.0418326705694	0.0983772799373	0.437927663326	NaN
20120413	0.0428286865354	0.101419880986	0.437927663326	NaN
20120414	0.0468127503991	0.0962512642145	0.430107533932	NaN
20120415	0.0487562194467	0.0983772799373	0.437927663326	NaN
20120416	0.0437375754118	0.0922920927405	0.423264920712	NaN
20120417	0.0477137193084	0.0963488817215	0.430528372526	NaN
20120418	0.042743537575	0.0921985805035	0.423679053783	NaN
20120419	0.0477611944079	0.0890688225627	0.425635993481	NaN
20120420	0.0467196814716	0.0941295549274	0.419765174389	NaN
20120421	0.0467196814716	0.0910931155086	0.442270070314	NaN
20120422	0.0397614315152	0.0870445370674	0.435420751572	NaN
20120423	0.0437810942531	0.0829959511757	0.428571432829	NaN
20120424	0.0367793254554	0.0840080976486	0.425635993481	NaN
20120425	0.0387673974037	0.0900809690356	0.42759296298	NaN
20120426	0.0397614315152	0.0870445370674	0.429549902677	NaN
20120427	0.0417495034635	0.0759109333157	0.42759296298	NaN
20120428	0.0328031815589	0.0861195549369	0.439334630966	NaN
20120429	0.0367793254554	0.0790273547173	0.43206256628	NaN
20120430	0.0337972156704	0.0830800384283	0.443792760372	NaN
20120501	0.0377733595669	0.0799595117569	0.446725308895	NaN
20120502	0.0337972156704	0.0799595117569	0.419354826212	NaN
20120503	0.0367793254554	0.0800405293703	0.425635993481	NaN
20120504	0.0328031815589	0.0881458967924	0.428571432829	NaN
20120505	0.0318091437221	0.0821501016617	0.429549902677	NaN
20120506	0.0318091437221	0.0912778899074	0.428571432829	NaN
20120507	0.0328031815589	0.0892494916916	0.426197469235	NaN
20120508	0.0298507455736	0.0943204835057	0.417399793863	NaN
20120509	0.0318407975137	0.0953346863389	0.4189453125	NaN
20120510	0.0298804789782	0.0871327221394	0.4267578125	NaN
20120511	0.032868526876	0.0831642970443	0.4140625	NaN
20120512	0.0358923226595	0.088235296309	0.4150390625	NaN
20120513	0.0348953157663	0.0791878178716	0.4228515625	NaN
20120514	0.0398406386375	0.0791878178716	0.4189453125	NaN
20120515	0.032868526876	0.0812182724476	0.422439038753	NaN
20120516	0.0368893332779	0.075126901269	0.422439038753	NaN
20120517	0.0309072788805	0.0700507611036	0.422439038753	NaN
20120518	0.0309072788805	0.0781725868583	0.418128669262	NaN
20120519	0.0319042876363	0.0741116777062	0.424951255322	NaN
20120520	0.0308764949441	0.0761421322823	0.418128669262	NaN
20120521	0.0278884470463	0.0710659921169	0.437621831894	NaN
20120522	0.0258706472814	0.0791878178716	0.440545797348	NaN
20120523	0.0298210736364	0.0720812156796	0.436647176743	NaN
20120524	0.0258964151144	0.063959389925	0.435672521591	NaN
20120525	0.0288844630122	0.075126901269	0.439571142197	NaN
20120526	0.0288557205349	0.0741116777062	0.433723211288	NaN
20120527	0.0268656723201	0.0689655169845	0.432748526335	NaN
20120528	0.0298507455736	0.0689655169845	0.418128669262	NaN
20120529	0.0308457706124	0.0720081105828	0.436647176743	NaN
20120530	0.0308457706124	0.0709939152002	0.413255363703	NaN
20120531	0.0338983051479	0.0760649070144	0.424951255322	NaN
20120601	0.0279162507504	0.0700507611036	0.409356713295	NaN
20120602	0.0319042876363	0.075126901269	0.414230018854	NaN
20120603	0.0329012945294	0.0680203065276	0.40545809269	NaN
20120604	0.0289132595062	0.0710659921169	0.398635476828	NaN
20120605	0.032868526876	0.0710659921169	0.370731711388	0.066666667
20120606	0.0308764949441	0.0700507611036	0.38146340847	NaN
20120607	0.032868526876	0.0640243887901	0.3671875	NaN
20120608	0.032868526876	0.0609756112099	0.3662109375	NaN
20120609	0.0298804789782	0.0579268299043	0.369140625	NaN
20120610	0.0169154237956	0.0406504049897	0.197651669383	NaN
20120611	0.0189054720104	0.0447609350085	0.199804112315	NaN
20120612	0.0208955220878	0.0498474054038	0.203721836209	NaN
20120613	0.0189054720104	0.0549338757992	0.206660136581	NaN
20120614	0.023880597204	0.0569684654474	0.216454461217	NaN
20120615	0.0248756222427	0.0631364583969	0.226248770952	NaN
20120616	0.0288557205349	0.0630722269416	0.223310485482	NaN
20120617	0.0268656723201	0.0640895217657	0.218413323164	NaN
20120618	0.0218905471265	0.0632008165121	0.235063657165	NaN
20120619	0.023880597204	0.0653061196208	0.234084233642	NaN
20120620	0.0258706472814	0.0683673471212	0.231145933271	NaN
20120621	0.0268656723201	0.0622448995709	0.234084233642	NaN
20120622	0.023880597204	0.0682281032205	0.235063657165	NaN
20120623	0.0268656723201	0.0733197554946	0.231898233294	NaN
20120624	0.0258706472814	0.0692464336753	0.221135035157	NaN
20120625	0.0268656723201	0.0661914423108	0.221135035157	NaN
20120626	0.0248756222427	0.0590030513704	0.228962823749	NaN
20120627	0.0308764949441	0.0671414062381	0.206457927823	NaN
20120628	0.0298804789782	0.0569684654474	0.212328761816	NaN
20120629	0.0249003991485	0.0600203461945	0.203522503376	NaN
20120630	0.03187251091	0.0549338757992	0.185909986496	NaN
20120701	0.0279162507504	0.0640895217657	0.203522503376	NaN
20120702	0.0219341982156	0.0569684654474	0.185112640262	NaN
20120703	0.0229312069714	0.0539165809751	0.186092063785	NaN
20120704	0.0219123512507	0.0528992861509	0.179236039519	NaN
20120705	0.016932271421	0.0518292672932	0.190009787679	NaN
20120706	0.0209163352847	0.0437436401844	0.180215477943	NaN
20120707	0.0179282873869	0.0559511706233	0.183153763413	NaN
20120708	0.0209163352847	0.0488301105797	0.178256615996	NaN
20120709	0.0208955220878	0.0528992861509	0.175318315625	NaN
20120710	0.0189243033528	0.0518819950521	0.171400591731	NaN
20120711	0.0189243033528	0.0478615052998	0.165523990989	NaN
20120712	0.0199203193188	0.0559511706233	0.163565129042	NaN
20120713	0.0189243033528	0.0437436401844	0.163725495338	NaN
20120714	0.0209163352847	0.0549338757992	0.164867520332	NaN
20120715	0.0209163352847	0.0447609350085	0.165848866105	NaN
20120716	0.0209163352847	0.0498981662095	0.157016679645	NaN
20120717	0.016932271421	0.0468431785703	0.158979386091	NaN
20120718	0.016932271421	0.0498981662095	0.157998040319	NaN
20120719	0.0189243033528	0.0356415472925	0.156035333872	NaN
20120720	0.0199401788413	0.0457782298327	0.148184493184	NaN
20120721	0.0209371875972	0.0447609350085	0.147058829665	NaN
20120722	0.0229312069714	0.0488301105797	0.148039221764	NaN
20120723	0.0179461613298	0.0498474054038	0.146078437567	NaN
20120724	0.0159521438181	0.0498474054038	0.133333340287	NaN
20120725	0.0179461613298	0.0478128194809	0.145098045468	NaN
20120726	0.0179640725255	0.0478128194809	0.151128560305	NaN
20120727	0.0189620759338	0.0488301105797	0.146221786737	NaN
20120728	0.0179640725255	0.0528992861509	0.146221786737	NaN
20120729	0.0149700595066	0.0457782298327	0.142296373844	NaN
20120730	0.0199600793421	0.0498474054038	0.152109906077	NaN
20120731	0.0159680638462	0.0498474054038	0.157016679645	NaN
20120801	0.0179640725255	0.0549338757992	0.146221786737	NaN
20120802	0.0159680638462	0.0539165809751	0.147203147411	NaN
20120803	0.0169660672545	0.0518819950521	0.147203147411	NaN
20120804	0.0169660672545	0.0457782298327	0.13837094605	0.041237113
20120805	0.0149700595066	0.0488301105797	0.133464187384	NaN
20120806	0.0149700595066	0.0447609350085	0.13542689383	NaN
20120807	0.0179640725255	0.0427263490856	0.132352948189	NaN
20120808	0.0139720560983	0.0457782298327	0.120588235557	NaN
20120809	0.00898203626275	0.0264496430755	0.0529411770403	NaN
20120810	0.00998003967106	0.0284552853554	0.0714985281229	NaN
20120811	0.00998003967106	0.0274390242994	0.0558276213706	NaN
20120812	0.0119760483503	0.0304878056049	0.0754162594676	NaN
20120813	0.0119641078636	0.0304878056049	0.0656219422817	NaN
20120814	0.0129740517587	0.035605289042	0.0812133103609	NaN
20120815	0.00998003967106	0.033570703119	0.0645792558789	NaN
20120816	0.0129740517587	0.0376398786902	0.0704500973225	NaN
20120817	0.0129611166194	0.0345879942179	0.067514680326	NaN
20120818	0.0119641078636	0.0315682291985	0.0733855217695	NaN
20120819	0.0109670991078	0.0244399178773	0.0694716274738	NaN
20120820	0.0109670991078	0.0274949092418	0.0645792558789	NaN
20120821	0.0119641078636	0.0284842327237	0.076320938766	NaN
20120822	0.00697906268761	0.025432350114	0.0724070444703	NaN
20120823	0.00796812772751	0.0274949092418	0.076320938766	NaN
20120824	0.00696517433971	0.0254582483321	0.0772994160652	NaN
20120825	0.00895522348583	0.0234215892851	0.0841487273574	NaN
20120826	0.00995024852455	0.0254582483321	0.0762463361025	NaN
20120827	0.00895522348583	0.0244399178773	0.0869990214705	NaN
20120828	0.0109452735633	0.0254582483321	0.0899315774441	NaN
20120829	0.0109561756253	0.028513237834	0.0869140625	NaN
20120830	0.0119521915913	0.0254582483321	0.0830078125	NaN
20120831	0.0139442235231	0.0295315682888	0.08203125	NaN
20120901	0.00996015965939	0.026476578787	0.0791015625	NaN
20120902	0.0139442235231	0.0254582483321	0.0782778859139	NaN
20120903	0.00996015965939	0.0224032588303	0.0831702575087	NaN
20120904	0.00996015965939	0.0295315682888	0.0724070444703	NaN
20120905	0.00897308066487	0.0244399178773	0.076320938766	NaN
20120906	0.00998003967106	0.025484200567	0.0715686306357	NaN
20120907	0.00598802417517	0.0285423044115	0.074509806931	NaN
20120908	0.00798403192312	0.0285423044115	0.0715686306357	NaN
20120909	0.00899100862443	0.031600408256	0.0715686306357	NaN
20120910	0.00899100862443	0.025484200567	0.0675808042288	NaN
20120911	0.00700000021607	0.031600408256	0.0626223087311	NaN
20120912	0.00899999961257	0.025484200567	0.0675808042288	NaN
20120913	0.00899999961257	0.0244648326188	0.0656219422817	NaN
20120914	0.00800000037998	0.0244648326188	0.05974534899	NaN
20120915	0.0109999999404	0.0305810403079	0.0696078464389	NaN
20120916	0.00800000037998	0.025484200567	0.0607843138278	NaN
20120917	0.00899999961257	0.0305810403079	0.0607843138278	NaN
20120918	0.00800000037998	0.0244897957891	0.0618253201246	NaN
20120919	0.00900900922716	0.0296220630407	0.0647693797946	NaN
20120920	0.00701402826235	0.0245148111135	0.0559371933341	NaN
20120921	0.00700700702146	0.026584867388	0.0686948001385	NaN
20120922	0.00800000037998	0.0255623720586	0.0618253201246	NaN
20120923	0.00499999988824	0.0286298561841	0.060843963176	NaN
20120924	0.00700000021607	0.0286298561841	0.0539215691388	NaN
20120925	0.00600000005215	0.0235414542258	0.0617647059262	NaN
20120926	0.00800000037998	0.0306748468429	0.0567514672875	NaN
20120927	0.00600600615144	0.0306748468429	0.0606653615832	NaN
20120928	0.00701402826235	0.0316973403096	0.0537634417415	NaN
20120929	0.00300601194613	0.0316973403096	0.0596285425127	NaN
20120930	0.00501001998782	0.0286006126553	0.05078125	NaN
20121001	0.00501001998782	0.0265577118844	0.0576171875	NaN
20121002	0.00801603216678	0.0286006126553	0.0537634417415	NaN
20121003	0.00701402826235	0.0265577118844	0.0566959939897	0.008230453
20121004	0.00601202389225	0.0214723926038	0.0537634417415	NaN
20121005	0.00501001998782	0.0255623720586	0.0537634417415	NaN
20121006	0.00601202389225	0.0235173832625	0.0586510263383	NaN
20121007	0.00400801608339	0.0224948879331	0.0635386109352	NaN
20121008	0.00601202389225	0.0112474439666	0.0361681319773	NaN
20121009	0.00300601194613	0.00613496918231	0.0381231680512	NaN
20121010	0.00501001998782	0.0102249486372	0.0390625	NaN
20121011	0.00401203613728	0.0102249486372	0.047804877162	NaN
20121012	0.00401203613728	0.0112474439666	0.0458536595106	NaN
20121013	0.00601805420592	0.00920245423913	0.0546341463924	NaN
20121014	0.00400801608339	0.0143149280921	0.0468292683363	NaN
20121015	0.00501001998782	0.013292433694	0.0507317073643	NaN
20121016	0.00601202389225	0.0122699383646	0.05170731619	NaN
20121017	0.00400801608339	0.0143149280921	0.0575609765947	NaN
20121018	0.00701402826235	0.0153531217948	0.0526829250157	NaN
20121019	0.00501001998782	0.0153531217948	0.0536585375667	NaN
20121020	0.00601202389225	0.0122824972495	0.0526829250157	NaN
20121021	0.00501001998782	0.0133060384542	0.0604878030717	NaN
20121022	0.00701402826235	0.0184426233172	0.059512194246	NaN
20121023	0.00501001998782	0.0143442619592	0.0692682936788	NaN
20121024	0.00400801608339	0.0153688527644	0.0575609765947	NaN
20121025	0.00501001998782	0.0163934417069	0.0643902420998	NaN
20121026	0.00501504493877	0.0215163938701	0.0575609765947	NaN
20121027	0.00501504493877	0.0204918030649	0.055609755218	NaN
20121028	0.00300902710296	0.0235655736178	0.0575609765947	NaN
20121029	0.00501504493877	0.0204918030649	0.0526315793395	NaN
20121030	0.00401203613728	0.0256147533655	0.0536062382162	NaN
20121031	0.00401203613728	0.0245649944991	0.0604288503528	NaN
20121101	0.00401203613728	0.0235655736178	0.0506822615862	NaN
20121102	0.00300902710296	0.0266393441707	0.0584795325994	NaN
20121103	0.00601805420592	0.024590164423	0.0487804859877	NaN
20121104	0.00501504493877	0.0214943699539	0.0507317073643	NaN
20121105	0.00501504493877	0.0204918030649	0.0448780469596	NaN
20121106	0.00601805420592	0.0215163938701	0.0517578125	NaN
20121107	0.00300902710296	0.024590164423	0.0458984375	NaN
20121108	0.00300902710296	0.0194672122598	0.05078125	NaN
20121109	0.00200601806864	0.0235414542258	0.0517578125	NaN
20121110	0.00300902710296	0.024590164423	0.0478515625	NaN
20121111	0.00200601806864	0.0235655736178	0.052734375	NaN
20121112	0.00200601806864	0.0225409828126	0.0439882688224	NaN
20121113	0.00300601194613	0.0276639349759	0.0469208210707	NaN
20121114	0.00501504493877	0.0235655736178	0.0478515625	NaN
20121115	0.00401203613728	0.025588536635	0.041015625	NaN
20121116	0.00300902710296	0.024590164423	0.0458984375	NaN
20121117	0.00200601806864	0.0256147533655	0.037109375	NaN
20121118	0.00300902710296	0.0215163938701	0.04296875	NaN
20121119	0.00300902710296	0.0225409828126	0.0410557202995	NaN
20121120	0.00401606410742	0.0235414542258	0.0371456518769	NaN
20121121	0.00301204808056	0.0235414542258	0.0361681319773	NaN
20121122	0.00401606410742	0.0235414542258	0.041015625	NaN
20121123	0.00602409616113	0.0214723926038	0.037109375	NaN
20121124	0.00301204808056	0.0224948879331	0.0458984375	NaN
20121125	0.00401606410742	0.019427401945	0.044921875	NaN
20121126	0.00502008013427	0.019427401945	0.0498046875	NaN
20121127	0.00602409616113	0.0214943699539	0.0556640625	NaN
20121128	0.00803212821484	0.0184049084783	0.0546875	NaN
20121129	0.00803212821484	0.0184049084783	0.046875	NaN
20121130	0.00602409616113	0.0173824131489	0.05859375	NaN
20121201	0.00601805420592	0.0184049084783	0.05170731619	NaN
20121202	0.00702811265364	0.019427401945	0.05859375	NaN
20121203	0.00502008013427	0.0183861088008	0.0595703125	NaN
20121204	0.00701402826235	0.019427401945	0.0654296875	NaN
20121205	0.00501001998782	0.0204918030649	0.0576171875	NaN
20121206	0.00701402826235	0.0184426233172	0.0595703125	NaN
20121207	0.00601805420592	0.0194672122598	0.057673510164	NaN
20121208	0.00601805420592	0.0204918030649	0.0557184740901	NaN
20121209	0.0100300898776	0.0214943699539	0.0606060624123	NaN
20121210	0.0120361084119	0.0214943699539	0.0537634417415	NaN
20121211	0.0110330991447	0.0296827014536	0.0586510263383	NaN
20121212	0.0120361084119	0.025588536635	0.0547409579158	NaN
20121213	0.0140421260148	0.025588536635	0.0537634417415	NaN
20121214	0.0120361084119	0.0235414542258	0.0547409579158	NaN
20121215	0.0110330991447	0.0266120769084	0.0566959939897	NaN
20121216	0.0120361084119	0.0296827014536	0.0547409579158	NaN
20121217	0.0110220443457	0.0276073627174	0.057673510164	NaN
20121218	0.0110220443457	0.026584867388	0.0498046875	NaN
20121219	0.0110220443457	0.0266120769084	0.0517578125	NaN
20121220	0.0130260521546	0.0225409828126	0.05078125	NaN
20121221	0.0120240477845	0.024590164423	0.048828125	NaN
20121222	0.0130260521546	0.0204918030649	0.0439453125	NaN
20121223	0.0120240477845	0.024590164423	0.0459433048963	NaN
20121224	0.0120240477845	0.024590164423	0.0459433048963	NaN
20121225	0.0140000004321	0.0225179120898	0.044965788722	NaN
20121226	0.0129870129749	0.0184237454087	0.0469667315483	NaN
20121227	0.0119880121201	0.0235414542258	0.0479452051222	NaN
20121228	0.0120000001043	0.019427401945	0.0391772761941	NaN
20121229	0.0120000001043	0.0173824131489	0.0450538694859	NaN
20121230	0.0100100096315	0.0173824131489	0.0411764718592	NaN
20121231	0.0100100096315	0.0163432080299	0.0441176481545	NaN
20130101	0.0110110109672	0.0153217567131	0.0480392165482	NaN
20130102	0.0120120123029	0.0122574055567	0.0392156876624	NaN
20130103	0.0110110109672	0.0194075591862	0.0489715971053	NaN
20130104	0.0120000001043	0.0173646584153	0.0460333004594	NaN
20130105	0.0130000002682	0.0153374234214	0.0528893247247	NaN
20130106	0.0130000002682	0.0163599178195	0.0430950038135	NaN
20130107	0.0120000001043	0.0163599178195	0.0431372560561	NaN
20130108	0.0120000001043	0.0153531217948	0.0431372560561	NaN
20130109	0.0130130127072	0.0214943699539	0.0411764718592	NaN
20130110	0.0130130127072	0.0225179120898	0.0460784323514	NaN
20130111	0.0100100096315	0.0204708296806	0.0401960797608	NaN
20130112	0.0110110109672	0.0235414542258	0.0450980402529	NaN
20130113	0.0110110109672	0.019427401945	0.0363101065159	NaN
20130114	0.0120120123029	0.0173824131489	0.0402750484645	NaN
20130115	0.00999999977648	0.0163599178195	0.0402750484645	NaN
20130116	0.0109999999404	0.0163599178195	0.0491159148514	NaN
20130117	0.0110110109672	0.0184049084783	0.0422812178731	NaN
20130118	0.00900900922716	0.0184049084783	0.0491642095149	NaN
20130119	0.0100100096315	0.0163599178195	0.0481809228659	NaN
20130120	0.0100100096315	0.0204498972744	0.0609636195004	NaN
20130121	0.0110110109672	0.0214723926038	0.058013767004	NaN
20130122	0.0110110109672	0.0224948879331	0.0610236227512	NaN
20130123	0.0100100096315	0.0224948879331	0.0580708645284	NaN
20130124	0.00800000037998	0.019427401945	0.0600393712521	NaN
20130125	0.00700000021607	0.0245148111135	0.0659448802471	NaN
20130126	0.00899999961257	0.0245148111135	0.0561023615301	NaN
20130127	0.00600000005215	0.0214504599571	0.0629921257496	NaN
20130128	0.00700000021607	0.0224719103426	0.0610236227512	NaN
20130129	0.00700000021607	0.019387755543	0.0580708645284	NaN
20130130	0.00800000037998	0.0244897957891	0.0679133832455	NaN
20130131	0.00999001041055	0.0204081628472	0.0659448802471	NaN
20130201	0.0109890112653	0.023493360728	0.0620078742504	NaN
20130202	0.00899100862443	0.0194075591862	0.0708661451936	NaN
20130203	0.00999001041055	0.0204290095717	0.0738188996911	NaN
20130204	0.00699300691485	0.0194075591862	0.0688976347446	NaN
20130205	0.00798403192312	0.0224719103426	0.0708661451936	NaN
20130206	0.0119880121201	0.0163432080299	0.0836614146829	NaN
20130207	0.00999001041055	0.0214723926038	0.086614176631	NaN
20130208	0.0119880121201	0.019427401945	0.0915354341269	NaN
20130209	0.0109890112653	0.0173824131489	0.0964566916227	NaN
20130210	0.0119880121201	0.0153374234214	0.106299214065	NaN
20130211	0.00999001041055	0.0184049084783	0.105314962566	NaN
20130212	0.0169660672545	0.0173824131489	0.100393697619	NaN
20130213	0.0159680638462	0.0194075591862	0.104330711067	NaN
