date	funestus_sc_1_arabiensis_sc_5	funestus_sc_0.5_arabiensis_sc_4	funestus_sc_1_arabiensis_sc_5	observed
20120623	0.0240384619683	0.0192893408239	0.0240384619683	NaN
20120624	0.0298651251942	0.0213197972626	0.0298651251942	NaN
20120625	0.0260366443545	0.0223350245506	0.0260366443545	NaN
20120626	0.027965284884	0.0223350245506	0.027965284884	NaN
20120627	0.0279922783375	0.0192893408239	0.0279922783375	NaN
20120628	0.0270270276815	0.0192893408239	0.0270270276815	NaN
20120629	0.0241545885801	0.0203045681119	0.0241545885801	NaN
20120630	0.0251207724214	0.0182926822454	0.0251207724214	NaN
20120701	0.0270531401038	0.0172764230519	0.0270531401038	NaN
20120702	0.0231884066015	0.0162436552346	0.0231884066015	NaN
20120703	0.0222007725388	0.018255578354	0.0222007725388	NaN
20120704	0.0251207724214	0.0182370822877	0.0251207724214	NaN
20120705	0.0222222227603	0.0162107404321	0.0222222227603	NaN
20120706	0.0251207724214	0.0162107404321	0.0251207724214	NaN
20120707	0.0251207724214	0.0202634241432	0.0251207724214	NaN
20120708	0.0193423591554	0.0182370822877	0.0193423591554	NaN
20120709	0.021276595071	0.018255578354	0.021276595071	NaN
20120710	0.0203094780445	0.0172413792461	0.0203094780445	NaN
20120711	0.0203094780445	0.018255578354	0.0203094780445	NaN
20120712	0.0164410062134	0.0172413792461	0.0164410062134	NaN
20120713	0.0174081232399	0.0172413792461	0.0174081232399	NaN
20120714	0.0164410062134	0.018255578354	0.0164410062134	NaN
20120715	0.0164410062134	0.0162271801382	0.0164410062134	NaN
20120716	0.0135396514088	0.0111561864614	0.0135396514088	NaN
20120717	0.0145067693666	0.0131845837459	0.0145067693666	NaN
20120718	0.0154738882557	0.0111561864614	0.0154738882557	NaN
20120719	0.012572533451	0.0111561864614	0.012572533451	NaN
20120720	0.012572533451	0.0131845837459	0.012572533451	NaN
20120721	0.0145208127797	0.0142131978646	0.0145208127797	NaN
20120722	0.0135396514088	0.0152284260839	0.0135396514088	NaN
20120723	0.0164251215756	0.0172588825226	0.0164251215756	NaN
