date	funestus_sc_4.5_arabiensis_sc_18	funestus_sc_1_arabiensis_sc_12	funestus_sc_4_arabiensis_sc_62	observed
20120921	0.0443995967507	0.0128078814596	0.0576923079789	NaN
20120922	0.0484848469496	0.0147783253342	0.0576923079789	NaN
20120923	0.0424242429435	0.0157635472715	0.0597771033645	NaN
20120924	0.0424242429435	0.0147783253342	0.0607287436724	NaN
20120925	0.0413723513484	0.0108374385163	0.0627530366182	NaN
20120926	0.041414141655	0.0108374385163	0.0637651830912	NaN
20120927	0.041414141655	0.00886699464172	0.0597771033645	NaN
20120928	0.0333333350718	0.0187192112207	0.0638297870755	NaN
20120929	0.0454545468092	0.0147928996012	0.06180344522	NaN
20120930	0.0343434326351	0.0138067062944	0.0607902742922	NaN
20121001	0.0394337698817	0.0128205129877	0.0638297870755	NaN
20121002	0.0353892818093	0.0167652852833	0.0587639324367	NaN
20121003	0.0364004038274	0.0138067062944	0.0648429617286	0.0
20121004	0.0313447937369	0.0157790929079	0.0536980740726	NaN
20121005	0.0364372469485	0.0118343196809	0.0557244159281	NaN
20121006	0.0364741645753	0.0138067062944	0.0496453903616	NaN
20121007	0.0385005064309	0.0108588347212	0.0567375868559	NaN
20121008	0.0172239113599	0.00888450164348	0.0283687934279	NaN
20121009	0.0202634241432	0.0108588347212	0.0364741645753	NaN
20121010	0.018255578354	0.00789733510464	0.0395136773586	NaN
20121011	0.0243407711387	0.0108588347212	0.0364741645753	NaN
20121012	0.0131845837459	0.00691016763449	0.0364741645753	NaN
20121013	0.0273833665997	0.00592300109565	0.039473682642	NaN
20121014	0.0263691674918	0.00789733510464	0.0354251004756	NaN
20121015	0.0273833665997	0.0108588347212	0.0364372469485	NaN
20121016	0.0263691674918	0.00788954645395	0.0364372469485	NaN
20121017	0.0273556225002	0.00591715984046	0.0344129540026	NaN
20121018	0.0273556225002	0.00788954645395	0.0353892818093	NaN
20121019	0.0293819662184	0.0108481263742	0.0404448956251	NaN
20121020	0.0303951371461	0.00690335314721	0.0343781597912	NaN
20121021	0.033434651792	0.00789733510464	0.0424671396613	NaN
20121022	0.0314401611686	0.00691016763449	0.0353892818093	NaN
20121023	0.0314401611686	0.00888450164348	0.0384226478636	NaN
20121024	0.0263691674918	0.0108695654198	0.0343781597912	NaN
20121025	0.0283975657076	0.0118460021913	0.0465116277337	NaN
20121026	0.0273833665997	0.0108374385163	0.0293522272259	NaN
20121027	0.0273833665997	0.0128078814596	0.0374493934214	NaN
20121028	0.0304259639233	0.00788177363574	0.0353892818093	NaN
20121029	0.0293819662184	0.00788177363574	0.032355915755	NaN
20121030	0.0314083062112	0.0108374385163	0.0343781597912	NaN
20121031	0.0314083062112	0.00985221657902	0.0414560176432	NaN
20121101	0.0303951371461	0.0108374385163	0.0364004038274	NaN
20121102	0.0364741645753	0.0088582681492	0.0353535339236	NaN
20121103	0.0303951371461	0.00984251964837	0.0343434326351	NaN
20121104	0.0293819662184	0.00688976375386	0.0353535339236	NaN
20121105	0.0293819662184	0.00788177363574	0.0383838377893	NaN
20121106	0.0293819662184	0.00788177363574	0.0373737365007	NaN
20121107	0.0243161097169	0.00689655169845	0.0444444455206	NaN
20121108	0.0303951371461	0.00492610828951	0.0424242429435	NaN
20121109	0.0283687934279	0.00688976375386	0.0464646480977	NaN
20121110	0.0354969576001	0.00590551178902	0.0424242429435	NaN
20121111	0.0243161097169	0.00688976375386	0.0444444455206	NaN
20121112	0.0303951371461	0.00492125982419	0.0494949482381	NaN
20121113	0.0283687934279	0.00688976375386	0.0494949482381	NaN
20121114	0.0283975657076	0.00393700785935	0.0393939390779	NaN
20121115	0.0284263957292	0.00984251964837	0.0434343442321	NaN
20121116	0.0324873104692	0.00689655169845	0.0424242429435	NaN
20121117	0.0335025377572	0.00591133022681	0.0404040403664	NaN
20121118	0.0335025377572	0.00689655169845	0.0332996957004	NaN
20121119	0.035605289042	0.00689655169845	0.0393541865051	NaN
20121120	0.0366225838661	0.00394088681787	0.0343087799847	NaN
20121121	0.0274390242994	0.00788177363574	0.0383451059461	NaN
20121122	0.0355691052973	0.00591715984046	0.0393541865051	NaN
20121123	0.0233977623284	0.00690335314721	0.0343087799847	NaN
20121124	0.0315361134708	0.00788954645395	0.037336025387	NaN
20121125	0.0315361134708	0.00690335314721	0.037336025387	NaN
20121126	0.0315361134708	0.00690335314721	0.0333670377731	NaN
20121127	0.0346232168376	0.0088757397607	0.0343781597912	NaN
20121128	0.0336048863828	0.00591715984046	0.0293225478381	NaN
20121129	0.028513237834	0.00690335314721	0.0344129540026	NaN
20121130	0.0295315682888	0.00690335314721	0.0354251004756	NaN
20121201	0.0305498987436	0.00394477322698	0.028340080753	NaN
20121202	0.0315682291985	0.00493096653372	0.032388664782	NaN
20121203	0.0336048863828	0.00493096653372	0.0303643718362	NaN
20121204	0.0274949092418	0.00690335314721	0.0313765183091	NaN
20121205	0.0305498987436	0.00985221657902	0.0303643718362	NaN
20121206	0.0325865596533	0.00690335314721	0.0273556225002	NaN
20121207	0.0274949092418	0.0088757397607	0.0314083062112	NaN
20121208	0.0265035685152	0.0088757397607	0.0314083062112	NaN
20121209	0.0244648326188	0.0118343196809	0.0283687934279	NaN
20121210	0.0326530598104	0.0157790929079	0.0293819662184	NaN
20121211	0.0295918360353	0.0177514795214	0.0374873355031	NaN
20121212	0.0316326543689	0.0216962527484	0.0364741645753	NaN
20121213	0.0326530598104	0.0227048378438	0.0395136773586	NaN
20121214	0.0306435134262	0.018774703145	0.0364741645753	NaN
20121215	0.0326864160597	0.0207509882748	0.0395136773586	NaN
20121216	0.0306748468429	0.0217391308397	0.0374873355031	NaN
20121217	0.0306748468429	0.0177865605801	0.0385005064309	NaN
20121218	0.0347648262978	0.018774703145	0.0324214808643	NaN
20121219	0.0316973403096	0.0197628457099	0.0324214808643	NaN
20121220	0.0337423309684	0.0177865605801	0.0324214808643	NaN
20121221	0.0398772992194	0.0187932737172	0.0374873355031	NaN
20121222	0.03885480389	0.0168150346726	0.0324214808643	NaN
20121223	0.0357873216271	0.015825914219	0.0344478227198	NaN
20121224	0.0408997945488	0.0138339921832	0.0314083062112	NaN
20121225	0.0357507653534	0.0157946702093	0.0344129540026	NaN
20121226	0.0377936661243	0.013820335269	0.0354251004756	NaN
20121227	0.0367722176015	0.013820335269	0.0364741645753	NaN
20121228	0.0347293168306	0.0108588347212	0.0374873355031	NaN
20121229	0.0347293168306	0.0157946702093	0.0303951371461	NaN
20121230	0.0326530598104	0.0128331687301	0.0273556225002	NaN
20121231	0.0316326543689	0.0148075027391	0.0303951371461	NaN
20130101	0.0336734689772	0.0128331687301	0.0243161097169	NaN
20130102	0.0285714287311	0.0157946702093	0.0243161097169	NaN
20130103	0.0316326543689	0.0118460021913	0.0212550610304	NaN
20130104	0.034693878144	0.013820335269	0.0243161097169	NaN
20130105	0.0326530598104	0.0157946702093	0.0273556225002	NaN
20130106	0.0336734689772	0.0157946702093	0.0283687934279	NaN
20130107	0.0275510195643	0.0157946702093	0.0283687934279	NaN
20130108	0.0326530598104	0.0167818367481	0.0293819662184	NaN
20130109	0.0275510195643	0.0128331687301	0.0344827584922	NaN
20130110	0.0326530598104	0.0148221347481	0.0294117648154	NaN
20130111	0.0306122452021	0.0118577070534	0.0253036431968	NaN
20130112	0.0265035685152	0.0138339921832	0.0313765183091	NaN
20130113	0.0305810403079	0.0108695654198	0.0222672056407	NaN
20130114	0.0326197743416	0.00988142285496	0.0293522272259	NaN
20130115	0.0366972461343	0.00889328029007	0.0242914985865	NaN
20130116	0.0326197743416	0.0118460021913	0.0314083062112	NaN
20130117	0.0305810403079	0.0108481263742	0.0283975657076	NaN
20130118	0.0336048863828	0.0128205129877	0.0304259639233	NaN
20130119	0.0336048863828	0.0118343196809	0.0222897678614	NaN
20130120	0.0325865596533	0.0128078814596	0.0293819662184	NaN
20130121	0.0376782082021	0.0128078814596	0.0243161097169	NaN
20130122	0.028513237834	0.0157635472715	0.0283687934279	NaN
20130123	0.031600408256	0.0147783253342	0.0263424515724	NaN
20130124	0.0336734689772	0.0137931033969	0.0314083062112	NaN
20130125	0.0367346927524	0.0078740157187	0.0283687934279	NaN
20130126	0.0316326543689	0.0187007877976	0.0293819662184	NaN
20130127	0.0367722176015	0.0147637799382	0.0243161097169	NaN
20130128	0.0326864160597	0.0177165362984	0.0314083062112	NaN
20130129	0.0316649638116	0.0137795275077	0.0253292806447	NaN
20130130	0.0255362614989	0.0177165362984	0.0354609936476	NaN
20130131	0.0377551019192	0.0117994099855	0.0385005064309	NaN
20130201	0.0316326543689	0.0137659786269	0.0374493934214	NaN
20130202	0.0316326543689	0.0117994099855	0.0384615398943	NaN
20130203	0.0255102049559	0.0206489674747	0.0435222685337	NaN
20130204	0.0326530598104	0.0157325472683	0.0455465577543	NaN
20130205	0.0285714287311	0.0186823997647	0.0576923079789	NaN
20130206	0.0377551019192	0.0147492624819	0.0607902742922	NaN
20130207	0.0418367348611	0.0226155351847	0.0607902742922	NaN
20130208	0.0418367348611	0.0196656826884	0.0607902742922	NaN
20130209	0.040774717927	0.0265748035163	0.0637651830912	NaN
20130210	0.0438328236342	0.0196850392968	0.065789476037	NaN
20130211	0.0376782082021	0.0295275598764	0.0627530366182	NaN
20130212	0.0386965386569	0.0236220471561	0.0587639324367	NaN
20130213	0.0397148691118	0.0285433065146	0.0638297870755	NaN
20130214	0.0386571735144	0.0265748035163	0.0547112450004	NaN
20130215	0.0416666679084	0.032480314374	0.0607902742922	NaN
20130216	0.0427263490856	0.0334316603839	0.06180344522	NaN
20130217	0.0386571735144	0.0314650945365	0.0547112450004	NaN
20130218	0.0386965386569	0.0285152401775	0.0536980740726	NaN
20130219	0.0397553518415	0.0334316603839	0.0445795357227	NaN
20130220	0.040774717927	0.0285152401775	0.0496453903616	NaN
20130221	0.0417940877378	0.0353982299566	0.0435222685337	NaN
20130222	0.040774717927	0.0275590550154	0.0475708507001	NaN
20130223	0.0387359820306	0.0363815128803	0.0424671396613	NaN
20130224	0.0438328236342	0.0324165038765	0.0465116277337	NaN
20130225	0.0397553518415	0.0324165038765	0.0404448956251	NaN
20130226	0.0458248481154	0.0304518658668	0.0424671396613	NaN
20130227	0.0437881872058	0.03339882195	0.0384226478636	NaN
20130228	0.0489296652377	0.0324165038765	0.0414560176432	NaN
20130301	0.0458715595305	0.037328094244	0.0414560176432	NaN
20130302	0.044852193445	0.0333660468459	0.0394337698817	NaN
20130303	0.0530071370304	0.0372914634645	0.049544993788	NaN
20130304	0.050968401134	0.0363101065159	0.0444893836975	NaN
20130305	0.0530071370304	0.0343137271702	0.0465116277337	NaN
20130306	0.0529531575739	0.0352941192687	0.0394337698817	NaN
20130307	0.0539714880288	0.0343474000692	0.0475227497518	NaN
20130308	0.0468431785703	0.030421981588	0.0465116277337	NaN
20130309	0.0539714880288	0.0343474000692	0.0424671396613	NaN
20130310	0.0560081452131	0.0245338566601	0.0526315793395	NaN
20130311	0.0560081452131	0.031403336674	0.0495951399207	NaN
20130312	0.0569684654474	0.0274779200554	0.0485829971731	NaN
20130313	0.0518819950521	0.030421981588	0.0526849031448	NaN
20130314	0.0519877672195	0.030421981588	0.0495951399207	NaN
20130315	0.0488798357546	0.0284592732787	0.0506072863936	NaN
20130316	0.0478615052998	0.030421981588	0.047619048506	NaN
20130317	0.0457782298327	0.0343474000692	0.0577507615089	NaN
20130318	0.0417090542615	0.0284592732787	0.0588235296309	NaN
20130319	0.0436991862953	0.0343474000692	0.0547667331994	NaN
20130320	0.0355691052973	0.031403336674	0.0618661269546	NaN
20130321	0.0396341457963	0.0343137271702	0.0689655169845	NaN
20130322	0.0355329960585	0.031372550875	0.0699797123671	NaN
20130323	0.0395537540317	0.0333333350718	0.0750507116318	NaN
20130324	0.0354969576001	0.031403336674	0.0841784998775	NaN
20130325	0.036511156708	0.0363101065159	0.0992907807231	NaN
20130326	0.0334685593843	0.0343137271702	0.103343464434	NaN
20130327	0.036511156708	0.0352595485747	0.108409322798	NaN
20130328	0.036511156708	0.0333006866276	0.11651469022	NaN
20130329	0.0436105467379	0.0352595485747	0.121580548585	NaN
20130330	0.0456389449537	0.0293829571456	0.130566805601	NaN
20130331	0.0466531440616	0.0313418209553	0.13360324502	NaN
20130401	0.0496453903616	0.0323212519288	0.146761134267	NaN
20130402	0.0547112450004	0.0342801176012	0.155870452523	NaN
20130403	0.0495951399207	0.0381978452206	0.145896658301	NaN
20130404	0.0526315793395	0.0420743636787	0.156882584095	NaN
20130405	0.0526849031448	0.0430107526481	0.159067884088	NaN
20130406	0.0496453903616	0.044965788722	0.165146917105	NaN
20130407	0.0547112450004	0.0450097844005	0.159067884088	NaN
20130408	0.0597166009247	0.0489236786962	0.168186426163	NaN
20130409	0.0576923079789	0.0479921661317	0.175278618932	NaN
20130410	0.0576923079789	0.0499510280788	0.178318142891	NaN
20130411	0.0657229498029	0.0499510280788	0.172239109874	NaN
20130412	0.0657229498029	0.0499510280788	0.187436670065	NaN
20130413	0.0677451938391	0.0488758571446	0.179331302643	NaN
20130414	0.0687563195825	0.0517578125	0.173252284527	NaN
20130415	0.0717896893621	0.0498046875	0.181357651949	NaN
20130416	0.0677451938391	0.05859375	0.176113367081	NaN
20130417	0.0728008076549	0.0517578125	0.178968653083	NaN
20130418	0.0667340755463	0.0576171875	0.179979771376	NaN
20130419	0.0728008076549	0.0537109375	0.174924165011	NaN
20130420	0.0738119333982	0.056640625	0.183838382363	NaN
20130421	0.0788675397634	0.0526829250157	0.171717166901	NaN
20130422	0.0738119333982	0.0497560985386	0.180808082223	NaN
20130423	0.0788675397634	0.0468292683363	0.171717166901	NaN
20130424	0.0737373754382	0.055609755218	0.172727271914	NaN
20130425	0.0707070678473	0.0448780469596	0.16868686676	NaN
20130426	0.0757575780153	0.0497076027095	0.171717166901	NaN
20130427	0.069696970284	0.0409356728196	0.16565656662	NaN
20130428	0.0717171728611	0.0467836260796	0.177777782083	NaN
20130429	0.0726538822055	0.0409756079316	0.180808082223	NaN
