date	funestus_sc_1_arabiensis_sc_4.5	funestus_sc_0.05_arabiensis_sc_3	funestus_sc_0.02_arabiensis_sc_3	observed
20120227	0.0278846155852	0.00398009968922	0.0199004970491	NaN
20120228	0.0211538467556	0.0029850746505	0.0218905471265	NaN
20120229	0.0250000003725	0.0029850746505	0.0248756222427	NaN
20120301	0.0182692315429	0.00199004984461	0.0208955220878	NaN
20120302	0.0230769235641	0.00398009968922	0.0208955220878	NaN
20120303	0.0173076931387	0.00298210745677	0.0189054720104	NaN
20120304	0.0202312134206	0.0049701789394	0.0228401198983	NaN
20120305	0.018304431811	0.0049701789394	0.0208540223539	NaN
20120306	0.0231213867664	0.0039721946232	0.0258192643523	NaN
20120307	0.018304431811	0.00297914608382	0.0228401198983	NaN
20120308	0.0240847785026	0.0039721946232	0.0248015876859	NaN
20120309	0.0202312134206	0.00397614296526	0.0248015876859	NaN
20120310	0.022136669606	0.0049701789394	0.0247770063579	NaN
20120311	0.0202117413282	0.00298210745677	0.0218253973871	NaN
20120312	0.0211742054671	0.00596421491355	0.0277502480894	NaN
20120313	0.0182868149131	0.00397614296526	0.029732408002	NaN
20120314	0.0240615978837	0.00398009968922	0.0257680863142	NaN
20120315	0.019249279052	0.0029850746505	0.0237859264016	NaN
20120316	0.0202117413282	0.00597014930099	0.0247770063579	NaN
20120317	0.0182868149131	0.00397614296526	0.0198216047138	NaN
20120318	0.0230991337448	0.0049701789394	0.0227948464453	NaN
20120319	0.0163618866354	0.00298210745677	0.0238331686705	NaN
20120320	0.0182868149131	0.00298210745677	0.0208540223539	NaN
20120321	0.0173243507743	0.00298210745677	0.0198609735817	NaN
20120322	0.0211742054671	0.00596421491355	0.0208540223539	NaN
20120323	0.022136669606	0.000994035741314	0.0188492070884	NaN
20120324	0.0230991337448	0.00198807148263	0.0208333339542	NaN
20120325	0.0182868149131	0.00198807148263	0.0168650802225	NaN
20120326	0.0163776502013	0.00198807148263	0.0198412705213	NaN
20120327	0.0211946051568	0.000994035741314	0.0188492070884	NaN
20120328	0.0211946051568	0.00198807148263	0.0158730167896	NaN
20120329	0.0211946051568	0.000994035741314	0.0138888889924	NaN
20120330	0.0192678235471	0.000994035741314	0.0148809524253	NaN
20120331	0.0211946051568	0.000994035741314	0.0148809524253	NaN
20120401	0.0250481702387	0.000994035741314	0.0198412705213	NaN
20120402	0.0260115601122	0.000994035741314	0.0138888889924	NaN
20120403	0.0250481702387	0.00298210745677	0.0188492070884	NaN
20120404	0.0250481702387	0.00198807148263	0.0168650802225	NaN
20120405	0.0231436844915	0.00298210745677	0.0178394448012	NaN
20120406	0.0221793632954	0.00298210745677	0.0168483648449	NaN
20120407	0.0279922783375	0.00199004984461	0.016831682995	NaN
20120408	0.0231660231948	0.0029850746505	0.014851485379	NaN
20120409	0.0260617751628	0.00298804789782	0.016831682995	NaN
20120410	0.024108003825	0.00298804789782	0.0188118815422	NaN
20120411	0.0231436844915	0.00398406386375	0.016831682995	NaN
20120412	0.0202507227659	0.000996015965939	0.0197823941708	NaN
20120413	0.024108003825	0.000996015965939	0.0178217813373	NaN
20120414	0.0250481702387	0.00199401797727	0.0138613861054	NaN
20120415	0.0231436844915	0.00299401208758	0.0188118815422	NaN
20120416	0.0231436844915	0.00199600798078	0.0178217813373	NaN
20120417	0.024108003825	0.00299401208758	0.0207920800895	NaN
20120418	0.0221793632954	0.00398803595453	0.0207920800895	NaN
20120419	0.0260366443545	0.0059820539318	0.0188118815422	NaN
20120420	0.024108003825	0.00498504471034	0.021803766489	NaN
20120421	0.0260366443545	0.00498007982969	0.0237859264016	NaN
20120422	0.0240847785026	0.00497512426227	0.0207920800895	NaN
20120423	0.0260366443545	0.00398009968922	0.0217821784317	NaN
20120424	0.024108003825	0.00497512426227	0.0178041551262	NaN
20120425	0.0250723231584	0.00398009968922	0.022772276774	NaN
20120426	0.0202507227659	0.00398009968922	0.0188118815422	NaN
20120427	0.0221793632954	0.0029850746505	0.0188118815422	NaN
20120428	0.0192864034325	0.00199004984461	0.014851485379	NaN
20120429	0.0192864034325	0.0029850746505	0.022772276774	NaN
20120430	0.0192678235471	0.0029850746505	0.016831682995	NaN
20120501	0.0192678235471	0.0029850746505	0.0207920800895	NaN
20120502	0.0231436844915	0.0029850746505	0.0217821784317	NaN
20120503	0.0221793632954	0.00398009968922	0.016831682995	NaN
20120504	0.0192864034325	0.00497512426227	0.0168483648449	NaN
20120505	0.0163934417069	0.00398009968922	0.0168483648449	NaN
20120506	0.0202507227659	0.00298804789782	0.0188305247575	NaN
20120507	0.017357762903	0.00298804789782	0.0168483648449	NaN
20120508	0.0250723231584	0.00298804789782	0.0198216047138	NaN
20120509	0.0202507227659	0.00298804789782	0.0168483648449	NaN
20120510	0.0192864034325	0.00199203193188	0.0208126865327	NaN
20120511	0.0163934417069	0.00298804789782	0.0198216047138	NaN
20120512	0.017357762903	0.00199203193188	0.0247770063579	NaN
20120513	0.0192678235471	0.00199203193188	0.0257680863142	NaN
20120514	0.017357762903	0.000996015965939	0.0237859264016	NaN
20120515	0.0193050187081	0.00199203193188	0.0287413280457	NaN
20120516	0.0193050187081	0.00199203193188	0.0257680863142	NaN
20120517	0.0144787644967	0.000996015965939	0.0317145697772	NaN
20120518	0.0125482622534	0.000996015965939	0.0277502480894	NaN
20120519	0.0193050187081	0.000996015965939	0.0287413280457	NaN
20120520	0.0164092667401	0.00199203193188	0.0247770063579	NaN
20120521	0.0183574873954	0.000996015965939	0.0257680863142	NaN
20120522	0.0173913035542	0.00199203193188	0.0237859264016	NaN
20120523	0.0173913035542	0.00199203193188	0.0277227722108	NaN
20120524	0.0193236712366	0.00199203193188	0.0267326738685	NaN
20120525	0.0202898550779	0.00199203193188	0.0267326738685	NaN
20120526	0.0173913035542	0.0029850746505	0.0207920800895	NaN
20120527	0.0222222227603	0.00199004984461	0.0267326738685	NaN
20120528	0.0183574873954	0.0029850746505	0.0257425736636	NaN
20120529	0.0222222227603	0.00397614296526	0.0297029707581	NaN
20120530	0.0202898550779	0.00198807148263	0.0277227722108	NaN
20120531	0.018375242129	0.00297914608382	0.0306930691004	NaN
20120601	0.0193423591554	0.00297914608382	0.0306930691004	NaN
20120602	0.021276595071	0.00297914608382	0.0257425736636	NaN
20120603	0.0183930303901	0.00297914608382	0.0267326738685	NaN
20120604	0.0145208127797	0.00297914608382	0.0247524753213	NaN
20120605	0.015488867648	0.00297914608382	0.0257425736636	NaN
20120606	0.0145208127797	0.00297619053163	0.0287128705531	NaN
20120607	0.0174418613315	0.00297619053163	0.022772276774	NaN
20120608	0.0145348841324	0.00297619053163	0.023762376979	NaN
20120609	0.0164728686214	0.00297619053163	0.0207920800895	NaN
20120610	0.00775193795562	0.00198412709869	0.00891089066863	NaN
20120611	0.00872093066573	0.00297619053163	0.0118929632008	NaN
20120612	0.0106589151546	0.00496031763032	0.014866204001	NaN
20120613	0.00969932135194	0.00297619053163	0.0138751240447	NaN
20120614	0.0164888463914	0.00496031763032	0.0188305247575	NaN
20120615	0.0145208127797	0.00595238106325	0.0188305247575	NaN
20120616	0.0164569225162	0.00595238106325	0.0198216047138	NaN
20120617	0.015488867648	0.00595238106325	0.0188305247575	NaN
20120618	0.0145208127797	0.00496031763032	0.0188305247575	NaN
20120619	0.0145208127797	0.00496031763032	0.0188305247575	NaN
20120620	0.0174249764532	0.00496031763032	0.0188305247575	NaN
20120621	0.0135527588427	0.00496031763032	0.0198216047138	NaN
20120622	0.0125847049057	0.00396825419739	0.0178394448012	NaN
20120623	0.0135396514088	0.00496031763032	0.0168483648449	NaN
20120624	0.0106382975355	0.00396825419739	0.0158572848886	NaN
20120625	0.00870406161994	0.00297619053163	0.0188305247575	NaN
20120626	0.012572533451	0.00396432122216	0.0188305247575	NaN
20120627	0.00967117957771	0.00396432122216	0.0188305247575	NaN
20120628	0.0135396514088	0.00396432122216	0.0227948464453	NaN
20120629	0.0135396514088	0.0029732408002	0.0188305247575	NaN
20120630	0.0135527588427	0.0029732408002	0.0208126865327	NaN
20120701	0.0135527588427	0.0029732408002	0.0198019798845	NaN
20120702	0.0184108521789	0.0029732408002	0.0217821784317	NaN
20120703	0.0213178303093	0.0029732408002	0.0178217813373	NaN
20120704	0.019379844889	0.0029732408002	0.0217821784317	NaN
20120705	0.0174418613315	0.00297619053163	0.0207920800895	NaN
20120706	0.021297192201	0.00297619053163	0.0198019798845	NaN
20120707	0.0184108521789	0.00396825419739	0.0217821784317	NaN
20120708	0.0213178303093	0.00396825419739	0.022772276774	NaN
20120709	0.018428709358	0.00396825419739	0.0207920800895	NaN
20120710	0.0174587778747	0.00396825419739	0.022772276774	NaN
20120711	0.0135790491477	0.00496031763032	0.0217821784317	NaN
20120712	0.0145489815623	0.00396825419739	0.0198019798845	NaN
20120713	0.0126091176644	0.00496031763032	0.0178217813373	NaN
20120714	0.0135790491477	0.00595829216763	0.0198019798845	NaN
20120715	0.0106692528352	0.00596421491355	0.014851485379	NaN
20120716	0.0125968996435	0.00397614296526	0.0148367956281	NaN
20120717	0.00678294571117	0.0049701789394	0.0128585556522	NaN
20120718	0.00872093066573	0.0049701789394	0.0168150346726	NaN
20120719	0.00775193795562	0.00297914608382	0.0148367956281	NaN
20120720	0.00774443382397	0.0039721946232	0.0118694361299	NaN
20120721	0.00387221691199	0.00496524339542	0.0128585556522	NaN
20120722	0.00968054216355	0.00496524339542	0.0138613861054	NaN
20120723	0.00774443382397	0.00496031763032	0.0108910892159	NaN
20120724	0.0106485961005	0.00396825419739	0.0118929632008	NaN
20120725	0.00774443382397	0.00396432122216	0.0158730167896	NaN
20120726	0.0135527588427	0.00396432122216	0.0158730167896	NaN
20120727	0.0125968996435	0.0029732408002	0.0148809524253	NaN
20120728	0.0125968996435	0.0059464816004	0.0148809524253	NaN
20120729	0.0106589151546	0.0029732408002	0.0148809524253	NaN
20120730	0.0145348841324	0.00495540117845	0.0158572848886	NaN
20120731	0.0116279069334	0.00297029712237	0.0158572848886	NaN
20120801	0.0145348841324	0.00495049497113	0.0158572848886	NaN
20120802	0.0145348841324	0.00495049497113	0.0168483648449	NaN
20120803	0.0155038759112	0.00395647855476	0.0178217813373	NaN
20120804	0.0164728686214	0.00395647855476	0.0198019798845	0.0
20120805	0.0145489815623	0.00296735903248	0.014851485379	NaN
20120806	0.00968992244452	0.00395647855476	0.0158415846527	NaN
20120807	0.0135658914223	0.000989119638689	0.014851485379	NaN
20120808	0.0106589151546	0.00197823927738	0.016831682995	NaN
20120809	0.00678294571117	0.0029732408002	0.00594059424475	NaN
20120810	0.00581395346671	0.000991080305539	0.00692383758724	NaN
20120811	0.00775193795562	0.00198216061108	0.0108910892159	NaN
20120812	0.00581395346671	0.00198216061108	0.00990098994225	NaN
20120813	0.00775193795562	0.00198216061108	0.00891089066863	NaN
20120814	0.00872093066573	0.000991080305539	0.00693069305271	NaN
20120815	0.00775945698842	0.000991080305539	0.00792079232633	NaN
20120816	0.00776699045673	0.00198216061108	0.00694444449619	NaN
20120817	0.00485436897725	0.0029732408002	0.00892857182771	NaN
20120818	0.00679611647502	0.00396825419739	0.0109126986936	NaN
20120819	0.0106692528352	0.00297914608382	0.00795228593051	NaN
20120820	0.00969932135194	0.0019860973116	0.00795228593051	NaN
20120821	0.0116391852498	0.0019860973116	0.00894632190466	NaN
20120822	0.0135790491477	0.0019860973116	0.00993048679084	NaN
20120823	0.00873786397278	0.00297914608382	0.00892857182771	NaN
20120824	0.00873786397278	0.00297914608382	0.00694444449619	NaN
20120825	0.00873786397278	0.00297914608382	0.00793650839478	NaN
20120826	0.00776699045673	0.00297914608382	0.00892857182771	NaN
20120827	0.00485908659175	0.0019860973116	0.0079443892464	NaN
20120828	0.00777453836054	0.000992063549347	0.00892857182771	NaN
20120829	0.00680933846161	0.00198412709869	0.00793650839478	NaN
20120830	0.00389105058275	0.00198412709869	0.00495540117845	NaN
20120831	0.00486381305382	0.00396432122216	0.00495540117845	NaN
20120901	0.00584225915372	0.0029732408002	0.00792864244431	NaN
20120902	0.00584225915372	0.00198216061108	0.0059464816004	NaN
20120903	0.00487329438329	0.00198216061108	0.00495540117845	NaN
20120904	0.00877192988992	0.0029732408002	0.00495540117845	NaN
20120905	0.0116959065199	0.000991080305539	0.0059464816004	NaN
20120906	0.00877192988992	0.00297619053163	0.00495540117845	NaN
20120907	0.00974658876658	0.0019860973116	0.0029732408002	NaN
20120908	0.00877192988992	0.00397614296526	0.0029732408002	NaN
20120909	0.0116959065199	0.000994035741314	0.00694444449619	NaN
20120910	0.0117073170841	0.00198807148263	0.00694444449619	NaN
20120911	0.00878048781306	0.0009930486558	0.00496031763032	NaN
20120912	0.0107317073271	0.0019860973116	0.00694444449619	NaN
20120913	0.0107317073271	0.00297914608382	0.00694444449619	NaN
20120914	0.0136585365981	0.00297914608382	0.00595238106325	NaN
20120915	0.0126953125	0.0019860973116	0.00496031763032	NaN
20120916	0.0126953125	0.00297914608382	0.00595238106325	NaN
20120917	0.01171875	0.00198412709869	0.00693756202236	NaN
20120918	0.009765625	0.00297914608382	0.00693756202236	NaN
20120919	0.010752688162	0.0009930486558	0.00693756202236	NaN
20120920	0.0117302052677	0.00297914608382	0.00793650839478	NaN
20120921	0.0117302052677	0.00297619053163	0.00892857182771	NaN
20120922	0.00977517105639	0.00198216061108	0.00891972240061	NaN
20120923	0.010752688162	0.00198216061108	0.00792864244431	NaN
20120924	0.00977517105639	0.00198019808158	0.00891089066863	NaN
20120925	0.00879765395075	0.00198019808158	0.0109018832445	NaN
20120926	0.00977517105639	0.000990099040791	0.0109018832445	NaN
20120927	0.00782013684511	0	0.0059464816004	NaN
20120928	0.010752688162	0.00198019808158	0.0128840431571	NaN
20120929	0.00586510263383	0.000990099040791	0.00891972240061	NaN
20120930	0.0117302052677	0.00198019808158	0.0099108023569	NaN
20121001	0.0117302052677	0.00198019808158	0.0109018832445	NaN
20121002	0.0117416828871	0.000990099040791	0.0099108023569	NaN
20121003	0.00978473573923	0.00198216061108	0.0109126986936	0.0
20121004	0.0117302052677	0.00198216061108	0.00992063526064	NaN
20121005	0.005859375	0.0029732408002	0.00595238106325	NaN
20121006	0.0078125	0.0029732408002	0.00793650839478	NaN
20121007	0.009765625	0.00297619053163	0.00793650839478	NaN
20121008	0.005859375	0.000991080305539	0.00496031763032	NaN
20121009	0.0048828125	0.000991080305539	0.00496031763032	NaN
20121010	0.0048828125	0.00198216061108	0.00595238106325	NaN
20121011	0.005859375	0.00198019808158	0.00496524339542	NaN
20121012	0.005859375	0.00197823927738	0.00297914608382	NaN
20121013	0.00390625	0.000989119638689	0.00595238106325	NaN
20121014	0.00780487805605	0.000989119638689	0.00297914608382	NaN
20121015	0.00487804878503	0.000989119638689	0.00496524339542	NaN
20121016	0.00780487805605	0	0.0039721946232	NaN
20121017	0.00682926829904	0	0.00297914608382	NaN
20121018	0.00682926829904	0	0.00297914608382	NaN
20121019	0.00585365854204	0.000988142332062	0.00297914608382	NaN
20121020	0.0117073170841	0	0.00496031763032	NaN
20121021	0.00780487805605	0	0.00396825419739	NaN
20121022	0.00780487805605	0	0.00297619053163	NaN
20121023	0.00682926829904	0.000987166888081	0.0029732408002	NaN
20121024	0.0126705653965	0.000987166888081	0.00396432122216	NaN
20121025	0.00877192988992	0.000987166888081	0.0029732408002	NaN
20121026	0.0116959065199	0.00197433377616	0.00297029712237	NaN
20121027	0.0116959065199	0.000986193306744	0.00594059424475	NaN
20121028	0.0126705653965	0.000986193306744	0.00495049497113	NaN
20121029	0.0126705653965	0.00197238661349	0.00693069305271	NaN
20121030	0.0107212476432	0.00197238661349	0.0059464816004	NaN
20121031	0.0116959065199	0	0.00892857182771	NaN
20121101	0.00877192988992	0.00197433377616	0.00595238106325	NaN
20121102	0.0107212476432	0.000987166888081	0.00693756202236	NaN
20121103	0.00876338873059	0.00197433377616	0.00495540117845	NaN
20121104	0.0107212476432	0.000986193306744	0.00693756202236	NaN
20121105	0.00877192988992	0.000986193306744	0.00693756202236	NaN
20121106	0.0087890625	0.000985221704468	0.0059464816004	NaN
20121107	0.009765625	0.000985221704468	0.00693756202236	NaN
20121108	0.0078125	0.000986193306744	0.00495540117845	NaN
20121109	0.0107317073271	0.000985221704468	0.0029732408002	NaN
20121110	0.01171875	0.00197044340894	0.00495540117845	NaN
20121111	0.01171875	0.000985221704468	0.0029732408002	NaN
20121112	0.00878048781306	0.000985221704468	0.00396432122216	NaN
20121113	0.0107317073271	0.000985221704468	0.00296735903248	NaN
20121114	0.0107421875	0.000985221704468	0.00494559854269	NaN
20121115	0.009765625	0.000984251964837	0.00395256932825	NaN
20121116	0.00975609757006	0.000983284204267	0.00395256932825	NaN
20121117	0.009765625	0.000984251964837	0.00494559854269	NaN
20121118	0.01171875	0.000984251964837	0.00494559854269	NaN
20121119	0.01171875	0.000984251964837	0.00494559854269	NaN
20121120	0.013671875	0.000984251964837	0.00395256932825	NaN
20121121	0.0107421875	0.000984251964837	0.00492610828951	NaN
20121122	0.009765625	0.000983284204267	0.00394088681787	NaN
20121123	0.0117073170841	0	0.0029556651134	NaN
20121124	0.00780487805605	0.000983284204267	0.00492125982419	NaN
20121125	0.0116845183075	0.000983284204267	0.00590551178902	NaN
20121126	0.00876338873059	0	0.0078740157187	NaN
20121127	0.0107108084485	0	0.00393700785935	NaN
20121128	0.0116845183075	0	0.00590551178902	NaN
20121129	0.0116845183075	0	0.00393700785935	NaN
20121130	0.0107108084485	0	0.00394088681787	NaN
20121201	0.00973709858954	0	0.00492610828951	NaN
20121202	0.00876338873059	0	0.00492610828951	NaN
20121203	0.00876338873059	0.000984251964837	0.00394088681787	NaN
20121204	0.00876338873059	0	0.00197044340894	NaN
20121205	0.00974658876658	0.000985221704468	0.00394088681787	NaN
20121206	0.00584795325994	0	0.00197044340894	NaN
20121207	0.00778967887163	0.00394088681787	0.00394088681787	NaN
20121208	0.0107108084485	0	0.00591133022681	NaN
20121209	0.0116845183075	0.00985221657902	0.00492125982419	NaN
20121210	0.0116845183075	0.00886699464172	0.00591133022681	NaN
20121211	0.0175438597798	0.0147783253342	0.0108374385163	NaN
20121212	0.0155793577433	0.0157635472715	0.00985221657902	NaN
20121213	0.0194741971791	0.0157635472715	0.0128078814596	NaN
20121214	0.0185185186565	0.0157480314374	0.0128078814596	NaN
20121215	0.0175438597798	0.0157480314374	0.0108374385163	NaN
20121216	0.0165692009032	0.0147637799382	0.0108374385163	NaN
20121217	0.0194931775332	0.0137659786269	0.00985221657902	NaN
20121218	0.0136452242732	0.0127826938406	0.0118226604536	NaN
20121219	0.0194931775332	0.0137659786269	0.00985221657902	NaN
20121220	0.0146198831499	0.0127826938406	0.00788177363574	NaN
20121221	0.0165853649378	0.0127826938406	0.00985221657902	NaN
20121222	0.0175609756261	0.0127701377496	0.00886699464172	NaN
20121223	0.0175609756261	0.0137659786269	0.00689655169845	NaN
20121224	0.0165853649378	0.0127952760086	0.00788177363574	NaN
20121225	0.0156097561121	0.0128078814596	0.00886699464172	NaN
20121226	0.0156097561121	0.0118226604536	0.00689655169845	NaN
20121227	0.017578125	0.0128078814596	0.00788177363574	NaN
20121228	0.0185546875	0.0128078814596	0.00788177363574	NaN
20121229	0.0205078125	0.0128331687301	0.00886699464172	NaN
20121230	0.0185546875	0.0128331687301	0.00788177363574	NaN
20121231	0.01953125	0.0128331687301	0.00689655169845	NaN
20130101	0.017578125	0.0118577070534	0.00689655169845	NaN
20130102	0.0205078125	0.0118694361299	0.00688976375386	NaN
20130103	0.0185728259385	0.0118694361299	0.00688976375386	NaN
20130104	0.0215053763241	0.0118577070534	0.00492125982419	NaN
20130105	0.0185728259385	0.0118577070534	0.00688976375386	NaN
20130106	0.0225048922002	0.0118577070534	0.0078740157187	NaN
20130107	0.0185909979045	0.0128458496183	0.00591133022681	NaN
20130108	0.0283757336438	0.0118577070534	0.00689655169845	NaN
20130109	0.0185909979045	0.0118577070534	0.00492610828951	NaN
20130110	0.0196078438312	0.00988142285496	0.00688976375386	NaN
20130111	0.0205882359296	0.0079051386565	0.00590551178902	NaN
20130112	0.0196078438312	0.0079051386565	0.00688976375386	NaN
20130113	0.0186274517327	0.0079051386565	0.00492125982419	NaN
20130114	0.0254901964217	0.00988142285496	0.00393700785935	NaN
20130115	0.0186823997647	0.0069169960916	0.00197044340894	NaN
20130116	0.0226155351847	0.00988142285496	0.00591133022681	NaN
20130117	0.0226155351847	0.00789733510464	0.00492610828951	NaN
20130118	0.0226155351847	0.00888450164348	0.00591133022681	NaN
20130119	0.0206489674747	0.00691016763449	0.00591133022681	NaN
20130120	0.0255653876811	0.00988142285496	0.00591133022681	NaN
20130121	0.0206489674747	0.00889328029007	0.00689655169845	NaN
20130122	0.0226377956569	0.00789733510464	0.00590551178902	NaN
20130123	0.0216535441577	0.00789733510464	0.00688976375386	NaN
20130124	0.0255905520171	0.0108481263742	0.00688976375386	NaN
20130125	0.0246062986553	0.00788954645395	0.00884955748916	NaN
20130126	0.0256157629192	0.0118343196809	0.00590551178902	NaN
20130127	0.0226600989699	0.0108481263742	0.0078740157187	NaN
20130128	0.0256157629192	0.0118343196809	0.0088582681492	NaN
20130129	0.0246305409819	0.00986193306744	0.00393700785935	NaN
20130130	0.0285714287311	0.0128205129877	0.0088582681492	NaN
20130131	0.0236220471561	0.0118460021913	0.00590551178902	NaN
