date	funestus_sc_39_arabiensis_sc_9	funestus_sc_39_arabiensis_sc_9	funestus_sc_9_arabiensis_sc_117	observed
20111121	0.591097295284	0.591097295284	0.27380952239	NaN
20111122	0.579710125923	0.579710125923	0.291666656733	NaN
20111123	0.604554891586	0.604554891586	0.284722208977	NaN
20111124	0.575569331646	0.575569331646	0.297619044781	NaN
20111125	0.587991714477	0.587991714477	0.309831172228	NaN
20111126	0.591097295284	0.591097295284	0.296921551228	NaN
20111127	0.572463750839	0.572463750839	0.295928508043	NaN
20111128	0.579274594784	0.579274594784	0.297914594412	NaN
20111129	0.586528480053	0.586528480053	0.297216713428	NaN
20111130	0.595238089562	0.595238089562	0.297512441874	NaN
20111201	0.576604545116	0.576604545116	0.291542291641	NaN
20111202	0.595238089562	0.595238089562	0.286282300949	NaN
20111203	0.575569331646	0.575569331646	0.295228630304	NaN
20111204	0.571428596973	0.571428596973	0.290258437395	NaN
20111205	0.571428596973	0.571428596973	0.295228630304	NaN
20111206	0.5838509202	0.5838509202	0.28699105978	NaN
20111207	0.562111794949	0.562111794949	0.281032770872	NaN
20111208	0.571428596973	0.571428596973	0.268123149872	NaN
20111209	0.57600826025	0.57600826025	0.282025814056	NaN
20111210	0.569803535938	0.569803535938	0.26884919405	NaN
20111211	0.554291605949	0.554291605949	0.267857134342	NaN
20111212	0.577042400837	0.577042400837	0.267130076885	NaN
20111213	0.561530530453	0.561530530453	0.262896835804	NaN
20111214	0.585315406323	0.585315406323	0.276785701513	NaN
20111215	0.565667033196	0.565667033196	0.255952388048	NaN
20111216	0.578674972057	0.578674972057	0.251984119415	NaN
20111217	0.568322956562	0.568322956562	0.258192658424	NaN
20111218	0.57349896431	0.57349896431	0.261171787977	NaN
20111219	0.561530530453	0.561530530453	0.247269108892	NaN
20111220	0.551759839058	0.551759839058	0.260437369347	NaN
20111221	0.531606197357	0.531606197357	0.249255210161	NaN
20111222	0.546113967896	0.546113967896	0.249255210161	NaN
20111223	0.522279798985	0.522279798985	0.250248253345	NaN
20111224	0.522279798985	0.522279798985	0.25124129653	NaN
20111225	0.500518143177	0.500518143177	0.233366429806	NaN
20111226	0.481865286827	0.481865286827	0.243296921253	NaN
20111227	0.498964816332	0.498964816332	0.222442895174	NaN
20111228	0.484472036362	0.484472036362	0.245283022523	NaN
20111229	0.489648044109	0.489648044109	0.244532808662	NaN
20111230	0.47619047761	0.47619047761	0.247514903545	NaN
20111231	0.47466391325	0.47466391325	0.228628233075	NaN
20120101	0.471561521292	0.471561521292	0.237574547529	NaN
20120102	0.446280986071	0.446280986071	0.241310819984	NaN
20120103	0.462809920311	0.462809920311	0.253227412701	NaN
20120104	0.442724466324	0.442724466324	0.239562630653	NaN
20120105	0.43034055829	0.43034055829	0.251491039991	NaN
20120106	0.424148619175	0.424148619175	0.240556657314	NaN
20120107	0.434468537569	0.434468537569	0.25	NaN
20120108	0.407636731863	0.407636731863	0.256944447756	NaN
20120109	0.408668726683	0.408668726683	0.250992059708	NaN
20120110	0.416924655438	0.416924655438	0.270833343267	NaN
20120111	0.39525282383	0.39525282383	0.263888895512	NaN
20120112	0.380804955959	0.380804955959	0.271825402975	NaN
20120113	0.391124874353	0.391124874353	0.260437369347	NaN
20120114	0.367389053106	0.367389053106	0.264413505793	NaN
20120115	0.36429309845	0.36429309845	0.27408143878	NaN
20120116	0.367389053106	0.367389053106	0.290258437395	NaN
20120117	0.356037139893	0.356037139893	0.277335971594	NaN
20120118	0.340557277203	0.340557277203	0.280318081379	NaN
20120119	0.351909190416	0.351909190416	0.28727632761	NaN
20120120	0.341237127781	0.341237127781	0.296222656965	NaN
20120121	0.350515455008	0.350515455008	0.288557201624	NaN
20120122	0.320618569851	0.320618569851	0.284294247627	NaN
20120123	0.33505153656	0.33505153656	0.271371781826	NaN
20120124	0.322680413723	0.322680413723	0.304477602243	NaN
20120125	0.339175254107	0.339175254107	0.310447752476	NaN
20120126	0.327835053205	0.327835053205	0.309452742338	NaN
20120127	0.310309290886	0.310309290886	0.332338303328	NaN
20120128	0.325413227081	0.325413227081	0.319402992725	NaN
20120129	0.298553705216	0.298553705216	0.34626865387	NaN
20120130	0.327818006277	0.327818006277	0.342942357063	NaN
20120131	0.299896597862	0.299896597862	0.345580935478	NaN
20120201	0.298862457275	0.298862457275	0.354870766401	NaN
20120202	0.302998960018	0.302998960018	0.35884693265	NaN
20120203	0.293691843748	0.293691843748	0.371769398451	NaN
20120204	0.29058945179	0.29058945179	0.383697807789	NaN
20120205	0.304033100605	0.304033100605	0.382323741913	NaN
20120206	0.304033100605	0.304033100605	0.400198608637	NaN
20120207	0.291623592377	0.291623592377	0.414101302624	NaN
20120208	0.296794205904	0.296794205904	0.400596410036	NaN
20120209	0.29058945179	0.29058945179	0.400596410036	NaN
20120210	0.304033100605	0.304033100605	0.385685890913	NaN
20120211	0.286452949047	0.286452949047	0.382703781128	NaN
20120212	0.297828346491	0.297828346491	0.39662027359	NaN
20120213	0.280248194933	0.280248194933	0.383697807789	NaN
20120214	0.27611169219	0.27611169219	0.403578519821	NaN
20120215	0.264736294746	0.264736294746	0.385074615479	NaN
20120216	0.273009300232	0.273009300232	0.398608356714	NaN
20120217	0.267838686705	0.267838686705	0.409542739391	NaN
20120218	0.280538290739	0.280538290739	0.413518875837	NaN
20120219	0.274611413479	0.274611413479	0.412524849176	NaN
20120220	0.256994813681	0.256994813681	0.401590466499	NaN
20120221	0.260103613138	0.260103613138	0.411530822515	NaN
20120222	0.252849727869	0.252849727869	0.402985066176	NaN
20120223	0.260103613138	0.260103613138	0.418326705694	NaN
20120224	0.262448132038	0.262448132038	0.413346618414	NaN
20120225	0.25	0.25	0.425298810005	NaN
20120226	0.248440742493	0.248440742493	0.40438246727	NaN
20120227	0.250519752502	0.250519752502	0.418743759394	NaN
20120228	0.240663900971	0.240663900971	0.40936255455	NaN
20120229	0.221991702914	0.221991702914	0.397410362959	NaN
20120301	0.221991702914	0.221991702914	0.405378490686	NaN
20120302	0.221761658788	0.221761658788	0.406374514103	NaN
20120303	0.220725387335	0.220725387335	0.40438246727	NaN
20120304	0.201036274433	0.201036274433	0.411354571581	NaN
20120305	0.205181345344	0.205181345344	0.420318722725	NaN
20120306	0.202072545886	0.202072545886	0.410358577967	NaN
20120307	0.191709846258	0.191709846258	0.426865667105	NaN
20120308	0.195854917169	0.195854917169	0.41592040658	NaN
20120309	0.205181345344	0.205181345344	0.442786067724	NaN
20120310	0.196687370539	0.196687370539	0.436815917492	NaN
20120311	0.202898547053	0.202898547053	0.44123506546	NaN
20120312	0.207039341331	0.207039341331	0.450199216604	NaN
20120313	0.2080745399	0.2080745399	0.461155384779	NaN
20120314	0.229813665152	0.229813665152	0.470646768808	NaN
20120315	0.2080745399	0.2080745399	0.492031872273	NaN
20120316	0.203933745623	0.203933745623	0.491035848856	NaN
20120317	0.197722569108	0.197722569108	0.515936255455	NaN
20120318	0.213250517845	0.213250517845	0.496517419815	NaN
20120319	0.209109723568	0.209109723568	0.51542288065	NaN
20120320	0.191511392593	0.191511392593	0.52286285162	NaN
20120321	0.202898547053	0.202898547053	0.521393060684	NaN
20120322	0.189440995455	0.189440995455	0.535323381424	NaN
20120323	0.188405796885	0.188405796885	0.51442784071	NaN
20120324	0.190476194024	0.190476194024	0.523383080959	NaN
20120325	0.185300201178	0.185300201178	0.525373160839	NaN
20120326	0.190476194024	0.190476194024	0.538308441639	NaN
20120327	0.188405796885	0.188405796885	0.514940261841	NaN
20120328	0.185108587146	0.185108587146	0.538844645023	NaN
20120329	0.189049586654	0.189049586654	0.514940261841	NaN
20120330	0.189049586654	0.189049586654	0.513944208622	NaN
20120331	0.178719013929	0.178719013929	0.510468602181	NaN
20120401	0.171310633421	0.171310633421	0.518444657326	NaN
20120402	0.192783504725	0.192783504725	0.523429691792	NaN
20120403	0.181443303823	0.181443303823	0.530408799648	NaN
20120404	0.178350508213	0.178350508213	0.516450643539	NaN
20120405	0.174226805568	0.174226805568	0.530408799648	NaN
20120406	0.170957773924	0.170957773924	0.543369889259	NaN
20120407	0.158599376678	0.158599376678	0.530876517296	NaN
20120408	0.164778575301	0.164778575301	0.520916342735	NaN
20120409	0.16168898344	0.16168898344	0.520916342735	NaN
20120410	0.160493820906	0.160493820906	0.527888417244	NaN
20120411	0.170103088021	0.170103088021	0.516932249069	NaN
20120412	0.157731965184	0.157731965184	0.527888417244	NaN
20120413	0.148453608155	0.148453608155	0.511952161789	NaN
20120414	0.142268046737	0.142268046737	0.515453636646	NaN
20120415	0.146240994334	0.146240994334	0.506480574608	NaN
20120416	0.162718847394	0.162718847394	0.49850448966	NaN
20120417	0.145211115479	0.145211115479	0.507477581501	NaN
20120418	0.143151387572	0.143151387572	0.502492547035	NaN
20120419	0.146240994334	0.146240994334	0.510468602181	NaN
20120420	0.149330586195	0.149330586195	0.504486560822	NaN
20120421	0.147270858288	0.147270858288	0.49850448966	NaN
20120422	0.145211115479	0.145211115479	0.512948215008	NaN
20120423	0.136831268668	0.136831268668	0.50498008728	NaN
20120424	0.140061795711	0.140061795711	0.509960174561	NaN
20120425	0.149330586195	0.149330586195	0.516932249069	NaN
20120426	0.129763126373	0.129763126373	0.516932249069	NaN
20120427	0.129763126373	0.129763126373	0.505976080894	NaN
20120428	0.121524199843	0.121524199843	0.511952161789	NaN
20120429	0.117404736578	0.117404736578	0.5	NaN
20120430	0.118434600532	0.118434600532	0.503984034061	NaN
20120501	0.121524199843	0.121524199843	0.500995993614	NaN
20120502	0.125643670559	0.125643670559	0.511465609074	NaN
20120503	0.109053499997	0.109053499997	0.507477581501	NaN
20120504	0.107913665473	0.107913665473	0.500498533249	NaN
20120505	0.114080160856	0.114080160856	0.495513468981	NaN
20120506	0.126413151622	0.126413151622	0.51345962286	NaN
20120507	0.112024664879	0.112024664879	0.502994000912	NaN
20120508	0.11921890825	0.11921890825	0.491017967462	NaN
20120509	0.118191160262	0.118191160262	0.50199598074	NaN
20120510	0.11099691689	0.11099691689	0.49850448966	NaN
20120511	0.11921890825	0.11921890825	0.491525411606	NaN
20120512	0.116255141795	0.116255141795	0.508474588394	NaN
20120513	0.111225537956	0.111225537956	0.502492547035	NaN
20120514	0.116374872625	0.116374872625	0.483067721128	NaN
20120515	0.105046346784	0.105046346784	0.492031872273	NaN
20120516	0.110195674002	0.110195674002	0.488047808409	NaN
20120517	0.101030930877	0.101030930877	0.494023919105	NaN
20120518	0.106185570359	0.106185570359	0.508964121342	NaN
20120519	0.103092782199	0.103092782199	0.505483567715	NaN
20120520	0.0927835032344	0.0927835032344	0.49850448966	NaN
20120521	0.105154640973	0.105154640973	0.505483567715	NaN
20120522	0.114432990551	0.114432990551	0.518444657326	NaN
20120523	0.105154640973	0.105154640973	0.497507482767	NaN
20120524	0.115463919938	0.115463919938	0.529411792755	NaN
20120525	0.113402061164	0.113402061164	0.506480574608	NaN
20120526	0.0958762913942	0.0958762913942	0.514456629753	NaN
20120527	0.112371131778	0.112371131778	0.475573271513	NaN
20120528	0.105154640973	0.105154640973	0.494023919105	NaN
20120529	0.0928792580962	0.0928792580962	0.503984034061	NaN
20120530	0.10319917649	0.10319917649	0.480558335781	NaN
20120531	0.110309280455	0.110309280455	0.484546363354	NaN
20120601	0.0958762913942	0.0958762913942	0.468594223261	NaN
20120602	0.101030930877	0.101030930877	0.473579257727	NaN
20120603	0.0989690721035	0.0989690721035	0.463609158993	NaN
20120604	0.0907216519117	0.0907216519117	0.450648069382	NaN
20120605	0.0897832810879	0.0897832810879	0.453093826771	0.056818182
20120606	0.0866873040795	0.0866873040795	0.43013972044	NaN
20120607	0.0928792580962	0.0928792580962	0.437125742436	NaN
20120608	0.0785124003887	0.0785124003887	0.436127752066	NaN
20120609	0.0867768600583	0.0867768600583	0.432135730982	NaN
20120610	0.0661156997085	0.0661156997085	0.215353935957	NaN
20120611	0.051652893424	0.051652893424	0.230309069157	NaN
20120612	0.0557851232588	0.0557851232588	0.228542909026	NaN
20120613	0.061919502914	0.061919502914	0.246506989002	NaN
20120614	0.0608875118196	0.0608875118196	0.235528945923	NaN
20120615	0.062886595726	0.062886595726	0.242514967918	NaN
20120616	0.0670103058219	0.0670103058219	0.239520952106	NaN
20120617	0.0783505141735	0.0783505141735	0.251497000456	NaN
20120618	0.0742268040776	0.0742268040776	0.248502999544	NaN
20120619	0.0783505141735	0.0783505141735	0.234530940652	NaN
20120620	0.0701030939817	0.0701030939817	0.23253493011	NaN
20120621	0.067079462111	0.067079462111	0.224550902843	NaN
20120622	0.0743801668286	0.0743801668286	0.219341978431	NaN
20120623	0.073422960937	0.073422960937	0.235294118524	NaN
20120624	0.0703205764294	0.0703205764294	0.205383852124	NaN
20120625	0.0754912123084	0.0754912123084	0.215568855405	NaN
20120626	0.0703205764294	0.0703205764294	0.221335992217	NaN
20120627	0.0703205764294	0.0703205764294	0.21635094285	NaN
20120628	0.0672877877951	0.0672877877951	0.208374872804	NaN
20120629	0.0600414089859	0.0600414089859	0.204183265567	NaN
20120630	0.0652173906565	0.0652173906565	0.205179288983	NaN
20120701	0.0590062104166	0.0590062104166	0.196215137839	NaN
20120702	0.0641821920872	0.0641821920872	0.197211161256	NaN
20120703	0.0610766038299	0.0610766038299	0.211155384779	NaN
20120704	0.0734989643097	0.0734989643097	0.190239042044	NaN
