date	funestus_sc_9_arabiensis_sc_92	funestus_sc_9_arabiensis_sc_92	funestus_sc_13_arabiensis_sc_39	observed
20111121	0.362052261829	0.362052261829	0.454922288656	NaN
20111122	0.369082123041	0.369082123041	0.45284974575	NaN
20111123	0.370656371117	0.370656371117	0.471991688013	NaN
20111124	0.372586876154	0.372586876154	0.448132783175	NaN
20111125	0.358727097511	0.358727097511	0.450207471847	NaN
20111126	0.373552113771	0.373552113771	0.434647291899	NaN
20111127	0.35521236062	0.35521236062	0.456431537867	NaN
20111128	0.368725866079	0.368725866079	0.455958545208	NaN
20111129	0.35942029953	0.35942029953	0.455486536026	NaN
20111130	0.35265699029	0.35265699029	0.447204977274	NaN
20111201	0.362318843603	0.362318843603	0.456521749496	NaN
20111202	0.350724637508	0.350724637508	0.455486536026	NaN
20111203	0.346859902143	0.346859902143	0.454451352358	NaN
20111204	0.340096622706	0.340096622706	0.431677013636	NaN
20111205	0.35265699029	0.35265699029	0.431677013636	NaN
20111206	0.320772945881	0.320772945881	0.429162353277	0.330110497238
20111207	0.316247582436	0.316247582436	0.447204977274	NaN
20111208	0.312015503645	0.312015503645	0.42650103569	NaN
20111209	0.313953489065	0.313953489065	0.425465852022	NaN
20111210	0.304854363203	0.304854363203	0.414684593677	NaN
20111211	0.302618831396	0.302618831396	0.415718704462	NaN
20111212	0.130813956261	0.130813956261	0.173733189702	NaN
20111213	0.140503883362	0.140503883362	0.172699064016	NaN
20111214	0.135527595878	0.135527595878	0.166494309902	NaN
20111215	0.134559541941	0.134559541941	0.171664938331	NaN
20111216	0.142303973436	0.142303973436	0.175801441073	NaN
20111217	0.136495649815	0.136495649815	0.179937958717	NaN
20111218	0.146176189184	0.146176189184	0.179937958717	NaN
20111219	0.150048404932	0.150048404932	0.196483969688	NaN
20111220	0.15392062068	0.15392062068	0.190279215574	NaN
20111221	0.142303973436	0.142303973436	0.199586346745	NaN
20111222	0.158760890365	0.158760890365	0.190279215574	NaN
20111223	0.152804642916	0.152804642916	0.190279215574	NaN
20111224	0.1586073488	0.1586073488	0.186142712831	NaN
20111225	0.149080350995	0.149080350995	0.195449844003	NaN
20111226	0.160696998239	0.160696998239	0.185108587146	NaN
20111227	0.164728686214	0.164728686214	0.200620472431	NaN
20111228	0.165697678924	0.165697678924	0.195449844003	NaN
20111229	0.173449605703	0.173449605703	0.191115707159	NaN
20111230	0.173449605703	0.173449605703	0.194214880467	NaN
20111231	0.176356583834	0.176356583834	0.198347106576	NaN
