date	funestus_sc_1.75_arabiensis_sc_2	funestus_sc_0.1_arabiensis_sc_1.75	funestus_sc_1.75_arabiensis_sc_2	observed
20130405	0.00290697673336	0.00291262124665	0.00290697673336	NaN
20130406	0.00290697673336	0.0058252424933	0.00290697673336	NaN
20130407	0.000968992244452	0.0058252424933	0.000968992244452	NaN
20130408	0.00290697673336	0.00679611647502	0.00290697673336	NaN
20130409	0.0019379844889	0.00290697673336	0.0019379844889	NaN
20130410	0.00193986424711	0.00581395346671	0.00193986424711	NaN
20130411	0.00193986424711	0.00387596897781	0.00193986424711	NaN
20130412	0.00290979631245	0.00775193795562	0.00290979631245	NaN
20130413	0.000969932123553	0.00387596897781	0.000969932123553	NaN
20130414	0.00193986424711	0.00484496122226	0.00193986424711	NaN
20130415	0.00290979631245	0.00484496122226	0.00290979631245	NaN
20130416	0.00290979631245	0.00678294571117	0.00290979631245	NaN
20130417	0.00194174761418	0.00193610845599	0.00194174761418	NaN
20130418	0.00388349522836	0.00677637942135	0.00388349522836	NaN
20130419	0.00290979631245	0.00387221691199	0.00290979631245	NaN
20130420	0.00484966067597	0.00677637942135	0.00484966067597	NaN
20130421	0.00193986424711	0.0058083254844	0.00193986424711	NaN
20130422	0.00484966067597	0.0058083254844	0.00484966067597	NaN
20130423	0.00290979631245	0.0058083254844	0.00290979631245	NaN
20130424	0.00387596897781	0.00774443382397	0.00387596897781	NaN
20130425	0.00193610845599	0.00581395346671	0.00193610845599	NaN
20130426	0.00483558978885	0.00775193795562	0.00483558978885	NaN
20130427	0.00386847206391	0.00484496122226	0.00386847206391	NaN
20130428	0.00386847206391	0.00678294571117	0.00386847206391	NaN
20130429	0.00193610845599	0.00290979631245	0.00193610845599	NaN
20130430	0.0029041627422	0.0058195926249	0.0029041627422	NaN
20130501	0.00193423603196	0.00291262124665	0.00193423603196	NaN
20130502	0.00290135387331	0.00291262124665	0.00290135387331	NaN
20130503	0.0029041627422	0.00291262124665	0.0029041627422	NaN
20130504	0.00387221691199	0.00484966067597	0.00387221691199	NaN
20130505	0.00387221691199	0	0.00387221691199	NaN
20130506	0.00387221691199	0.00290697673336	0.00387221691199	NaN
20130507	0.00193610845599	0.00193986424711	0.00193610845599	NaN
20130508	0.00387221691199	0.00290979631245	0.00387221691199	NaN
20130509	0.000968992244452	0.000969932123553	0.000968992244452	NaN
20130510	0.00193610845599	0.00387972849421	0.00193610845599	NaN
20130511	0	0.00193986424711	0	NaN
20130512	0.000968054227997	0.00484966067597	0.000968054227997	NaN
20130513	0.000968054227997	0.00290979631245	0.000968054227997	NaN
20130514	0.000968054227997	0.00484966067597	0.000968054227997	NaN
20130515	0.000968054227997	0.00387972849421	0.000968054227997	NaN
20130516	0.00193610845599	0.00387972849421	0.00193610845599	NaN
20130517	0.000968054227997	0.00387972849421	0.000968054227997	NaN
20130518	0	0.00484966067597	0	NaN
20130519	0.000968054227997	0.00290979631245	0.000968054227997	NaN
20130520	0	0.00387972849421	0	NaN
20130521	0.000968054227997	0.00484966067597	0.000968054227997	NaN
20130522	0.000968054227997	0.0058195926249	0.000968054227997	NaN
20130523	0.00193423603196	0.000969932123553	0.00193423603196	NaN
20130524	0.0029041627422	0.00678952457383	0.0029041627422	NaN
20130525	0.00193610845599	0.00387972849421	0.00193610845599	NaN
20130526	0.00193610845599	0.00387596897781	0.00193610845599	NaN
20130527	0.000968054227997	0.00387596897781	0.000968054227997	NaN
20130528	0.0029041627422	0.00678294571117	0.0029041627422	NaN
20130529	0	0.00484496122226	0	NaN
20130530	0.00193610845599	0.00581395346671	0.00193610845599	NaN
20130531	0.00193610845599	0.00484496122226	0.00193610845599	NaN
20130601	0.0029041627422	0.00774443382397	0.0029041627422	NaN
20130602	0.00387221691199	0.0029041627422	0.00387221691199	NaN
20130603	0.0029041627422	0.00677637942135	0.0029041627422	NaN
20130604	0.00193610845599	0.00290697673336	0.00193610845599	NaN
20130605	0.0029041627422	0.00581395346671	0.0029041627422	0.02
20130606	0.00484027108178	0.00678294571117	0.00484027108178	NaN
20130607	0.0058083254844	0.00775193795562	0.0058083254844	NaN
20130608	0.00484027108178	0.00678294571117	0.00484027108178	NaN
20130609	0.0106485961005	0.0125968996435	0.0106485961005	NaN
20130610	0.0058083254844	0.00774443382397	0.0058083254844	NaN
20130611	0.00677637942135	0.00677637942135	0.00677637942135	NaN
20130612	0.0058083254844	0.00677637942135	0.0058083254844	NaN
20130613	0.00677637942135	0.00677637942135	0.00677637942135	NaN
