date	funestus_sc_1_arabiensis_sc_16	funestus_sc_1_arabiensis_sc_10	funestus_sc_4.5_arabiensis_sc_62	observed
20111121	0.111445784569	0.119509704411	0.225999996066	NaN
20111122	0.105421684682	0.115423902869	0.225999996066	NaN
20111123	0.118473894894	0.114285714924	0.240999996662	NaN
20111124	0.111445784569	0.114285714924	0.256256252527	NaN
20111125	0.111445784569	0.113265305758	0.256256252527	NaN
20111126	0.110441766679	0.122574053705	0.257257252932	NaN
20111127	0.107429720461	0.116445355117	0.258258253336	NaN
20111128	0.107429720461	0.123595505953	0.254000008106	NaN
20111129	0.10943774879	0.118488252163	0.26399999857	NaN
20111130	0.103413656354	0.119509704411	0.24699999392	NaN
20111201	0.106532663107	0.112359553575	0.247247248888	NaN
20111202	0.0894472375512	0.106339469552	0.242242246866	NaN
20111203	0.102615691721	0.122699387372	0.237237229943	NaN
20111204	0.0926485434175	0.111451946199	0.225450903177	NaN
20111205	0.0956696867943	0.106339469552	0.235235229135	NaN
20111206	0.0936555862427	0.101123593748	0.235235229135	NaN
20111207	0.0996978878975	0.112359553575	0.237237229943	NaN
20111208	0.0976837873459	0.103166498244	0.235235229135	NaN
20111209	0.0915492922068	0.108273752034	0.240480959415	NaN
20111210	0.0905432626605	0.113380998373	0.239478960633	NaN
20111211	0.104627765715	0.11042945087	0.220440879464	NaN
20111212	0.0905432626605	0.112474434078	0.229689061642	NaN
20111213	0.0974874347448	0.123721882701	0.211634904146	NaN
20111214	0.104522615671	0.122699387372	0.21564693749	NaN
20111215	0.0984924659133	0.122699387372	0.216649949551	NaN
20111216	0.113567836583	0.111451946199	0.208835348487	NaN
20111217	0.103517584503	0.113496929407	0.207831323147	NaN
20111218	0.108542710543	0.119509704411	0.207831323147	NaN
20111219	0.106532663107	0.108273752034	0.195979893208	NaN
20111220	0.105527639389	0.112474434078	0.206030145287	NaN
20111221	0.107537686825	0.113496929407	0.204020097852	NaN
20111222	0.108542710543	0.105316974223	0.20000000298	NaN
20111223	0.111557789147	0.100204497576	0.1899497509	NaN
20111224	0.110552765429	0.10940695554	0.18492461741	NaN
20111225	0.113567836583	0.098159506917	0.193969845772	NaN
20111226	0.102512560785	0.099080696702	0.19497486949	NaN
20111227	0.111334003508	0.112474434078	0.1899497509	NaN
20111228	0.106425702572	0.102145045996	0.193969845772	NaN
20111229	0.110441766679	0.103166498244	0.197791159153	NaN
20111230	0.098393574357	0.0989795923233	0.195783138275	NaN
20111231	0.105421684682	0.104994900525	0.200601801276	NaN
20120101	0.103413656354	0.0948012247682	0.183550655842	NaN
20120102	0.0933734923601	0.0969387739897	0.202404811978	NaN
20120103	0.100401610136	0.0959183648229	0.188376754522	NaN
20120104	0.0863453820348	0.0979591831565	0.184368744492	NaN
20120105	0.0803212821484	0.0897043868899	0.185370743275	NaN
20120106	0.0853413641453	0.0948012247682	0.178356707096	NaN
20120107	0.0802407190204	0.0947046875954	0.187187179923	NaN
20120108	0.0922768339515	0.0906313657761	0.190190196037	NaN
20120109	0.0901803597808	0.0855397135019	0.197197198868	NaN
20120110	0.0821643322706	0.0906313657761	0.197197198868	NaN
20120111	0.0791583135724	0.0906313657761	0.207207202911	NaN
20120112	0.0831663310528	0.0885947048664	0.211999997497	NaN
20120113	0.0851703435183	0.0875763744116	0.219999998808	NaN
20120114	0.0810810774565	0.0967413410544	0.218999996781	NaN
20120115	0.0730730742216	0.0936863571405	0.229000002146	NaN
20120116	0.0790000036359	0.100814662874	0.226999998093	NaN
20120117	0.082000002265	0.0875763744116	0.243000000715	NaN
20120118	0.0909999981523	0.0996948108077	0.233766227961	NaN
20120119	0.0900000035763	0.0896130353212	0.244755238295	NaN
20120120	0.0930000022054	0.0966429263353	0.246753245592	NaN
20120121	0.0900000035763	0.0925737544894	0.249750256538	NaN
20120122	0.0989999994636	0.101729400456	0.252747267485	NaN
20120123	0.0949050933123	0.0986775159836	0.26273727417	NaN
20120124	0.0939060971141	0.106815867126	0.255744248629	NaN
20120125	0.112887114286	0.101729400456	0.266733258963	NaN
20120126	0.101999998093	0.111902341247	0.273726284504	NaN
20120127	0.105999998748	0.0935910493136	0.275724261999	NaN
20120128	0.102897100151	0.109867751598	0.284715294838	NaN
20120129	0.101898103952	0.106815867126	0.29770231247	NaN
20120130	0.11088911444	0.0945121943951	0.310379236937	NaN
20120131	0.11088911444	0.0965447127819	0.307385236025	NaN
20120201	0.108782432973	0.100609757006	0.317365258932	NaN
20120202	0.107784427702	0.0934959352016	0.332335323095	NaN
20120203	0.101694911718	0.109533466399	0.309381246567	NaN
20120204	0.0957128629088	0.08519269526	0.330339312553	NaN
20120205	0.0977068766952	0.101317122579	0.343313366175	NaN
20120206	0.0987038910389	0.101112231612	0.331337332725	NaN
