date	funestus_sc_18_arabiensis_sc_117	funestus_sc_20_arabiensis_sc_87	funestus_sc_9_arabiensis_sc_122	observed
20111121	0.494023919105	0.49447235465	0.381746798754	NaN
20111122	0.501992046833	0.507537662983	0.365063786507	NaN
20111123	0.496015936136	0.489447236061	0.360157012939	NaN
20111124	0.5	0.511557817459	0.361138373613	NaN
20111125	0.489043831825	0.496482402086	0.354268878698	NaN
20111126	0.499501496553	0.495477378368	0.346418052912	NaN
20111127	0.49850448966	0.487411886454	0.341511279345	NaN
20111128	0.49850448966	0.486895173788	0.349362105131	NaN
20111129	0.465139448643	0.491935491562	0.352306187153	NaN
20111130	0.472111552954	0.486895173788	0.339548587799	NaN
20111201	0.447211146355	0.489919364452	0.347399413586	NaN
20111202	0.465139448643	0.478830635548	0.345776021481	NaN
20111203	0.471115529537	0.481854826212	0.349705308676	NaN
20111204	0.460159361363	0.479838699102	0.349705308676	NaN
20111205	0.449203193188	0.469758063555	0.340864449739	NaN
20111206	0.444223105907	0.464717745781	0.339882135391	0.521739130435
20111207	0.44621515274	0.470766127109	0.332023561001	NaN
20111208	0.433698892593	0.441532254219	0.321218073368	NaN
20111209	0.4327018857	0.446572571993	0.322200387716	NaN
20111210	0.436689943075	0.442540317774	0.326129674912	NaN
20111211	0.422731816769	0.428427428007	0.311701089144	NaN
20111212	0.165503486991	0.183467745781	0.122910521924	NaN
20111213	0.164506480098	0.185483872891	0.116027534008	NaN
20111214	0.167497500777	0.186491936445	0.130905508995	NaN
20111215	0.17629481852	0.191532254219	0.128937005997	NaN
20111216	0.190239042044	0.202620968223	0.134842514992	NaN
20111217	0.197211161256	0.200604841113	0.140748038888	NaN
20111218	0.199203193188	0.202620968223	0.142716541886	NaN
20111219	0.200995028019	0.207870841026	0.159448817372	NaN
20111220	0.210945278406	0.196770936251	0.151574805379	NaN
20111221	0.203980103135	0.199798181653	0.171091452241	NaN
20111222	0.201990053058	0.204637095332	0.16322517395	NaN
20111223	0.205970153213	0.217741936445	0.170108154416	NaN
20111224	0.213930353522	0.212701618671	0.189773842692	NaN
20111225	0.205179288983	0.209677413106	0.174041301012	NaN
20111226	0.209950253367	0.207661285996	0.186823993921	NaN
20111227	0.202985078096	0.211693555117	0.181907564402	NaN
20111228	0.212935328484	0.216733872891	0.181907564402	NaN
20111229	0.195024877787	0.225806444883	0.185840710998	NaN
20111230	0.208955228329	0.223790317774	0.185658156872	NaN
20111231	0.203980103135	0.223007068038	0.178781926632	NaN
20120101	0.200995028019	0.241170540452	0.198428288102	NaN
20120102	0.210945278406	0.229061558843	0.18664047122	NaN
20120103	0.214711725712	0.239152371883	0.196463659406	NaN
20120104	0.236580520868	0.235116049647	0.205304518342	NaN
20120105	0.243538767099	0.264379411936	0.207065746188	NaN
20120106	0.237574547529	0.235353529453	0.205103039741	NaN
20120107	0.245526835322	0.24848484993	0.217860653997	NaN
20120108	0.259443342686	0.245454549789	0.22178606689	NaN
20120109	0.267395615578	0.237134203315	0.237254902721	NaN
20120110	0.275347918272	0.249243184924	0.25318941474	NaN
20120111	0.270377725363	0.25151515007	0.251226693392	NaN
20120112	0.281032770872	0.267676770687	0.263984292746	NaN
20120113	0.280753970146	0.260606050491	0.260058879852	NaN
20120114	0.291377604008	0.276767671108	0.263002932072	NaN
20120115	0.296333014965	0.278787881136	0.283611387014	NaN
20120116	0.288404375315	0.290615528822	0.284592747688	NaN
20120117	0.28642219305	0.287588298321	0.274779200554	NaN
20120118	0.300990104675	0.295660942793	0.283333331347	NaN
20120119	0.292079210281	0.290615528822	0.286274522543	NaN
20120120	0.299009889364	0.29969727993	0.281648665667	NaN
20120121	0.290099024773	0.294354826212	0.268891066313	NaN
20120122	0.313861399889	0.292338699102	0.290480852127	NaN
20120123	0.292368680239	0.28254288435	0.275490194559	NaN
20120124	0.31615459919	0.287298381329	0.28823530674	NaN
20120125	0.317145675421	0.288016110659	0.282352954149	NaN
20120126	0.327056497335	0.299093663693	0.292156875134	NaN
20120127	0.326065421104	0.293051362038	0.292156875134	NaN
20120128	0.340931624174	0.303427428007	0.312745094299	NaN
20120129	0.325074344873	0.300403237343	0.310784310103	NaN
20120130	0.33861386776	0.311491936445	0.31862744689	NaN
20120131	0.336633652449	0.315842568874	0.323529422283	NaN
20120201	0.346837937832	0.325604826212	0.327450990677	NaN
20120202	0.338932812214	0.313508063555	0.333005905151	NaN
20120203	0.36031588912	0.319556444883	0.337266474962	NaN
20120204	0.330700874329	0.331653237343	0.345776021481	NaN
20120205	0.351431399584	0.319556444883	0.350049167871	NaN
20120206	0.361303061247	0.329637110233	0.348082602024	NaN
20120207	0.368472903967	0.313508063555	0.354330718517	NaN
20120208	0.371428579092	0.314516127109	0.367125988007	NaN
20120209	0.369458138943	0.311491936445	0.378937005997	NaN
20120210	0.364891529083	0.318548381329	0.369094491005	NaN
20120211	0.370808690786	0.317540317774	0.375	NaN
20120212	0.35798817873	0.308467745781	0.370078742504	NaN
20120213	0.352418571711	0.308467745781	0.365517228842	NaN
20120214	0.353405714035	0.311491936445	0.367487698793	NaN
20120215	0.361303061247	0.314516127109	0.364532023668	NaN
20120216	0.356367230415	0.298387110233	0.362561583519	NaN
20120217	0.362919121981	0.317540317774	0.375369459391	NaN
20120218	0.359605908394	0.315524190664	0.374384224415	NaN
20120219	0.356650233269	0.319556444883	0.372413784265	NaN
20120220	0.365157485008	0.337701618671	0.376354694366	NaN
20120221	0.362204730511	0.324596762657	0.392504930496	NaN
20120222	0.377952754497	0.314516127109	0.398422092199	NaN
20120223	0.376968502998	0.332661300898	0.393491119146	NaN
20120224	0.38681101799	0.331987887621	0.418145954609	NaN
20120225	0.391732275486	0.339051455259	0.424063116312	NaN
20120226	0.388779520988	0.334677428007	0.428007900715	NaN
20120227	0.395669281483	0.336354494095	0.422090739012	NaN
20120228	0.395669281483	0.335347443819	0.435340583324	NaN
20120229	0.392118215561	0.345417916775	0.446199417114	NaN
20120301	0.408284038305	0.346424967051	0.452662736177	NaN
20120302	0.405911326408	0.367573022842	0.466469436884	NaN
20120303	0.405911326408	0.354481369257	0.471400380135	NaN
20120304	0.416748762131	0.380664646625	0.490138053894	NaN
20120305	0.429556638002	0.378024190664	0.52268242836	NaN
20120306	0.433497548103	0.386088699102	0.507889568806	NaN
20120307	0.451231539249	0.393145173788	0.536489129067	NaN
20120308	0.469950735569	0.385080635548	0.52071005106	NaN
20120309	0.457142859697	0.394153237343	0.548323452473	NaN
20120310	0.470414191484	0.409274190664	0.554240643978	NaN
20120311	0.47830376029	0.402217745781	0.558185398579	NaN
20120312	0.491124272347	0.433031231165	0.562130153179	NaN
20120313	0.496551722288	0.423967778683	0.581280767918	NaN
20120314	0.51527094841	0.455734401941	0.560157775879	NaN
20120315	0.502463042736	0.455734401941	0.561143994331	NaN
20120316	0.508374392986	0.476861178875	0.573964476585	NaN
20120317	0.511330068111	0.479879289865	0.561576366425	NaN
20120318	0.534975349903	0.498993963003	0.561576366425	NaN
20120319	0.520197033882	0.505030155182	0.557199239731	NaN
20120320	0.527093589306	0.511581063271	0.561143994331	NaN
20120321	0.529064059257	0.527693867683	0.552709341049	NaN
20120322	0.523152709007	0.530714988708	0.549212574959	NaN
20120323	0.513300478458	0.518145143986	0.553149580956	NaN
20120324	0.516732275486	0.518145143986	0.538385808468	NaN
20120325	0.515748023987	0.527217745781	0.541871905327	NaN
20120326	0.501477837563	0.527693867683	0.543842375278	NaN
20120327	0.511330068111	0.537764370441	0.531034469604	NaN
20120328	0.505418717861	0.528700888157	0.548768460751	NaN
20120329	0.495078742504	0.53272908926	0.538916230202	NaN
20120330	0.49459195137	0.502517640591	0.537931025028	NaN
20120331	0.47937130928	0.505030155182	0.537931025028	NaN
20120401	0.478900879622	0.484909445047	0.539370059967	NaN
20120402	0.492639839649	0.493963778019	0.529527544975	NaN
20120403	0.481844931841	0.491951704025	0.522637784481	NaN
20120404	0.494602560997	0.503018081188	0.546259820461	NaN
20120405	0.484789013863	0.503018081188	0.540806293487	NaN
20120406	0.492639839649	0.502012073994	0.534906566143	NaN
20120407	0.504416108131	0.501510560512	0.552605688572	NaN
20120408	0.504416108131	0.498993963003	0.551622390747	NaN
