date	funestus_sc_5_arabiensis_sc_32	funestus_sc_6_arabiensis_sc_32	funestus_sc_2_arabiensis_sc_42	observed
20111121	0.247678011656	0.297512441874	0.149284258485	NaN
20111122	0.243550047278	0.297512441874	0.157464206219	NaN
20111123	0.246646031737	0.301492542028	0.15644171834	NaN
20111124	0.250773996115	0.313432842493	0.153217568994	NaN
20111125	0.242518052459	0.319402992725	0.161224484444	NaN
20111126	0.24148607254	0.310756981373	0.160204082727	NaN
20111127	0.24148607254	0.316733062267	0.161224484444	NaN
20111128	0.257731944323	0.30378484726	0.154081627727	NaN
20111129	0.25257730484	0.323705166578	0.171253815293	NaN
20111130	0.248453602195	0.293824702501	0.167006105185	NaN
20111201	0.24074074626	0.298804789782	0.178207740188	NaN
20111202	0.256172835827	0.292828679085	0.165818914771	NaN
20111203	0.258230447769	0.299800783396	0.179043740034	NaN
20111204	0.260288059711	0.30378484726	0.172939985991	NaN
20111205	0.243827164173	0.306772917509	0.181078329682	NaN
20111206	0.254115223885	0.299502491951	0.175991863012	0.296703296703
20111207	0.263645738363	0.308457702398	0.178026452661	NaN
20111208	0.257731944323	0.299502491951	0.169888094068	NaN
20111209	0.244329899549	0.312437802553	0.161749750376	NaN
20111210	0.250515460968	0.287848591805	0.181078329682	NaN
20111211	0.261855661869	0.292537301779	0.151576802135	NaN
20111212	0.155670106411	0.166169151664	0.0722278729081	NaN
20111213	0.170957773924	0.181094527245	0.0722278729081	NaN
20111214	0.154479920864	0.174129351973	0.0762970522046	NaN
20111215	0.171987637877	0.180099502206	0.0813835188746	NaN
20111216	0.167010307312	0.175124377012	0.0803662240505	NaN
20111217	0.173195883632	0.178109452128	0.0895218700171	NaN
20111218	0.162886604667	0.190049752593	0.0895218700171	NaN
20111219	0.16185566783	0.185074627399	0.0966429263353	NaN
20111220	0.150515466929	0.173134326935	0.0905391648412	NaN
20111221	0.173195883632	0.187064677477	0.0996948108077	NaN
20111222	0.152734771371	0.172310754657	0.103763990104	NaN
20111223	0.165118679404	0.182270914316	0.0895218700171	NaN
20111224	0.171310633421	0.184262946248	0.101832993329	NaN
20111225	0.180598556995	0.173306778073	0.0998980626464	NaN
20111226	0.164086684585	0.179282873869	0.0988786965609	NaN
