date	funestus_sc_1_arabiensis_sc_5	funestus_sc_0.15_arabiensis_sc_3.5	funestus_sc_1_arabiensis_sc_5	observed
20120227	0.0328185334802	0.0219123512507	0.0328185334802	NaN
20120228	0.0309178736061	0.015936255455	0.0309178736061	NaN
20120229	0.0241545885801	0.0219123512507	0.0241545885801	NaN
20120301	0.0338164232671	0.0179282873869	0.0338164232671	NaN
20120302	0.0299516916275	0.0209371875972	0.0299516916275	NaN
20120303	0.0309178736061	0.0159521438181	0.0309178736061	NaN
20120304	0.0367149747908	0.0249003991485	0.0367149747908	NaN
20120305	0.0338164232671	0.016932271421	0.0338164232671	NaN
20120306	0.037681158632	0.0209163352847	0.037681158632	NaN
20120307	0.0338164232671	0.0189243033528	0.0338164232671	NaN
20120308	0.0357487909496	0.0209163352847	0.0357487909496	NaN
20120309	0.0328502431512	0.0129482075572	0.0328502431512	NaN
20120310	0.0366795361042	0.0189243033528	0.0366795361042	NaN
20120311	0.0318532809615	0.0179282873869	0.0318532809615	NaN
20120312	0.0444015450776	0.015936255455	0.0444015450776	NaN
20120313	0.0415057912469	0.0109561756253	0.0415057912469	NaN
20120314	0.0434362925589	0.0189243033528	0.0434362925589	NaN
20120315	0.0424710437655	0.0149402394891	0.0424710437655	NaN
20120316	0.0482625477016	0.0199203193188	0.0482625477016	NaN
20120317	0.0463320463896	0.016932271421	0.0463320463896	NaN
20120318	0.0521235503256	0.0129482075572	0.0521235503256	NaN
20120319	0.0472516864538	0.015936255455	0.0472516864538	NaN
20120320	0.0520231202245	0.0199004970491	0.0520231202245	NaN
20120321	0.0491329468787	0.0179104469717	0.0491329468787	NaN
20120322	0.0452358052134	0.016932271421	0.0452358052134	NaN
20120323	0.0423484109342	0.0179282873869	0.0423484109342	NaN
20120324	0.0481231957674	0.0149402394891	0.0481231957674	NaN
20120325	0.0423484109342	0.0109561756253	0.0423484109342	NaN
20120326	0.0452358052134	0.0179282873869	0.0452358052134	NaN
20120327	0.0471607297659	0.0119521915913	0.0471607297659	NaN
20120328	0.0519730523229	0.0139442235231	0.0519730523229	NaN
20120329	0.0452358052134	0.0149402394891	0.0452358052134	NaN
20120330	0.0481231957674	0.016932271421	0.0481231957674	NaN
20120331	0.0481231957674	0.0139442235231	0.0481231957674	NaN
20120401	0.0481231957674	0.0189243033528	0.0481231957674	NaN
20120402	0.0481231957674	0.0129482075572	0.0481231957674	NaN
20120403	0.0500481240451	0.0179282873869	0.0500481240451	NaN
20120404	0.0433526001871	0.0129482075572	0.0433526001871	NaN
20120405	0.0491329468787	0.015936255455	0.0491329468787	NaN
20120406	0.0452793836594	0.0109561756253	0.0452793836594	NaN
20120407	0.0462427735329	0.016932271421	0.0462427735329	NaN
20120408	0.0472061671317	0.0149402394891	0.0472061671317	NaN
20120409	0.0394990369677	0.016932271421	0.0394990369677	NaN
20120410	0.038572806865	0.0109561756253	0.038572806865	NaN
20120411	0.0366441644728	0.015936255455	0.0366441644728	NaN
20120412	0.0433526001871	0.0119521915913	0.0433526001871	NaN
20120413	0.04142582044	0.0129482075572	0.04142582044	NaN
20120414	0.04142582044	0.0109670991078	0.04142582044	NaN
20120415	0.0462427735329	0.0129482075572	0.0462427735329	NaN
20120416	0.0423484109342	0.0109561756253	0.0423484109342	NaN
20120417	0.0452793836594	0.0109452735633	0.0452793836594	NaN
20120418	0.0433944053948	0.00995024852455	0.0433944053948	NaN
20120419	0.0472516864538	0.0099403578788	0.0472516864538	NaN
20120420	0.04142582044	0.00894632190466	0.04142582044	NaN
20120421	0.0443159937859	0.0119047621265	0.0443159937859	NaN
20120422	0.0452793836594	0.0109126986936	0.0452793836594	NaN
20120423	0.0404624268413	0.0129224648699	0.0404624268413	NaN
20120424	0.0394990369677	0.0129224648699	0.0394990369677	NaN
20120425	0.04142582044	0.0139165008441	0.04142582044	NaN
20120426	0.0385356470943	0.0129224648699	0.0385356470943	NaN
20120427	0.0356454737485	0.0139165008441	0.0356454737485	NaN
20120428	0.0394990369677	0.0109343938529	0.0394990369677	NaN
20120429	0.0404234826565	0.0109343938529	0.0404234826565	NaN
20120430	0.0357142873108	0.0129224648699	0.0357142873108	NaN
20120501	0.0357142873108	0.0119165843353	0.0357142873108	NaN
20120502	0.0366795361042	0.0119165843353	0.0366795361042	NaN
20120503	0.0405797101557	0.015904571861	0.0405797101557	NaN
20120504	0.0434782616794	0.0109343938529	0.0434782616794	NaN
20120505	0.0386473424733	0.0149105368182	0.0386473424733	NaN
20120506	0.0386100374162	0.00894632190466	0.0386100374162	NaN
20120507	0.0444015450776	0.0128968255594	0.0444015450776	NaN
20120508	0.0424710437655	0.00891972240061	0.0424710437655	NaN
20120509	0.0424710437655	0.0109018832445	0.0424710437655	NaN
20120510	0.045323047787	0.0109018832445	0.045323047787	NaN
20120511	0.0433944053948	0.0128840431571	0.0433944053948	NaN
20120512	0.0472516864538	0.0118929632008	0.0472516864538	NaN
20120513	0.0472061671317	0.0128968255594	0.0472061671317	NaN
20120514	0.0490856580436	0.00892857182771	0.0490856580436	NaN
20120515	0.0481231957674	0.0109126986936	0.0481231957674	NaN
20120516	0.0423484109342	0.00695134047419	0.0423484109342	NaN
20120517	0.0394990369677	0.00993048679084	0.0394990369677	NaN
20120518	0.0443159937859	0.0079443892464	0.0443159937859	NaN
20120519	0.0452793836594	0.0119284298271	0.0452793836594	NaN
20120520	0.0423892103136	0.00894632190466	0.0423892103136	NaN
20120521	0.0394990369677	0.0149105368182	0.0394990369677	NaN
20120522	0.0346820801496	0.0099403578788	0.0346820801496	NaN
20120523	0.0375722534955	0.0109343938529	0.0375722534955	NaN
20120524	0.0346820801496	0.00894632190466	0.0346820801496	NaN
20120525	0.0366088636219	0.011940298602	0.0366088636219	NaN
20120526	0.0337186902762	0.00895522348583	0.0337186902762	NaN
20120527	0.0404624268413	0.00995024852455	0.0404624268413	NaN
20120528	0.04142582044	0.00995024852455	0.04142582044	NaN
20120529	0.0394990369677	0.0109452735633	0.0394990369677	NaN
20120530	0.0356454737485	0.00696517433971	0.0356454737485	NaN
20120531	0.0347155258059	0.0109452735633	0.0347155258059	NaN
20120601	0.035679847002	0.00796019937843	0.035679847002	NaN
20120602	0.0366441644728	0.00995024852455	0.0366441644728	NaN
20120603	0.0366441644728	0.00796019937843	0.0366441644728	NaN
20120604	0.0366441644728	0.0109561756253	0.0366441644728	NaN
20120605	0.0366795361042	0.00597609579563	0.0366795361042	0.005649718
20120606	0.0386100374162	0.00997008942068	0.0386100374162	NaN
20120607	0.035679847002	0.00698602804914	0.035679847002	NaN
20120608	0.0347155258059	0.00897308066487	0.0347155258059	NaN
20120609	0.0308582447469	0.00498504471034	0.0308582447469	NaN
20120610	0.0183220822364	0.0029910269659	0.0183220822364	NaN
20120611	0.018304431811	0.000997008988634	0.018304431811	NaN
20120612	0.0202312134206	0.00399201596156	0.0202312134206	NaN
20120613	0.018304431811	0.00598802417517	0.018304431811	NaN
20120614	0.0240615978837	0.00898203626275	0.0240615978837	NaN
20120615	0.0230991337448	0.00998003967106	0.0230991337448	NaN
20120616	0.0298363808542	0.00998003967106	0.0298363808542	NaN
20120617	0.0307988449931	0.00799200776964	0.0307988449931	NaN
20120618	0.0298363808542	0.00800000037998	0.0298363808542	NaN
20120619	0.0279114525765	0.00499999988824	0.0279114525765	NaN
20120620	0.0240615978837	0.00700000021607	0.0240615978837	NaN
20120621	0.0269489903003	0.00800800789148	0.0269489903003	NaN
20120622	0.0278846155852	0.00900900922716	0.0278846155852	NaN
20120623	0.0240384619683	0.00800800789148	0.0240384619683	NaN
20120624	0.0298651251942	0.00800800789148	0.0298651251942	NaN
20120625	0.0260366443545	0.00600600615144	0.0260366443545	NaN
20120626	0.027965284884	0.0110110109672	0.027965284884	NaN
20120627	0.0279922783375	0.00700700702146	0.0279922783375	NaN
20120628	0.0270270276815	0.0100100096315	0.0270270276815	NaN
20120629	0.0241545885801	0.0110110109672	0.0241545885801	NaN
20120630	0.0251207724214	0.0100100096315	0.0251207724214	NaN
20120701	0.0270531401038	0.00899999961257	0.0270531401038	NaN
20120702	0.0231884066015	0.00899999961257	0.0231884066015	NaN
20120703	0.0222007725388	0.00999001041055	0.0222007725388	NaN
20120704	0.0251207724214	0.00899100862443	0.0251207724214	NaN
20120705	0.0222222227603	0.00998003967106	0.0222222227603	NaN
20120706	0.0251207724214	0.00998003967106	0.0251207724214	NaN
20120707	0.0251207724214	0.00999001041055	0.0251207724214	NaN
20120708	0.0193423591554	0.00998003967106	0.0193423591554	NaN
20120709	0.021276595071	0.00797607190907	0.021276595071	NaN
20120710	0.0203094780445	0.00897308066487	0.0203094780445	NaN
20120711	0.0203094780445	0.00697906268761	0.0203094780445	NaN
20120712	0.0164410062134	0.00997008942068	0.0164410062134	NaN
20120713	0.0174081232399	0.00697906268761	0.0174081232399	NaN
20120714	0.0164410062134	0.00998003967106	0.0164410062134	NaN
20120715	0.0164410062134	0.00697906268761	0.0164410062134	NaN
20120716	0.0135396514088	0.00797607190907	0.0135396514088	NaN
20120717	0.0145067693666	0.00697906268761	0.0145067693666	NaN
20120718	0.0154738882557	0.00697906268761	0.0154738882557	NaN
20120719	0.012572533451	0.0059820539318	0.012572533451	NaN
20120720	0.012572533451	0.00398406386375	0.012572533451	NaN
20120721	0.0145208127797	0.00597609579563	0.0145208127797	NaN
20120722	0.0135396514088	0.00697211176157	0.0135396514088	NaN
20120723	0.0164251215756	0.00398803595453	0.0164251215756	NaN
20120724	0.0135135138407	0.00598802417517	0.0135135138407	NaN
20120725	0.0173913035542	0.00399201596156	0.0173913035542	NaN
20120726	0.0164410062134	0.00399600388482	0.0164410062134	NaN
20120727	0.0173913035542	0.00199600798078	0.0173913035542	NaN
20120728	0.0173913035542	0.00399201596156	0.0173913035542	NaN
20120729	0.0193236712366	0.00499001983553	0.0193236712366	NaN
20120730	0.0193236712366	0.00598802417517	0.0193236712366	NaN
20120731	0.0221579968929	0.00698602804914	0.0221579968929	NaN
20120801	0.0240847785026	0.00598802417517	0.0240847785026	NaN
20120802	0.0240847785026	0.00598802417517	0.0240847785026	NaN
20120803	0.0231213867664	0.0109670991078	0.0231213867664	NaN
20120804	0.017357762903	0.00498504471034	0.017357762903	0.004878049
20120805	0.0183220822364	0.00796812772751	0.0183220822364	NaN
20120806	0.0192864034325	0.00796812772751	0.0192864034325	NaN
20120807	0.0193050187081	0.00996015965939	0.0193050187081	NaN
20120808	0.0193050187081	0.00398406386375	0.0193050187081	NaN
20120809	0.0106177609414	0.00498007982969	0.0106177609414	NaN
20120810	0.00772946840152	0.00398406386375	0.00772946840152	NaN
20120811	0.0125603862107	0.00398803595453	0.0125603862107	NaN
20120812	0.00772946840152	0.00299401208758	0.00772946840152	NaN
20120813	0.0125603862107	0.00299401208758	0.0125603862107	NaN
20120814	0.0106280194595	0.00299401208758	0.0106280194595	NaN
20120815	0.0173913035542	0.00299401208758	0.0173913035542	NaN
20120816	0.0125603862107	0.00299700303003	0.0125603862107	NaN
20120817	0.0135265700519	0.00399600388482	0.0135265700519	NaN
20120818	0.0135265700519	0.00499500520527	0.0135265700519	NaN
20120819	0.015458936803	0.00499500520527	0.015458936803	NaN
20120820	0.015458936803	0.00299700303003	0.015458936803	NaN
20120821	0.00966183561832	0.00399600388482	0.00966183561832	NaN
20120822	0.0125603862107	0.002000000095	0.0125603862107	NaN
20120823	0.0106280194595	0.00499500520527	0.0106280194595	NaN
20120824	0.00966183561832	0.00399600388482	0.00966183561832	NaN
20120825	0.0125603862107	0.00399600388482	0.0125603862107	NaN
20120826	0.00967117957771	0.00299700303003	0.00967117957771	NaN
20120827	0.0106382975355	0.00399600388482	0.0106382975355	NaN
20120828	0.0106382975355	0.00299700303003	0.0106382975355	NaN
20120829	0.0106382975355	0.00299700303003	0.0106382975355	NaN
20120830	0.00773694412783	0.00299700303003	0.00773694412783	NaN
20120831	0.0135396514088	0.00299700303003	0.0135396514088	NaN
20120901	0.0106382975355	0.000999000971206	0.0106382975355	NaN
20120902	0.0116054154933	0.00199800194241	0.0116054154933	NaN
20120903	0.0106382975355	0.002000000095	0.0106382975355	NaN
20120904	0.0116166509688	0.002000000095	0.0116166509688	NaN
20120905	0.00968054216355	0.002000000095	0.00968054216355	NaN
20120906	0.0125847049057	0	0.0125847049057	NaN
20120907	0.0116166509688	0	0.0116166509688	NaN
20120908	0.0145208127797	0.002000000095	0.0145208127797	NaN
20120909	0.0145208127797	0	0.0145208127797	NaN
20120910	0.00871248822659	0.00400400394574	0.00871248822659	NaN
20120911	0.0106382975355	0.0020040080417	0.0106382975355	NaN
20120912	0.00966183561832	0.00300601194613	0.00966183561832	NaN
20120913	0.00965250935406	0.00100200402085	0.00965250935406	NaN
20120914	0.010607521981	0.00300601194613	0.010607521981	NaN
20120915	0.00868725869805	0.00401203613728	0.00868725869805	NaN
20120916	0.00772200757638	0.00300902710296	0.00772200757638	NaN
20120917	0.0106177609414	0.00501504493877	0.0106177609414	NaN
20120918	0.00965250935406	0.00401203613728	0.00965250935406	NaN
20120919	0.00966183561832	0.00401203613728	0.00966183561832	NaN
20120920	0.00966183561832	0.00601202389225	0.00966183561832	NaN
20120921	0.00386473420076	0.00501001998782	0.00386473420076	NaN
20120922	0.00966183561832	0.00501001998782	0.00966183561832	NaN
20120923	0.00966183561832	0.00400400394574	0.00966183561832	NaN
20120924	0.0115942033008	0.00500500481576	0.0115942033008	NaN
20120925	0.00869565177709	0.00300300307572	0.00869565177709	NaN
20120926	0.0115942033008	0.00700700702146	0.0115942033008	NaN
20120927	0.00772946840152	0.00300300307572	0.00772946840152	NaN
20120928	0.0135265700519	0.00501001998782	0.0135265700519	NaN
20120929	0.00869565177709	0.00400801608339	0.00869565177709	NaN
20120930	0.0125603862107	0.00400801608339	0.0125603862107	NaN
20121001	0.0106280194595	0.00300000002608	0.0106280194595	NaN
20121002	0.0125603862107	0.00499999988824	0.0125603862107	NaN
20121003	0.0125482622534	0.00400000018999	0.0125482622534	0.004545455
20121004	0.0125482622534	0.00400000018999	0.0125482622534	NaN
20121005	0.0144787644967	0.00299700303003	0.0144787644967	NaN
20121006	0.0106177609414	0.00299700303003	0.0106177609414	NaN
20121007	0.0115830115974	0.00499500520527	0.0115830115974	NaN
20121008	0.00772200757638	0.00299700303003	0.00772200757638	NaN
20121009	0.00675675692037	0.002000000095	0.00675675692037	NaN
20121010	0.00675675692037	0.00299700303003	0.00675675692037	NaN
20121011	0.0106177609414	0.00199800194241	0.0106177609414	NaN
20121012	0.00772200757638	0.00399600388482	0.00772200757638	NaN
20121013	0.00675675692037	0.00299700303003	0.00675675692037	NaN
20121014	0.00869565177709	0.00599400606006	0.00869565177709	NaN
20121015	0.00676328502595	0.00299700303003	0.00676328502595	NaN
20121016	0.00772946840152	0.00399600388482	0.00772946840152	NaN
20121017	0.00869565177709	0.00299700303003	0.00869565177709	NaN
20121018	0.00869565177709	0.00299700303003	0.00869565177709	NaN
20121019	0.00869565177709	0.00299700303003	0.00869565177709	NaN
20121020	0.0106177609414	0.00299700303003	0.0106177609414	NaN
20121021	0.00869565177709	0.00299700303003	0.00869565177709	NaN
20121022	0.00773694412783	0.00300000002608	0.00773694412783	NaN
20121023	0.00967117957771	0.0010000000475	0.00967117957771	NaN
20121024	0.0106382975355	0.002000000095	0.0106382975355	NaN
20121025	0.0116054154933	0.00200200197287	0.0116054154933	NaN
20121026	0.00967117957771	0.00200200197287	0.00967117957771	NaN
20121027	0.0106382975355	0.0020040080417	0.0106382975355	NaN
20121028	0.00773694412783	0.00300601194613	0.00773694412783	NaN
20121029	0.00869565177709	0.00300601194613	0.00869565177709	NaN
20121030	0.00869565177709	0.00300902710296	0.00869565177709	NaN
20121031	0.00966183561832	0.00100300903432	0.00966183561832	NaN
20121101	0.00870406161994	0.00100300903432	0.00870406161994	NaN
20121102	0.0067698257044	0.00200803205371	0.0067698257044	NaN
20121103	0.00773694412783	0.00301204808056	0.00773694412783	NaN
20121104	0.00870406161994	0.00200803205371	0.00870406161994	NaN
20121105	0.00968054216355	0.00200803205371	0.00968054216355	NaN
20121106	0.00774443382397	0.00100300903432	0.00774443382397	NaN
20121107	0.00678952457383	0.00300902710296	0.00678952457383	NaN
20121108	0.00872938893735	0	0.00872938893735	NaN
20121109	0.0058195926249	0.00100401602685	0.0058195926249	NaN
20121110	0.00775945698842	0.00100401602685	0.00775945698842	NaN
20121111	0.00775193795562	0.00301204808056	0.00775193795562	NaN
20121112	0.00484496122226	0.00100401602685	0.00484496122226	NaN
20121113	0.00484966067597	0.00200803205371	0.00484966067597	NaN
20121114	0.00484966067597	0.00200803205371	0.00484966067597	NaN
20121115	0.00387972849421	0.00200803205371	0.00387972849421	NaN
20121116	0.00678952457383	0.00100401602685	0.00678952457383	NaN
20121117	0.0058195926249	0.00200803205371	0.0058195926249	NaN
20121118	0.0058195926249	0.00100502511486	0.0058195926249	NaN
20121119	0.00775945698842	0.00401606410742	0.00775945698842	NaN
20121120	0.0058195926249	0.00502008013427	0.0058195926249	NaN
20121121	0.00678952457383	0.00301204808056	0.00678952457383	NaN
20121122	0.00775945698842	0.00301204808056	0.00775945698842	NaN
20121123	0.00678952457383	0.00301204808056	0.00678952457383	NaN
20121124	0.00775945698842	0.00201005022973	0.00775945698842	NaN
20121125	0.00872938893735	0.00201005022973	0.00872938893735	NaN
20121126	0.0116391852498	0.00100401602685	0.0116391852498	NaN
20121127	0.0126091176644	0.00300902710296	0.0126091176644	NaN
20121128	0.0106692528352	0.00100200402085	0.0106692528352	NaN
20121129	0.00969932135194	0.00300601194613	0.00969932135194	NaN
20121130	0.0116391852498	0.00100200402085	0.0116391852498	NaN
20121201	0.00873786397278	0.00400801608339	0.00873786397278	NaN
20121202	0.0126213589683	0.00300601194613	0.0126213589683	NaN
20121203	0.00776699045673	0.00400801608339	0.00776699045673	NaN
20121204	0.00775945698842	0.0020040080417	0.00775945698842	NaN
20121205	0.00872938893735	0.00300902710296	0.00872938893735	NaN
20121206	0.00872938893735	0.00100300903432	0.00872938893735	NaN
20121207	0.00872093066573	0.00200803205371	0.00872093066573	NaN
20121208	0.00774443382397	0.00200803205371	0.00774443382397	NaN
20121209	0.00968054216355	0.00703517580405	0.00968054216355	NaN
20121210	0.0116166509688	0.00503018125892	0.0116166509688	NaN
20121211	0.0116166509688	0.0110663985834	0.0116166509688	NaN
20121212	0.0164569225162	0.0100603625178	0.0164569225162	NaN
20121213	0.0106485961005	0.0110663985834	0.0106485961005	NaN
20121214	0.0116166509688	0.0100603625178	0.0116166509688	NaN
20121215	0.00968054216355	0.0110663985834	0.00968054216355	NaN
20121216	0.00871248822659	0.00904522649944	0.00871248822659	NaN
20121217	0.0106485961005	0.0100502511486	0.0106485961005	NaN
20121218	0.0106485961005	0.00804020091891	0.0106485961005	NaN
20121219	0.00870406161994	0.00803212821484	0.00870406161994	NaN
20121220	0.012572533451	0.00702811265364	0.012572533451	NaN
20121221	0.00773694412783	0.00803212821484	0.00773694412783	NaN
20121222	0.0106485961005	0.00803212821484	0.0106485961005	NaN
20121223	0.00871248822659	0.00803212821484	0.00871248822659	NaN
20121224	0.0106485961005	0.00803212821484	0.0106485961005	NaN
20121225	0.00968054216355	0.00803212821484	0.00968054216355	NaN
20121226	0.00968054216355	0.00903614424169	0.00968054216355	NaN
20121227	0.00871248822659	0.00903614424169	0.00871248822659	NaN
20121228	0.00968054216355	0.00803212821484	0.00968054216355	NaN
20121229	0.00870406161994	0.00903614424169	0.00870406161994	NaN
20121230	0.00870406161994	0.00803212821484	0.00870406161994	NaN
20121231	0.00967117957771	0.00903614424169	0.00967117957771	NaN
20130101	0.00870406161994	0.00702811265364	0.00870406161994	NaN
20130102	0.012572533451	0.00901803653687	0.012572533451	NaN
20130103	0.00967117957771	0.00901803653687	0.00967117957771	NaN
20130104	0.00870406161994	0.0100200399756	0.00870406161994	NaN
20130105	0.00870406161994	0.00801603216678	0.00870406161994	NaN
20130106	0.00967117957771	0.00901803653687	0.00967117957771	NaN
20130107	0.0106382975355	0.00901803653687	0.0106382975355	NaN
20130108	0.0106382975355	0.0100200399756	0.0106382975355	NaN
20130109	0.00871248822659	0.00900900922716	0.00871248822659	NaN
20130110	0.0106485961005	0.00900900922716	0.0106485961005	NaN
20130111	0.00871248822659	0.00700000021607	0.00871248822659	NaN
20130112	0.00871248822659	0.00899999961257	0.00871248822659	NaN
20130113	0.00968054216355	0.00600000005215	0.00968054216355	NaN
20130114	0.00774443382397	0.00800000037998	0.00774443382397	NaN
20130115	0.00869565177709	0.00400000018999	0.00869565177709	NaN
20130116	0.00483091780916	0.00799200776964	0.00483091780916	NaN
20130117	0.00966183561832	0.00599400606006	0.00966183561832	NaN
20130118	0.00869565177709	0.00599400606006	0.00869565177709	NaN
20130119	0.00676328502595	0.00700000021607	0.00676328502595	NaN
20130120	0.00773694412783	0.00800000037998	0.00773694412783	NaN
20130121	0.00580270774663	0.00700000021607	0.00580270774663	NaN
20130122	0.0067698257044	0.00600000005215	0.0067698257044	NaN
20130123	0.0067698257044	0.00800000037998	0.0067698257044	NaN
20130124	0.00580270774663	0.00899999961257	0.00580270774663	NaN
20130125	0.00773694412783	0.00600600615144	0.00773694412783	NaN
20130126	0.00870406161994	0.00900900922716	0.00870406161994	NaN
20130127	0.00677637942135	0.00800800789148	0.00677637942135	NaN
