date	funestus_sc_1_arabiensis_sc_2	funestus_sc_3_arabiensis_sc_7	funestus_sc_4.5_arabiensis_sc_62	observed
20111121	0.0143815912306	0.157349899411	0.225999996066	NaN
20111122	0.0134228188544	0.149068325758	0.225999996066	NaN
20111123	0.0143815912306	0.148186534643	0.240999996662	NaN
20111124	0.0124640464783	0.148186534643	0.256256252527	NaN
20111125	0.0143815912306	0.125258803368	0.256256252527	NaN
20111126	0.0134228188544	0.143892332911	0.257257252932	NaN
20111127	0.0162991378456	0.140786752105	0.258258253336	NaN
20111128	0.0172579102218	0.144927531481	0.254000008106	NaN
20111129	0.0162991378456	0.144927531481	0.26399999857	NaN
20111130	0.0162991378456	0.14596273005	0.24699999392	NaN
20111201	0.0143815912306	0.154244303703	0.247247248888	NaN
20111202	0.018216682598	0.14715026319	0.242242246866	NaN
20111203	0.0172579102218	0.148186534643	0.237237229943	NaN
20111204	0.018216682598	0.14596273005	0.225450903177	NaN
20111205	0.0201342273504	0.146997928619	0.235235229135	NaN
20111206	0.0220517739654	0.136645957828	0.235235229135	NaN
20111207	0.0201342273504	0.128364384174	0.237237229943	NaN
20111208	0.0201342273504	0.123316064477	0.235235229135	NaN
20111209	0.018216682598	0.116062179208	0.240480959415	NaN
20111210	0.0191754549742	0.128364384174	0.239478960633	NaN
20111211	0.0210930015892	0.12111800909	0.220440879464	NaN
20111212	0.0201149433851	0.11709844321	0.229689061642	NaN
20111213	0.0172413792461	0.120207257569	0.211634904146	NaN
20111214	0.0191754549742	0.127461135387	0.21564693749	NaN
20111215	0.0201342273504	0.111917100847	0.216649949551	NaN
20111216	0.0153403645381	0.127461135387	0.208835348487	NaN
20111217	0.0239463597536	0.11709844321	0.207831323147	NaN
20111218	0.0172248799354	0.121243521571	0.207831323147	NaN
20111219	0.0191387552768	0.11709844321	0.195979893208	NaN
20111220	0.0172413792461	0.125388607383	0.206030145287	NaN
20111221	0.0181992333382	0.11709844321	0.204020097852	NaN
20111222	0.0153256701305	0.12849740684	0.20000000298	NaN
20111223	0.0153256701305	0.119170986116	0.1899497509	NaN
20111224	0.0162679422647	0.12849740684	0.18492461741	NaN
20111225	0.015311004594	0.12849740684	0.193969845772	NaN
20111226	0.0172248799354	0.126424863935	0.19497486949	NaN
20111227	0.0133971292526	0.146265566349	0.1899497509	NaN
20111228	0.0162679422647	0.13692946732	0.193969845772	NaN
20111229	0.0152817573398	0.126556023955	0.197791159153	NaN
20111230	0.0133715374395	0.130705401301	0.195783138275	NaN
20111231	0.012416427955	0.124481327832	0.200601801276	NaN
20120101	0.012416427955	0.131742745638	0.183550655842	NaN
20120102	0.0143266478553	0.138860106468	0.202404811978	NaN
20120103	0.0143129769713	0.12849740684	0.188376754522	NaN
20120104	0.0152817573398	0.121369294822	0.184368744492	NaN
20120105	0.012416427955	0.127593368292	0.185370743275	NaN
20120106	0.0114613184705	0.112953364849	0.178356707096	NaN
20120107	0.0143266478553	0.112953364849	0.187187179923	NaN
20120108	0.0143129769713	0.104663215578	0.190190196037	NaN
20120109	0.0152671756223	0.108808286488	0.197197198868	NaN
20120110	0.0114503819495	0.0953367874026	0.197197198868	NaN
20120111	0.0162213742733	0.101554401219	0.207207202911	NaN
20120112	0.0171591993421	0.106735751033	0.211999997497	NaN
20120113	0.0104861771688	0.10569947958	0.219999998808	NaN
20120114	0.0152526218444	0.107772022486	0.218999996781	NaN
20120115	0.0161904767156	0.109844557941	0.229000002146	NaN
20120116	0.0114285713062	0.103626944125	0.226999998093	NaN
20120117	0.0133333336562	0.0994818657637	0.243000000715	NaN
20120118	0.0133333336562	0.107772022486	0.233766227961	NaN
20120119	0.0142857143655	0.107772022486	0.244755238295	NaN
20120120	0.0133333336562	0.102484472096	0.246753245592	NaN
20120121	0.0142857143655	0.095238097012	0.249750256538	NaN
20120122	0.0114285713062	0.102484472096	0.252747267485	NaN
20120123	0.0161904767156	0.101449273527	0.26273727417	NaN
20120124	0.0133333336562	0.0931676998734	0.255744248629	NaN
20120125	0.0114285713062	0.098547719419	0.266733258963	NaN
20120126	0.00952380988747	0.0921325087547	0.273726284504	NaN
20120127	0.0133333336562	0.0921325087547	0.275724261999	NaN
20120128	0.0104761905968	0.101449273527	0.284715294838	NaN
20120129	0.0114176971838	0.0993788838386	0.29770231247	NaN
20120130	0.00951474811882	0.103519670665	0.310379236937	NaN
20120131	0.0114176971838	0.104554861784	0.307385236025	NaN
20120201	0.0114176971838	0.0921325087547	0.317365258932	NaN
20120202	0.00951474811882	0.0962732955813	0.332335323095	NaN
20120203	0.0104761905968	0.0983436852694	0.309381246567	NaN
20120204	0.0104761905968	0.102484472096	0.330339312553	NaN
20120205	0.0104761905968	0.0973084867001	0.343313366175	NaN
20120206	0.0114285713062	0.0993788838386	0.331337332725	NaN
20120207	0.0123809520155	0.105590060353	0.353293418884	NaN
20120208	0.0085714282468	0.105590060353	0.355289429426	NaN
20120209	0.0123809520155	0.106625258923	0.3493013978	NaN
20120210	0.00951474811882	0.0962732955813	0.357285439968	NaN
20120211	0.0114285713062	0.107772022486	0.357285439968	NaN
20120212	0.0076263109222	0.106735751033	0.367265462875	NaN
20120213	0.0076263109222	0.104554861784	0.370259493589	NaN
20120214	0.00667938916013	0.114788003266	0.36027944088	NaN
20120215	0.00667302170768	0.10651499778	0.345309376717	NaN
20120216	0.00667302170768	0.107549123466	0.355289429426	NaN
20120217	0.0038131554611	0.105480872095	0.36127743125	NaN
20120218	0.00571428565308	0.0972078591585	0.358283430338	NaN
20120219	0.00761904753745	0.0931676998734	0.355289429426	NaN
20120220	0.00476190494373	0.0900621116161	0.364271461964	NaN
20120221	0.00380589906126	0.0890269130468	0.358283430338	NaN
20120222	0.00856327265501	0.0942028984427	0.355289429426	NaN
20120223	0.00951474811882	0.0962732955813	0.353293418884	NaN
20120224	0.00855513289571	0.0941054821014	0.361638367176	NaN
20120225	0.00760456267744	0.0961737334728	0.360639363527	NaN
20120226	0.0104562733322	0.0879917219281	0.35264736414	NaN
20120227	0.00950570311397	0.0828157365322	0.357285439968	NaN
20120228	0.0114068444818	0.0838509351015	0.3493013978	NaN
20120229	0.0123691726476	0.0785935893655	0.362275451422	NaN
20120301	0.0152235962451	0.0797101482749	0.364271461964	NaN
20120302	0.0152091253549	0.0797927454114	0.358283430338	NaN
20120303	0.0123574147001	0.0725388601422	0.355289429426	NaN
20120304	0.0142585551366	0.0726141110063	0.359561741352	NaN
20120305	0.0114176971838	0.0715767666698	0.356573700905	NaN
20120306	0.0133206471801	0.0726141110063	0.366533875465	NaN
20120307	0.0133206471801	0.0746887996793	0.364541828632	NaN
20120308	0.0104761905968	0.0798755213618	0.380478084087	NaN
20120309	0.00952380988747	0.0788381770253	0.388446211815	NaN
20120310	0.0123809520155	0.0840248987079	0.41434264183	NaN
20120311	0.0104761905968	0.0829875543714	0.39940237999	NaN
20120312	0.00857959967107	0.0933609977364	0.425298810005	NaN
20120313	0.0104861771688	0.0912863090634	0.443781107664	NaN
20120314	0.00857959967107	0.100622408092	0.475621879101	NaN
20120315	0.00761904753745	0.0850622430444	0.474626868963	NaN
20120316	0.00761904753745	0.0975103750825	0.50945276022	NaN
20120317	0.0066666668281	0.098547719419	0.50596421957	NaN
20120318	0.00761904753745	0.101659752429	0.520874738693	NaN
20120319	0.00571973295882	0.0933609977364	0.530815124512	NaN
20120320	0.0066666668281	0.106846474111	0.544731616974	NaN
20120321	0.00380952376872	0.107883818448	0.554671943188	NaN
20120322	0.0066666668281	0.115145228803	0.573558628559	NaN
20120323	0.0066666668281	0.11307054013	0.566600382328	NaN
20120324	0.00571428565308	0.123443983495	0.595829188824	NaN
20120325	0.00571973295882	0.114107884467	0.583912611008	NaN
20120326	0.0076263109222	0.122533746064	0.615690171719	NaN
20120327	0.00571973295882	0.122533746064	0.592850029468	NaN
20120328	0.00667302170768	0.122533746064	0.592445313931	NaN
20120329	0.0076263109222	0.11618257314	0.58051687479	NaN
20120330	0.00667302170768	0.127593368292	0.58648109436	NaN
20120331	0.00667302170768	0.119294606149	0.57455265522	NaN
20120401	0.00763358781114	0.122406639159	0.592445313931	NaN
20120402	0.00572519097477	0.123443983495	0.575546741486	NaN
20120403	0.00667938916013	0.118257261813	0.563618302345	NaN
20120404	0.00763358781114	0.126556023955	0.572564601898	NaN
20120405	0.0085877859965	0.120331950486	0.561194002628	NaN
20120406	0.00572519097477	0.119294606149	0.563184082508	NaN
20120407	0.00763358781114	0.120331950486	0.554228842258	NaN
20120408	0.0085877859965	0.118257261813	0.556218922138	NaN
20120409	0.0104961832985	0.115145228803	0.553233802319	NaN
20120410	0.0085877859965	0.11618257314	0.557213902473	NaN
20120411	0.00667938916013	0.112033195794	0.547263681889	NaN
20120412	0.00763358781114	0.106846474111	0.547357916832	NaN
20120413	0.00381679390557	0.0995850637555	0.544366896153	NaN
20120414	0.00763358781114	0.105809129775	0.553339958191	NaN
20120415	0.00667938916013	0.105919003487	0.545908212662	NaN
20120416	0.00667938916013	0.103842161596	0.541916191578	NaN
20120417	0.00669216038659	0.101765319705	0.54491019249	NaN
20120418	0.00861243996769	0.0996884703636	0.543912172317	NaN
