date	funestus_sc_1_arabiensis_sc_5	funestus_sc_1.75_arabiensis_sc_2.5	funestus_sc_1_arabiensis_sc_5	observed
20111121	0.0550193041563	0.0519480518997	0.0550193041563	NaN
20111122	0.0463320463896	0.048951048404	0.0463320463896	NaN
20111123	0.055984556675	0.0639360621572	0.055984556675	NaN
20111124	0.0453667938709	0.0499500483275	0.0453667938709	NaN
20111125	0.0511583015323	0.0509490519762	0.0511583015323	NaN
20111126	0.047342993319	0.0540000014007	0.047342993319	NaN
20111127	0.0444874279201	0.0599999986589	0.0444874279201	NaN
20111128	0.046421661973	0.0610000006855	0.046421661973	NaN
20111129	0.0502901338041	0.0560000017285	0.0502901338041	NaN
20111130	0.0502901338041	0.0529999993742	0.0502901338041	NaN
20111201	0.0551257245243	0.0509999990463	0.0551257245243	NaN
20111202	0.0551790893078	0.0470941886306	0.0551790893078	NaN
20111203	0.049370765686	0.0561685040593	0.049370765686	NaN
20111204	0.0532429814339	0.0491474419832	0.0532429814339	NaN
20111205	0.050338819623	0.0461384169757	0.050338819623	NaN
20111206	0.0522749274969	0.0451354049146	0.0522749274969	0.0484581497797
20111207	0.0561471432447	0.0441323965788	0.0561471432447	NaN
20111208	0.0522749274969	0.0371113345027	0.0522749274969	NaN
20111209	0.0483558997512	0.043129388243	0.0483558997512	NaN
20111210	0.0473887808621	0.03915662691	0.0473887808621	NaN
20111211	0.037717603147	0.0411646589637	0.037717603147	NaN
20111212	0.0232108309865	0.0251256283373	0.0232108309865	NaN
20111213	0.0193423591554	0.0371859297156	0.0193423591554	NaN
20111214	0.02224371396	0.0301204826683	0.02224371396	NaN
20111215	0.0270793028176	0.0391959808767	0.0270793028176	NaN
20111216	0.0357833653688	0.0422535203397	0.0357833653688	NaN
20111217	0.0387596897781	0.0513078458607	0.0387596897781	NaN
20111218	0.0368217043579	0.0382293760776	0.0368217043579	NaN
20111219	0.0348837226629	0.0493454188108	0.0348837226629	NaN
20111220	0.0416666679084	0.0372608266771	0.0416666679084	NaN
20111221	0.0406976751983	0.0473313182592	0.0406976751983	NaN
20111222	0.0387972854078	0.0422535203397	0.0387972854078	NaN
20111223	0.039767216891	0.0432595573366	0.039767216891	NaN
20111224	0.0417070798576	0.0392354130745	0.0417070798576	NaN
20111225	0.0358874872327	0.0432595573366	0.0358874872327	NaN
20111226	0.0368574187159	0.0382293760776	0.0368574187159	NaN
20111227	0.0368932038546	0.0442655943334	0.0368932038546	NaN
20111228	0.0398058257997	0.041289024055	0.0398058257997	NaN
20111229	0.0368932038546	0.0432595573366	0.0368932038546	NaN
20111230	0.0407766997814	0.0352467261255	0.0407766997814	NaN
20111231	0.0398058257997	0.0413306467235	0.0398058257997	NaN
20120101	0.0417070798576	0.0332661308348	0.0417070798576	NaN
20120102	0.0426770113409	0.0352112688124	0.0426770113409	NaN
20120103	0.0358874872327	0.0372233390808	0.0358874872327	NaN
20120104	0.0465567409992	0.0422535203397	0.0465567409992	NaN
20120105	0.0436469465494	0.0301810856909	0.0436469465494	NaN
20120106	0.0417070798576	0.0372233390808	0.0417070798576	NaN
20120107	0.0339476242662	0.0301810856909	0.0339476242662	NaN
20120108	0.0368217043579	0.0402414500713	0.0368217043579	NaN
20120109	0.0387596897781	0.0281690135598	0.0387596897781	NaN
20120110	0.0349175557494	0.0382293760776	0.0349175557494	NaN
20120111	0.0387972854078	0.0311871226877	0.0387972854078	NaN
20120112	0.0358874872327	0.0382293760776	0.0358874872327	NaN
20120113	0.0339147299528	0.0302419345826	0.0339147299528	NaN
20120114	0.0339805819094	0.0382678769529	0.0339805819094	NaN
20120115	0.0349175557494	0.0271903332323	0.0349175557494	NaN
20120116	0.0290979631245	0.0312185306102	0.0290979631245	NaN
20120117	0.0261881668121	0.0292338710278	0.0261881668121	NaN
20120118	0.0310077518225	0.0343087799847	0.0310077518225	NaN
20120119	0.0290697682649	0.024217961356	0.0290697682649	NaN
20120120	0.0339147299528	0.0322906151414	0.0339147299528	NaN
20120121	0.0290979631245	0.0262361243367	0.0290979631245	NaN
20120122	0.0290979631245	0.02825428918	0.0290979631245	NaN
20120123	0.0300678946078	0.023208880797	0.0300678946078	NaN
20120124	0.0368574187159	0.0272177420557	0.0368574187159	NaN
20120125	0.0320077612996	0.0262096766382	0.0320077612996	NaN
20120126	0.0339476242662	0.0322580635548	0.0339476242662	NaN
20120127	0.0261881668121	0.0332661308348	0.0261881668121	NaN
20120128	0.0320077612996	0.0342741943896	0.0320077612996	NaN
20120129	0.0290979631245	0.0302419345826	0.0290979631245	NaN
20120130	0.0358874872327	0.0332661308348	0.0358874872327	NaN
20120131	0.0329776927829	0.0302419345826	0.0329776927829	NaN
20120201	0.0320077612996	0.03125	0.0320077612996	NaN
20120202	0.0349175557494	0.0312185306102	0.0349175557494	NaN
20120203	0.0329457372427	0.0322255790234	0.0329457372427	NaN
20120204	0.0358527116478	0.0312185306102	0.0358527116478	NaN
20120205	0.0358180068433	0.0332326292992	0.0358180068433	NaN
20120206	0.0319457873702	0.0221774186939	0.0319457873702	NaN
20120207	0.0387221686542	0.0241935476661	0.0387221686542	NaN
20120208	0.0377541147173	0.0241935476661	0.0377541147173	NaN
20120209	0.0367504842579	0.0221774186939	0.0367504842579	NaN
20120210	0.03188405931	0.0221774186939	0.03188405931	NaN
20120211	0.0405405387282	0.0292338710278	0.0405405387282	NaN
20120212	0.0289575289935	0.0241935476661	0.0289575289935	NaN
20120213	0.0308582447469	0.0262096766382	0.0308582447469	NaN
20120214	0.0337837822735	0.0262096766382	0.0337837822735	NaN
20120215	0.0347490347922	0.0252016130835	0.0347490347922	NaN
20120216	0.0328185334802	0.0221774186939	0.0328185334802	NaN
20120217	0.0308880303055	0.0252016130835	0.0308880303055	NaN
20120218	0.0289575289935	0.019153226167	0.0289575289935	NaN
20120219	0.0328502431512	0.0272177420557	0.0328502431512	NaN
20120220	0.0347826071084	0.0221774186939	0.0347826071084	NaN
20120221	0.0289575289935	0.0272452067584	0.0289575289935	NaN
20120222	0.0318532809615	0.0222222227603	0.0318532809615	NaN
20120223	0.0289575289935	0.02825428918	0.0289575289935	NaN
20120224	0.0299227796495	0.0252525247633	0.0299227796495	NaN
20120225	0.0318532809615	0.0272727273405	0.0318532809615	NaN
20120226	0.0270270276815	0.0222222227603	0.0270270276815	NaN
20120227	0.0328185334802	0.0232323240489	0.0328185334802	NaN
20120228	0.0309178736061	0.0222222227603	0.0309178736061	NaN
20120229	0.0241545885801	0.0202020201832	0.0241545885801	NaN
20120301	0.0338164232671	0.0171717163175	0.0338164232671	NaN
20120302	0.0299516916275	0.0242424234748	0.0299516916275	NaN
20120303	0.0309178736061	0.0181818176061	0.0309178736061	NaN
20120304	0.0367149747908	0.0212121214718	0.0367149747908	NaN
20120305	0.0338164232671	0.0141414143145	0.0338164232671	NaN
20120306	0.037681158632	0.0151515156031	0.037681158632	NaN
20120307	0.0338164232671	0.0171717163175	0.0338164232671	NaN
20120308	0.0357487909496	0.0212121214718	0.0357487909496	NaN
20120309	0.0328502431512	0.0161616168916	0.0328502431512	NaN
20120310	0.0366795361042	0.0232558138669	0.0366795361042	NaN
20120311	0.0318532809615	0.0182002019137	0.0318532809615	NaN
20120312	0.0444015450776	0.0222222227603	0.0444015450776	NaN
20120313	0.0415057912469	0.0161779578775	0.0415057912469	NaN
20120314	0.0434362925589	0.0222672056407	0.0434362925589	NaN
20120315	0.0424710437655	0.0192307699472	0.0424710437655	NaN
20120316	0.0482625477016	0.0182370822877	0.0482625477016	NaN
20120317	0.0463320463896	0.0182370822877	0.0463320463896	NaN
20120318	0.0521235503256	0.0162107404321	0.0521235503256	NaN
20120319	0.0472516864538	0.0182370822877	0.0472516864538	NaN
20120320	0.0520231202245	0.0151821859181	0.0520231202245	NaN
20120321	0.0491329468787	0.0151821859181	0.0491329468787	NaN
20120322	0.0452358052134	0.0141700403765	0.0452358052134	NaN
20120323	0.0423484109342	0.0131712257862	0.0423484109342	NaN
20120324	0.0481231957674	0.0111448839307	0.0481231957674	NaN
20120325	0.0423484109342	0.0101214572787	0.0423484109342	NaN
20120326	0.0452358052134	0.0151821859181	0.0452358052134	NaN
20120327	0.0471607297659	0.0121457492933	0.0471607297659	NaN
20120328	0.0519730523229	0.0151821859181	0.0519730523229	NaN
20120329	0.0452358052134	0.0151821859181	0.0452358052134	NaN
20120330	0.0481231957674	0.0101214572787	0.0481231957674	NaN
20120331	0.0481231957674	0.0131578948349	0.0481231957674	NaN
20120401	0.0481231957674	0.0141700403765	0.0481231957674	NaN
20120402	0.0481231957674	0.00809716619551	0.0481231957674	NaN
20120403	0.0500481240451	0.016194332391	0.0500481240451	NaN
20120404	0.0433526001871	0.0121457492933	0.0433526001871	NaN
20120405	0.0491329468787	0.0182186234742	0.0491329468787	NaN
20120406	0.0452793836594	0.016194332391	0.0452793836594	NaN
20120407	0.0462427735329	0.0202634241432	0.0462427735329	NaN
20120408	0.0472061671317	0.0151975685731	0.0472061671317	NaN
20120409	0.0394990369677	0.0162107404321	0.0394990369677	NaN
20120410	0.038572806865	0.0121457492933	0.038572806865	NaN
20120411	0.0366441644728	0.0192307699472	0.0366441644728	NaN
20120412	0.0433526001871	0.00809716619551	0.0433526001871	NaN
20120413	0.04142582044	0.0151821859181	0.04142582044	NaN
20120414	0.04142582044	0.0131578948349	0.04142582044	NaN
20120415	0.0462427735329	0.0111336028203	0.0462427735329	NaN
20120416	0.0423484109342	0.00808897893876	0.0423484109342	NaN
20120417	0.0452793836594	0.0131445908919	0.0452793836594	NaN
20120418	0.0433944053948	0.01412714459	0.0433944053948	NaN
20120419	0.0472516864538	0.0151362260804	0.0472516864538	NaN
20120420	0.04142582044	0.00706357229501	0.04142582044	NaN
20120421	0.0443159937859	0.00908173527569	0.0443159937859	NaN
20120422	0.0452793836594	0.00807265378535	0.0452793836594	NaN
20120423	0.0404624268413	0.012108980678	0.0404624268413	NaN
20120424	0.0394990369677	0.0110998991877	0.0394990369677	NaN
20120425	0.04142582044	0.00908173527569	0.04142582044	NaN
20120426	0.0385356470943	0.00807265378535	0.0385356470943	NaN
20120427	0.0356454737485	0.00605449033901	0.0356454737485	NaN
20120428	0.0394990369677	0.00605449033901	0.0394990369677	NaN
20120429	0.0404234826565	0.00706357229501	0.0404234826565	NaN
20120430	0.0357142873108	0.00403632689267	0.0357142873108	NaN
20120501	0.0357142873108	0.00605449033901	0.0357142873108	NaN
20120502	0.0366795361042	0.00504540884867	0.0366795361042	NaN
20120503	0.0405797101557	0.00908173527569	0.0405797101557	NaN
20120504	0.0434782616794	0.00908173527569	0.0434782616794	NaN
20120505	0.0386473424733	0.00706357229501	0.0386473424733	NaN
20120506	0.0386100374162	0.0100908176974	0.0386100374162	NaN
20120507	0.0444015450776	0.0110998991877	0.0444015450776	NaN
20120508	0.0424710437655	0.0100908176974	0.0424710437655	NaN
20120509	0.0424710437655	0.00807265378535	0.0424710437655	NaN
20120510	0.045323047787	0.00908173527569	0.045323047787	NaN
20120511	0.0433944053948	0.0110998991877	0.0433944053948	NaN
20120512	0.0472516864538	0.0111111113802	0.0472516864538	NaN
20120513	0.0472061671317	0.00909090880305	0.0472061671317	NaN
20120514	0.0490856580436	0.00707070715725	0.0490856580436	NaN
20120515	0.0481231957674	0.00909090880305	0.0481231957674	NaN
20120516	0.0423484109342	0.00809716619551	0.0423484109342	NaN
20120517	0.0394990369677	0.0101214572787	0.0394990369677	NaN
20120518	0.0443159937859	0.00910931173712	0.0443159937859	NaN
20120519	0.0452793836594	0.00808897893876	0.0452793836594	NaN
20120520	0.0423892103136	0.00910010095686	0.0423892103136	NaN
20120521	0.0394990369677	0.0101112239063	0.0394990369677	NaN
