date	funestus_sc_0.02_arabiensis_sc_3	funestus_sc_1.5_arabiensis_sc_3	funestus_sc_0.02_arabiensis_sc_3	observed
20121103	0.00495540117845	0.00306122447364	0.00495540117845	NaN
20121104	0.00693756202236	0.00203665997833	0.00693756202236	NaN
20121105	0.00693756202236	0.00509164948016	0.00693756202236	NaN
20121106	0.0059464816004	0.0040774717927	0.0059464816004	NaN
20121107	0.00693756202236	0.0040774717927	0.00693756202236	NaN
20121108	0.00495540117845	0.00305810407735	0.00495540117845	NaN
20121109	0.0029732408002	0.00305810407735	0.0029732408002	NaN
20121110	0.00495540117845	0.00305810407735	0.00495540117845	NaN
20121111	0.0029732408002	0.0040816324763	0.0029732408002	NaN
20121112	0.00396432122216	0.00203873589635	0.00396432122216	NaN
20121113	0.00296735903248	0.00203873589635	0.00296735903248	NaN
20121114	0.00494559854269	0.00101936794817	0.00494559854269	NaN
20121115	0.00395256932825	0.00305498973466	0.00395256932825	NaN
20121116	0.00395256932825	0.00101936794817	0.00395256932825	NaN
20121117	0.00494559854269	0.00101936794817	0.00494559854269	NaN
20121118	0.00494559854269	0.00203665997833	0.00494559854269	NaN
20121119	0.00494559854269	0.00305498973466	0.00494559854269	NaN
20121120	0.00395256932825	0	0.00395256932825	NaN
20121121	0.00492610828951	0.00101832998917	0.00492610828951	NaN
20121122	0.00394088681787	0.00101936794817	0.00394088681787	NaN
20121123	0.0029556651134	0	0.0029556651134	NaN
20121124	0.00492125982419	0	0.00492125982419	NaN
20121125	0.00590551178902	0	0.00590551178902	NaN
20121126	0.0078740157187	0.00101936794817	0.0078740157187	NaN
20121127	0.00393700785935	0	0.00393700785935	NaN
20121128	0.00590551178902	0	0.00590551178902	NaN
20121129	0.00393700785935	0.00101936794817	0.00393700785935	NaN
20121130	0.00394088681787	0	0.00394088681787	NaN
20121201	0.00492610828951	0.00101832998917	0.00492610828951	NaN
20121202	0.00492610828951	0.00101832998917	0.00492610828951	NaN
20121203	0.00394088681787	0.00101832998917	0.00394088681787	NaN
20121204	0.00197044340894	0	0.00197044340894	NaN
20121205	0.00394088681787	0.00203458801843	0.00394088681787	NaN
20121206	0.00197044340894	0	0.00197044340894	NaN
20121207	0.00394088681787	0.00101729400922	0.00394088681787	NaN
20121208	0.00591133022681	0.00101729400922	0.00591133022681	NaN
20121209	0.00492125982419	0.00813835207373	0.00492125982419	NaN
20121210	0.00591133022681	0.00712105818093	0.00591133022681	NaN
20121211	0.0108374385163	0.0122075276449	0.0108374385163	NaN
20121212	0.00985221657902	0.0122075276449	0.00985221657902	NaN
20121213	0.0128078814596	0.0142421163619	0.0128078814596	NaN
20121214	0.0128078814596	0.0162767041475	0.0128078814596	NaN
20121215	0.0108374385163	0.0152594102547	0.0108374385163	NaN
20121216	0.0108374385163	0.0152594102547	0.0108374385163	NaN
20121217	0.00985221657902	0.0142421163619	0.00985221657902	NaN
20121218	0.0118226604536	0.0152439028025	0.0118226604536	NaN
20121219	0.00985221657902	0.0142276426777	0.00985221657902	NaN
20121220	0.00788177363574	0.0121951214969	0.00788177363574	NaN
20121221	0.00985221657902	0.0152284260839	0.00985221657902	NaN
20121222	0.00886699464172	0.0131979696453	0.00886699464172	NaN
20121223	0.00689655169845	0.0162601619959	0.00689655169845	NaN
20121224	0.00788177363574	0.013211382553	0.00788177363574	NaN
20121225	0.00886699464172	0.0152594102547	0.00886699464172	NaN
20121226	0.00689655169845	0.0122075276449	0.00689655169845	NaN
20121227	0.00788177363574	0.0122075276449	0.00788177363574	NaN
20121228	0.00788177363574	0.013211382553	0.00788177363574	NaN
20121229	0.00886699464172	0.013211382553	0.00886699464172	NaN
20121230	0.00788177363574	0.0121951214969	0.00788177363574	NaN
20121231	0.00689655169845	0.013211382553	0.00689655169845	NaN
20130101	0.00689655169845	0.0121951214969	0.00689655169845	NaN
20130102	0.00688976375386	0.013211382553	0.00688976375386	NaN
20130103	0.00688976375386	0.0121951214969	0.00688976375386	NaN
20130104	0.00492125982419	0.0132248215377	0.00492125982419	NaN
20130105	0.00688976375386	0.0122075276449	0.00688976375386	NaN
20130106	0.0078740157187	0.0122075276449	0.0078740157187	NaN
20130107	0.00591133022681	0.0121951214969	0.00591133022681	NaN
20130108	0.00689655169845	0.0111902337521	0.00689655169845	NaN
20130109	0.00492610828951	0.0101729398593	0.00492610828951	NaN
20130110	0.00688976375386	0.0111902337521	0.00688976375386	NaN
20130111	0.00590551178902	0.00915564596653	0.00590551178902	NaN
20130112	0.00688976375386	0.00915564596653	0.00688976375386	NaN
20130113	0.00492125982419	0.00610997946933	0.00492125982419	NaN
20130114	0.00393700785935	0.0112016294152	0.00393700785935	NaN
20130115	0.00197044340894	0.0122199589387	0.00197044340894	NaN
20130116	0.00591133022681	0.0122199589387	0.00591133022681	NaN
20130117	0.00492610828951	0.0101832989603	0.00492610828951	NaN
20130118	0.00591133022681	0.0132382893935	0.00591133022681	NaN
20130119	0.00591133022681	0.0112016294152	0.00591133022681	NaN
20130120	0.00591133022681	0.0132517842576	0.00591133022681	NaN
20130121	0.00689655169845	0.0101936794817	0.00689655169845	NaN
20130122	0.00590551178902	0.0132517842576	0.00590551178902	NaN
20130123	0.00688976375386	0.0112130483612	0.00688976375386	NaN
20130124	0.00688976375386	0.0122324163094	0.00688976375386	NaN
20130125	0.00884955748916	0.00917431153357	0.00884955748916	NaN
20130126	0.00590551178902	0.0101936794817	0.00590551178902	NaN
20130127	0.0078740157187	0.0101936794817	0.0078740157187	NaN
20130128	0.0088582681492	0.0101936794817	0.0088582681492	NaN
20130129	0.00393700785935	0.0112130483612	0.00393700785935	NaN
20130130	0.0088582681492	0.0112130483612	0.0088582681492	NaN
20130131	0.00590551178902	0.00713557610288	0.00590551178902	NaN
20130201	0.00688976375386	0.0122324163094	0.00688976375386	NaN
20130202	0.00688976375386	0.0112130483612	0.00688976375386	NaN
20130203	0.00393700785935	0.01326530613	0.00393700785935	NaN
20130204	0.00295275589451	0.0102040814236	0.00295275589451	NaN
20130205	0.00688298931345	0.0143003063276	0.00688298931345	NaN
20130206	0.00295275589451	0.0132788559422	0.00295275589451	NaN
20130207	0.00393313681707	0.0153217567131	0.00393313681707	NaN
20130208	0.00294985249639	0.0102145047858	0.00294985249639	NaN
20130209	0.00196656840853	0.0143003063276	0.00196656840853	NaN
20130210	0.00294985249639	0.0122574055567	0.00294985249639	NaN
20130211	0.00295275589451	0.0143003063276	0.00295275589451	NaN
20130212	0.00294695491903	0.0122448978946	0.00294695491903	NaN
20130213	0.00196463661268	0.01326530613	0.00196463661268	NaN
