date	funestus_sc_18_arabiensis_sc_57	funestus_sc_18_arabiensis_sc_57	funestus_sc_3.5_arabiensis_sc_57	observed
20121122	0.188376754522	0.188376754522	0.0330661311746	NaN
20121123	0.196392789483	0.196392789483	0.0290581155568	NaN
20121124	0.194194197655	0.194194197655	0.0360721461475	NaN
20121125	0.203203201294	0.203203201294	0.0340681374073	NaN
20121126	0.208416834474	0.208416834474	0.0330661311746	NaN
20121127	0.198396787047	0.198396787047	0.0280561130494	NaN
20121128	0.204408824444	0.204408824444	0.0380380377173	NaN
20121129	0.199799194932	0.199799194932	0.0310310311615	NaN
20121130	0.208835348487	0.208835348487	0.0320320315659	NaN
20121201	0.207831323147	0.207831323147	0.0309690311551	NaN
20121202	0.196787148714	0.196787148714	0.0389610379934	NaN
20121203	0.198994979262	0.198994979262	0.0299999993295	NaN
20121204	0.191959798336	0.191959798336	0.035000000149	NaN
20121205	0.204020097852	0.204020097852	0.0309999994934	NaN
20121206	0.188944727182	0.188944727182	0.0350350365043	NaN
20121207	0.203015074134	0.203015074134	0.0360360369086	NaN
20121208	0.197989955544	0.197989955544	0.0330330319703	NaN
20121209	0.196984931827	0.196984931827	0.0330330319703	NaN
20121210	0.192152917385	0.192152917385	0.0390781573951	NaN
20121211	0.198189139366	0.198189139366	0.0390781573951	NaN
20121212	0.198388725519	0.198388725519	0.0370741486549	NaN
20121213	0.184290036559	0.184290036559	0.0371113345027	NaN
20121214	0.192346423864	0.192346423864	0.0390781573951	NaN
20121215	0.195367574692	0.195367574692	0.0430861711502	NaN
20121216	0.185297086835	0.185297086835	0.0370741486549	NaN
20121217	0.177240684629	0.177240684629	0.0370741486549	NaN
20121218	0.173212483525	0.173212483525	0.0410821661353	NaN
20121219	0.175226584077	0.175226584077	0.0370741486549	NaN
20121220	0.183282986283	0.183282986283	0.0340681374073	NaN
20121221	0.17806841433	0.17806841433	0.0410821661353	NaN
20121222	0.176056340337	0.176056340337	0.0381526090205	NaN
20121223	0.17806841433	0.17806841433	0.0361445769668	NaN
20121224	0.170020118356	0.170020118356	0.0371485948563	NaN
20121225	0.188128769398	0.188128769398	0.0381526090205	NaN
20121226	0.166330650449	0.166330650449	0.0371485948563	NaN
20121227	0.16515609622	0.16515609622	0.03915662691	NaN
