date	funestus_sc_2.5_arabiensis_sc_20	funestus_sc_4.5_arabiensis_sc_23	funestus_sc_3_arabiensis_sc_47	observed
20120122	0.130040317774	0.151702791452	0.149560123682	NaN
20120123	0.126008063555	0.152734771371	0.145792558789	NaN
20120124	0.138104841113	0.13326446712	0.153620347381	NaN
20120125	0.129032254219	0.134297519922	0.143835619092	NaN
20120126	0.149193555117	0.14566116035	0.157534241676	NaN
20120127	0.132056444883	0.144628092647	0.160469666123	NaN
20120128	0.146169349551	0.140350878239	0.166340515017	NaN
20120129	0.144153222442	0.145510837436	0.166340515017	NaN
20120130	0.157258063555	0.136222913861	0.175146773457	NaN
20120131	0.137096777558	0.131062954664	0.185909986496	NaN
20120201	0.149193555117	0.141382873058	0.189823880792	NaN
20120202	0.145161285996	0.135190919042	0.189030364156	NaN
20120203	0.150050356984	0.142268046737	0.193927526474	NaN
20120204	0.129909366369	0.151390314102	0.19294808805	NaN
20120205	0.145015105605	0.145211115479	0.198824688792	NaN
20120206	0.133937567472	0.151390314102	0.190989226103	NaN
20120207	0.137965753675	0.149330586195	0.200783550739	NaN
20120208	0.137965753675	0.150360450149	0.206660136581	NaN
20120209	0.14084507525	0.157407402992	0.208618998527	NaN
20120210	0.134808853269	0.152263373137	0.200783550739	NaN
20120211	0.136820927262	0.153292179108	0.203721836209	NaN
20120212	0.130784705281	0.156378597021	0.190009787679	NaN
20120213	0.136820927262	0.160659119487	0.194906949997	NaN
20120214	0.135814890266	0.163748711348	0.196865811944	NaN
20120215	0.142857149243	0.176107108593	0.181194901466	NaN
20120216	0.139839038253	0.163748711348	0.185112640262	NaN
20120217	0.140703514218	0.175077244639	0.191968664527	NaN
20120218	0.138693466783	0.175077244639	0.198824688792	NaN
20120219	0.14974874258	0.176107108593	0.186092063785	NaN
20120220	0.138415247202	0.156539648771	0.197845250368	NaN
20120221	0.149448350072	0.160659119487	0.19294808805	NaN
20120222	0.145436301827	0.157569512725	0.180215477943	NaN
20120223	0.15847542882	0.163748711348	0.190009787679	NaN
20120224	0.154463395476	0.158599376678	0.188050925732	NaN
20120225	0.151454359293	0.158599376678	0.187071502209	NaN
20120226	0.155622497201	0.167868182063	0.194906949997	NaN
20120227	0.152610436082	0.151390314102	0.200783550739	NaN
20120228	0.151606425643	0.160659119487	0.206457927823	NaN
20120229	0.145582333207	0.15876288712	0.216242656112	NaN
20120301	0.149598389864	0.157731965184	0.225048929453	NaN
20120302	0.151606425643	0.15876288712	0.221896380186	NaN
20120303	0.159638553858	0.163917526603	0.228739008307	NaN
20120304	0.162814065814	0.156701028347	0.238514170051	NaN
20120305	0.161809042096	0.160824745893	0.245356798172	NaN
20120306	0.172864317894	0.157731965184	0.264907121658	NaN
20120307	0.151758790016	0.167010307312	0.263929605484	NaN
20120308	0.173869341612	0.164948448539	0.26295208931	NaN
20120309	0.159959763289	0.164948448539	0.272727280855	NaN
20120310	0.176884427667	0.175257727504	0.291015625	NaN
20120311	0.173869341612	0.170957773924	0.2900390625	NaN
20120312	0.195979893208	0.174047380686	0.2998046875	NaN
20120313	0.179074451327	0.167868182063	0.310546875	NaN
20120314	0.191146880388	0.183316171169	0.3125	NaN
20120315	0.205438062549	0.18640576303	0.3173828125	NaN
20120316	0.206445112824	0.192584961653	0.324878036976	NaN
20120317	0.204431012273	0.181256443262	0.335609763861	NaN
20120318	0.219536751509	0.196502059698	0.344054579735	NaN
20120319	0.217522665858	0.192386835813	0.360623776913	NaN
20120320	0.229607254267	0.191358029842	0.380116969347	NaN
20120321	0.223564952612	0.203703701496	0.38948392868	NaN
20120322	0.240684792399	0.208847731352	0.39435249567	NaN
20120323	0.222557902336	0.210905343294	0.403115868568	NaN
20120324	0.252769380808	0.223251029849	0.406037002802	NaN
20120325	0.241691842675	0.233539089561	0.4235637784	NaN
20120326	0.259818732738	0.227366253734	0.428432315588	NaN
20120327	0.246727094054	0.238683134317	0.450827658176	NaN
20120328	0.264853984117	0.231481477618	0.454280167818	NaN
20120329	0.256797581911	0.247942388058	0.449416339397	NaN
20120330	0.264853984117	0.241769552231	0.468871593475	NaN
20120331	0.256306767464	0.239711940288	0.468871593475	NaN
20120401	0.275479316711	0.245884776115	0.463035017252	NaN
20120402	0.266397565603	0.252057611942	0.464007794857	NaN
20120403	0.272452056408	0.256172835827	0.462062269449	NaN
20120404	0.264379411936	0.247942388058	0.457198441029	NaN
20120405	0.274193555117	0.240493312478	0.461089491844	NaN
20120406	0.269153237343	0.251798570156	0.455782324076	NaN
20120407	0.264112889767	0.235354572535	0.456754118204	NaN
20120408	0.261088699102	0.242548823357	0.453838676214	NaN
20120409	0.263104826212	0.239465564489	0.48252427578	NaN
20120410	0.257804632187	0.260020554066	0.479105919599	NaN
20120411	0.253776431084	0.237654328346	0.48735409975	NaN
20120412	0.257804632187	0.242798358202	0.471331387758	NaN
20120413	0.258064508438	0.24074074626	0.478599220514	NaN
20120414	0.256048381329	0.241769552231	0.481517523527	NaN
20120415	0.25327950716	0.244855970144	0.483463048935	NaN
20120416	0.24823410809	0.234567895532	0.465953320265	NaN
20120417	0.254288583994	0.233779609203	0.478134125471	NaN
20120418	0.249243184924	0.230927839875	0.479105919599	NaN
20120419	0.247225031257	0.237113401294	0.467444121838	NaN
20120420	0.245702728629	0.24123711884	0.475218653679	NaN
20120421	0.247724980116	0.250515460968	0.483965009451	NaN
20120422	0.250505059957	0.253608256578	0.478599220514	NaN
20120423	0.256306767464	0.259793817997	0.480544745922	NaN
20120424	0.251261353493	0.25257730484	0.495618313551	NaN
20120425	0.256565660238	0.249484539032	0.486354768276	NaN
20120426	0.256565660238	0.261855661869	0.488780498505	NaN
20120427	0.275479316711	0.244582042098	0.49658536911	NaN
20120428	0.272452056408	0.253099173307	0.498536586761	NaN
20120429	0.273461163044	0.254132241011	0.494634151459	NaN
20120430	0.262361258268	0.252837985754	0.488780498505	NaN
20120501	0.262361258268	0.246391758323	0.500487804413	NaN
20120502	0.253024190664	0.25567010045	0.4951171875	NaN
20120503	0.253776431084	0.258762896061	0.476097553968	NaN
20120504	0.250755280256	0.260824739933	0.488780498505	NaN
20120505	0.255790531635	0.262886583805	0.494634151459	NaN
20120506	0.243705943227	0.256701022387	0.476097553968	NaN
20120507	0.244712993503	0.253869980574	0.477073162794	NaN
20120508	0.249748244882	0.255933940411	0.475121945143	NaN
20120509	0.249496981502	0.262125909328	0.477073162794	NaN
20120510	0.247484907508	0.261093914509	0.470243901014	NaN
20120511	0.260563373566	0.263157904148	0.465365856886	NaN
20120512	0.263581484556	0.263645738363	0.479999989271	NaN
20120513	0.26559355855	0.259526252747	0.474609375	NaN
20120514	0.262839883566	0.258496403694	0.486328125	NaN
20120515	0.2739174366	0.261585980654	0.490234375	NaN
20120516	0.264853984117	0.263917535543	0.4921875	NaN
20120517	0.278952658176	0.265979379415	0.513671875	NaN
20120518	0.275931507349	0.274226814508	0.490234375	NaN
20120519	0.286002010107	0.261855661869	0.4951171875	NaN
20120520	0.293051362038	0.26494845748	0.48828125	NaN
20120521	0.289023160934	0.274509817362	0.492682933807	NaN
20120522	0.293051362038	0.259029924869	0.484878063202	NaN
20120523	0.293051362038	0.25696593523	0.47121950984	NaN
20120524	0.28298085928	0.266253858805	0.492682933807	NaN
20120525	0.295065462589	0.247678011656	0.490234375	NaN
20120526	0.296072512865	0.260556131601	0.49609375	NaN
20120527	0.298086613417	0.25231719017	0.4775390625	NaN
20120528	0.291037261486	0.250257462263	0.47265625	NaN
20120529	0.29003021121	0.261585980654	0.453125	NaN
20120530	0.283987909555	0.261585980654	0.46875	NaN
20120531	0.283987909555	0.261585980654	0.4521484375	NaN
20120601	0.2739174366	0.256436675787	0.458455532789	NaN
20120602	0.269889235497	0.256436675787	0.443792760372	NaN
20120603	0.26559355855	0.256436675787	0.430528372526	NaN
20120604	0.267605632544	0.24407826364	0.436274498701	NaN
20120605	0.259557336569	0.24098867178	0.445098042488	0.23782235
20120606	0.263316571713	0.239175260067	0.438665360212	NaN
20120607	0.257286429405	0.243298962712	0.434739947319	NaN
20120608	0.255276381969	0.242268040776	0.437683999538	NaN
20120609	0.255276381969	0.234020620584	0.429833173752	NaN
20120610	0.113567836583	0.127835050225	0.22473013401	NaN
20120611	0.126633167267	0.137113407254	0.239450439811	NaN
20120612	0.136546179652	0.135802462697	0.249508842826	NaN
20120613	0.130522087216	0.147843942046	0.244357213378	NaN
20120614	0.13955822587	0.154004111886	0.26031434536	NaN
20120615	0.138554215431	0.151950716972	0.258349716663	NaN
20120616	0.129388168454	0.147843942046	0.245579570532	NaN
20120617	0.130391180515	0.165467619896	0.257367372513	NaN
20120618	0.141424268484	0.149023637176	0.259077519178	NaN
20120619	0.13540622592	0.163412123918	0.261040240526	NaN
20120620	0.13540622592	0.158273383975	0.254170745611	NaN
20120621	0.126252502203	0.172661870718	0.246319919825	NaN
20120622	0.133266538382	0.159301131964	0.25	NaN
20120623	0.127254515886	0.161356627941	0.23137255013	NaN
20120624	0.136272549629	0.158273383975	0.235063657165	NaN
20120625	0.131526097655	0.154162377119	0.234084233642	NaN
20120626	0.136546179652	0.157245635986	0.222549021244	NaN
20120627	0.138554215431	0.155190140009	0.21274510026	NaN
20120628	0.134538158774	0.151079133153	0.219607844949	NaN
20120629	0.138554215431	0.142710477114	0.225490197539	NaN
20120630	0.133400201798	0.134496927261	0.226470589638	NaN
20120701	0.130391180515	0.152977406979	0.226470589638	NaN
20120702	0.138415247202	0.141538456082	0.216666668654	NaN
20120703	0.138415247202	0.13846154511	0.221568629146	NaN
20120704	0.132132127881	0.139487177134	0.211972519755	NaN
20120705	0.127127125859	0.142564103007	0.231599614024	NaN
20120706	0.122122123837	0.137295082211	0.22473013401	NaN
20120707	0.122122123837	0.140368849039	0.224509805441	NaN
20120708	0.129129126668	0.139344260097	0.211972519755	NaN
20120709	0.119000002742	0.134221315384	0.208047106862	NaN
20120710	0.123000003398	0.118852458894	0.205103039741	NaN
20120711	0.123000003398	0.126153841615	0.196270853281	NaN
20120712	0.118000000715	0.117948718369	0.191364079714	NaN
20120713	0.119000002742	0.112820513546	0.195289492607	NaN
20120714	0.118000000715	0.107692308724	0.191552057862	NaN
20120715	0.108000002801	0.121025644243	0.185658156872	NaN
20120716	0.107000000775	0.11589743942	0.187622785568	NaN
20120717	0.105999998748	0.111794874072	0.17288801074	NaN
20120718	0.108000002801	0.102564103901	0.18387414515	NaN
20120719	0.115999996662	0.113729506731	0.187807276845	NaN
20120720	0.105999998748	0.117827869952	0.182086616754	NaN
20120721	0.112000003457	0.112704917789	0.178500980139	NaN
20120722	0.103000000119	0.110655739903	0.178500980139	NaN
20120723	0.116999998689	0.107471853495	0.179841890931	NaN
20120724	0.116999998689	0.108495391905	0.167984187603	NaN
20120725	0.112999998033	0.110542476177	0.167818367481	NaN
20120726	0.113886110485	0.104401230812	0.176877468824	NaN
20120727	0.112887114286	0.107361964881	0.173913046718	NaN
20120728	0.106893107295	0.0950920209289	0.172106832266	NaN
20120729	0.109780438244	0.0991820022464	0.164193868637	NaN
20120730	0.108782432973	0.0940695330501	0.169139459729	NaN
20120731	0.111776448786	0.0921187326312	0.155291795731	NaN
20120801	0.112774454057	0.09109518677	0.155291795731	NaN
20120802	0.105788424611	0.105424769223	0.158933863044	NaN
20120803	0.112774454057	0.0921187326312	0.157946690917	NaN
20120804	0.100798405707	0.0972364395857	0.153998032212	0.137795276
20120805	0.102794408798	0.0890481099486	0.155972361565	NaN
20120806	0.0997008979321	0.0951893553138	0.153998032212	NaN
20120807	0.0955223888159	0.0848670750856	0.158933863044	NaN
20120808	0.091542288661	0.105316974223	0.147087857127	NaN
20120809	0.0467661693692	0.0623721890152	0.085883513093	NaN
20120810	0.0507462695241	0.0633299276233	0.0987166836858	NaN
20120811	0.0516898594797	0.0602655783296	0.102665349841	NaN
20120812	0.0477137193084	0.0706243589521	0.0878578498959	NaN
20120813	0.0527363196015	0.062436029315	0.0898321792483	NaN
20120814	0.0557768940926	0.065439671278	0.0987166836858	NaN
20120815	0.0607569739222	0.0705521479249	0.0927936807275	NaN
20120816	0.0597609579563	0.0625	0.103652514517	NaN
20120817	0.0597609579563	0.0676229521632	0.0977295190096	NaN
20120818	0.0618145577609	0.0768442600966	0.106614015997	NaN
20120819	0.0598205365241	0.0594262294471	0.100691020489	NaN
20120820	0.0658025890589	0.0665983632207	0.102665349841	NaN
20120821	0.0677290856838	0.0635245889425	0.100790515542	NaN
20120822	0.064741037786	0.0676229521632	0.108695648611	NaN
20120823	0.0687251016498	0.0604508183897	0.0978260859847	NaN
20120824	0.0627490058541	0.0655737668276	0.0938735157251	NaN
20120825	0.0737051814795	0.0594262294471	0.0918972343206	NaN
20120826	0.0557768940926	0.0625	0.0948616564274	NaN
20120827	0.0637450218201	0.0614754110575	0.0899209454656	NaN
20120828	0.060696516186	0.0665983632207	0.0829220116139	NaN
20120829	0.0577114410698	0.0645491778851	0.0779861807823	NaN
20120830	0.0587064661086	0.0696721300483	0.0839091837406	NaN
20120831	0.0607569739222	0.0614754110575	0.0839920938015	NaN
20120901	0.0567729100585	0.0644831135869	0.0859683826566	NaN
20120902	0.0498007982969	0.0664621666074	0.0879446640611	NaN
20120903	0.0498007982969	0.0613496936858	0.100790515542	NaN
20120904	0.0468127503991	0.0552147254348	0.0978260859847	NaN
20120905	0.0438247025013	0.0613496936858	0.098814226687	NaN
20120906	0.0447761192918	0.0582822076976	0.0957551822066	NaN
20120907	0.0457711443305	0.0603271983564	0.10562685132	NaN
20120908	0.0407960191369	0.0521472394466	0.0878578498959	NaN
20120909	0.0457711443305	0.0623721890152	0.0898321792483	NaN
20120910	0.0398009940982	0.062436029315	0.0857988148928	NaN
20120911	0.0477611944079	0.0542476959526	0.0788954645395	NaN
20120912	0.0398009940982	0.0471311472356	0.0739644989371	NaN
20120913	0.0517412945628	0.0522540993988	0.0650246292353	NaN
20120914	0.0517412945628	0.0450819656253	0.0679802969098	NaN
20120915	0.0487562194467	0.0522540993988	0.0709359571338	NaN
20120916	0.0517412945628	0.0461065582931	0.0600985214114	NaN
20120917	0.0507462695241	0.0522540993988	0.0689655169845	NaN
20120918	0.0477611944079	0.0481557361782	0.0571428574622	NaN
20120919	0.0526838973165	0.049180328846	0.0679802969098	NaN
20120920	0.0516898594797	0.0461065582931	0.0640394091606	NaN
20120921	0.0447316095233	0.0461538471282	0.071921184659	NaN
20120922	0.0467196814716	0.0461538471282	0.0660098493099	NaN
20120923	0.056660041213	0.0512820519507	0.0689655169845	NaN
20120924	0.0457256473601	0.0410256423056	0.0689655169845	NaN
20120925	0.0506958253682	0.0461538471282	0.0679802969098	NaN
20120926	0.0546719692648	0.0533333346248	0.0640394091606	NaN
20120927	0.0447316095233	0.0471794866025	0.0659448802471	NaN
20120928	0.0477137193084	0.0533333346248	0.0620078742504	NaN
20120929	0.053677931428	0.0543032772839	0.0659448802471	NaN
20120930	0.0566037744284	0.0532786883414	0.0551181100309	NaN
20121001	0.0487077534199	0.0502049177885	0.0688976347446	NaN
20121002	0.0506958253682	0.0543032772839	0.0658800378442	NaN
20121003	0.0546719692648	0.0543032772839	0.0658153221011	0.111111111
20121004	0.0546719692648	0.0553846135735	0.0648330077529	NaN
20121005	0.0487077534199	0.0574358962476	0.070726916194	NaN
20121006	0.0487562194467	0.0636550337076	0.0667976438999	NaN
20121007	0.0487562194467	0.0604508183897	0.0648330077529	NaN
20121008	0.0348258689046	0.0225641019642	0.0510805509984	NaN
20121009	0.032868526876	0.0287179481238	0.0500982329249	NaN
20121010	0.0358565747738	0.0266666673124	0.0569744594395	NaN
20121011	0.0348258689046	0.033846154809	0.0619469024241	NaN
20121012	0.0328031815589	0.0328205116093	0.0599803328514	NaN
20121013	0.0367793254554	0.0399590171874	0.0628683716059	NaN
20121014	0.0337972156704	0.0358606539667	0.0618860498071	NaN
20121015	0.0397614315152	0.0441478453577	0.0628683716059	NaN
20121016	0.0357852876186	0.0461538471282	0.0628683716059	NaN
20121017	0.0318407975137	0.0553846135735	0.0638506859541	NaN
20121018	0.0358208939433	0.0441025644541	0.0707964599132	NaN
20121019	0.0338308475912	0.0430769212544	0.0599803328514	NaN
20121020	0.0308457706124	0.0441025644541	0.0599803328514	NaN
20121021	0.0318407975137	0.0482051298022	0.057030480355	NaN
20121022	0.0288557205349	0.0461538471282	0.0629301890731	NaN
20121023	0.0268924310803	0.0451282039285	0.0609636195004	NaN
20121024	0.0239043831825	0.04205128178	0.0659448802471	NaN
20121025	0.0298804789782	0.04205128178	0.0679133832455	NaN
20121026	0.0288844630122	0.0399999991059	0.0748031511903	NaN
20121027	0.0258964151144	0.0399999991059	0.0718503966927	NaN
20121028	0.0338645428419	0.0399999991059	0.0767716541886	NaN
20121029	0.0298804789782	0.0389743596315	0.0698818862438	NaN
20121030	0.0308764949441	0.04205128178	0.0728346481919	NaN
20121031	0.03187251091	0.0461538471282	0.0659448802471	NaN
20121101	0.032868526876	0.0369230769575	0.0590551197529	NaN
20121102	0.0298804789782	0.0399999991059	0.0639763772488	NaN
20121103	0.03187251091	0.0389743596315	0.0659448802471	NaN
20121104	0.0298507455736	0.0409416593611	0.0679133832455	NaN
20121105	0.0308457706124	0.0440122820437	0.0610236227512	NaN
20121106	0.0268656723201	0.0409416593611	0.0639763772488	NaN
20121107	0.0298507455736	0.0409416593611	0.0620078742504	NaN
20121108	0.0298804789782	0.0419651977718	0.0698818862438	NaN
20121109	0.0348605588079	0.0419651977718	0.0698818862438	NaN
20121110	0.0298804789782	0.0470829084516	0.0591133013368	NaN
20121111	0.0348605588079	0.0440122820437	0.0640394091606	NaN
20121112	0.0288844630122	0.0470829084516	0.0600985214114	NaN
20121113	0.0368525907397	0.0481064468622	0.0502958595753	NaN
20121114	0.0308764949441	0.0552712380886	0.0601577907801	NaN
20121115	0.029910268262	0.0388945750892	0.0562130175531	NaN
20121116	0.0319042876363	0.0562947802246	0.0601577907801	NaN
20121117	0.0279162507504	0.0481064468622	0.0512820519507	NaN
20121118	0.0329012945294	0.0583418644965	0.0541871935129	NaN
20121119	0.0289132595062	0.0542476959526	0.0541871935129	NaN
20121120	0.0309072788805	0.0604508183897	0.053201969713	NaN
20121121	0.0309072788805	0.0450819656253	0.0453201979399	NaN
20121122	0.0279162507504	0.0543032772839	0.0522167496383	NaN
20121123	0.0229312069714	0.0532786883414	0.0463510863483	NaN
20121124	0.0219341982156	0.0573770478368	0.0453201979399	NaN
20121125	0.0239282157272	0.0471311472356	0.0482758618891	NaN
20121126	0.0219560880214	0.0615384615958	0.053201969713	NaN
20121127	0.0219560880214	0.0482546202838	0.0463510863483	NaN
20121128	0.0179640725255	0.0605749487877	0.0542406328022	NaN
20121129	0.0219560880214	0.0616649538279	0.0581280775368	NaN
20121130	0.0219560880214	0.0605749487877	0.0551724135876	NaN
20121201	0.0259481035173	0.0544147826731	0.053201969713	NaN
20121202	0.0219780225307	0.0605749487877	0.0463054180145	NaN
20121203	0.0199800208211	0.0646817237139	0.0482758618891	NaN
20121204	0.0199800208211	0.0636550337076	0.0561576336622	NaN
20121205	0.018981019035	0.0625641047955	0.0551724135876	NaN
20121206	0.0229770224541	0.0707692280412	0.0493096634746	NaN
20121207	0.0259740259498	0.0594871789217	0.0513326749206	NaN
20121208	0.0230000000447	0.0646153837442	0.0493583418429	NaN
20121209	0.0260000005364	0.0707692280412	0.0612648203969	NaN
20121210	0.0199800208211	0.0708418861031	0.0523715429008	NaN
20121211	0.0259740259498	0.0605749487877	0.063241109252	NaN
20121212	0.0289421156049	0.0606372058392	0.0592300109565	NaN
20121213	0.0259481035173	0.0575539581478	0.0572556778789	NaN
20121214	0.024950100109	0.0575539581478	0.0602766796946	NaN
20121215	0.0259481035173	0.0565262064338	0.0572556778789	NaN
20121216	0.024950100109	0.0504115223885	0.0582428425551	NaN
20121217	0.0229540914297	0.047325104475	0.0533070079982	NaN
20121218	0.0259481035173	0.0493827164173	0.0542941763997	NaN
20121219	0.0259481035173	0.047325104475	0.0493096634746	NaN
20121220	0.0289421156049	0.0576131679118	0.0542406328022	NaN
20121221	0.0269461069256	0.0463439747691	0.0522682443261	NaN
20121222	0.0279441121966	0.0566426366568	0.0591715984046	NaN
20121223	0.0289421156049	0.0514933057129	0.0512820519507	NaN
20121224	0.0279441121966	0.0556127689779	0.0562130175531	NaN
20121225	0.0229770224541	0.0453141108155	0.0611439831555	NaN
20121226	0.0269730277359	0.0504634380341	0.0552268251777	NaN
20121227	0.0259481035173	0.047325104475	0.0591715984046	NaN
20121228	0.0179640725255	0.0617283955216	0.0542406328022	NaN
20121229	0.0169660672545	0.0504115223885	0.0571992099285	NaN
20121230	0.0179640725255	0.0534979440272	0.0552268251777	NaN
20121231	0.0199600793421	0.047325104475	0.0562685094774	NaN
20130101	0.0159680638462	0.0576131679118	0.0612043440342	NaN
20130102	0.0209580846131	0.050359711051	0.0651530101895	NaN
20130103	0.0149700595066	0.0545267499983	0.0592300109565	NaN
20130104	0.0239520967007	0.0463439747691	0.0582428425551	NaN
20130105	0.0209580846131	0.0514933057129	0.0582428425551	NaN
20130106	0.0219560880214	0.0462962947786	0.0641025677323	NaN
20130107	0.0219341982156	0.0504115223885	0.0621915087104	NaN
20130108	0.024925224483	0.0493827164173	0.0542941763997	NaN
20130109	0.0239520967007	0.051387462765	0.0602171756327	NaN
20130110	0.0219560880214	0.0390544719994	0.0612043440342	NaN
20130111	0.0219560880214	0.051387462765	0.0503455102444	NaN
20130112	0.024950100109	0.050359711051	0.0513326749206	NaN
20130113	0.0219560880214	0.0493319630623	0.0592885389924	NaN
20130114	0.0279441121966	0.0493827164173	0.0444664023817	NaN
20130115	0.0199600793421	0.0576131679118	0.0513833984733	NaN
20130116	0.0269461069256	0.047325104475	0.0484189726412	NaN
20130117	0.0259481035173	0.0524691343307	0.0494559854269	NaN
20130118	0.0229540914297	0.0452674888074	0.042532145977	NaN
20130119	0.0219560880214	0.0524691343307	0.0524233430624	NaN
20130120	0.0219560880214	0.0462962947786	0.0435212664306	NaN
20130121	0.0189620759338	0.0442386828363	0.0474777445197	NaN
20130122	0.0229540914297	0.050359711051	0.0464886240661	NaN
20130123	0.0159680638462	0.0442386828363	0.0504451021552	NaN
20130124	0.0179640725255	0.0452674888074	0.0474777445197	NaN
20130125	0.0179640725255	0.042181070894	0.0474777445197	NaN
20130126	0.0189620759338	0.0432098768652	0.0376237630844	NaN
20130127	0.0149700595066	0.0483539104462	0.040594059974	NaN
20130128	0.0179640725255	0.047325104475	0.0425742566585	NaN
20130129	0.0209580846131	0.0524691343307	0.039603959769	NaN
20130130	0.0179820172489	0.0514403283596	0.0406342931092	NaN
20130131	0.0179820172489	0.0504115223885	0.0465807728469	NaN
20130201	0.0179999992251	0.0493827164173	0.0535183362663	NaN
20130202	0.0230000000447	0.0514403283596	0.0574826560915	NaN
20130203	0.0170170161873	0.0576131679118	0.0565476194024	NaN
20130204	0.0210420843214	0.0565843619406	0.0545094162226	NaN
20130205	0.0240722168237	0.0514403283596	0.0574826560915	NaN
20130206	0.0180541630834	0.0596707835793	0.0634291395545	NaN
20130207	0.0180541630834	0.0556701049209	0.0654112994671	NaN
20130208	0.0160481445491	0.0567010305822	0.0693756192923	NaN
20130209	0.0200601797551	0.067079462111	0.0703667029738	NaN
20130210	0.0240722168237	0.0639834851027	0.0624380558729	NaN
20130211	0.0190571714193	0.0680412352085	0.0713577792048	NaN
20130212	0.0200601797551	0.0659793838859	0.0723488628864	NaN
20130213	0.0180541630834	0.0670103058219	0.0693756192923	NaN
20130214	0.0200601797551	0.0669412985444	0.0713577792048	NaN
20130215	0.017051152885	0.0597322359681	0.0733399391174	NaN
20130216	0.015045135282	0.067971162498	0.0664023756981	NaN
20130217	0.013039117679	0.0607620999217	0.0664682537317	NaN
20130218	0.015045135282	0.0658436194062	0.0654761940241	NaN
20130219	0.0180360730737	0.0699588507414	0.0763888880611	NaN
20130220	0.0190380755812	0.0679012313485	0.0783730149269	NaN
20130221	0.0140280565247	0.0658436194062	0.0833333358169	NaN
