date	funestus_sc_0.3_arabiensis_sc_1.25	funestus_sc_0.02_arabiensis_sc_2	funestus_sc_0.3_arabiensis_sc_1.25	observed
20130326	0.000998003990389	0.00487804878503	0.000998003990389	NaN
20130327	0.000999000971206	0.00585365854204	0.000999000971206	NaN
20130328	0.000999000971206	0.00195121951401	0.000999000971206	NaN
20130329	0.0010000000475	0.00682926829904	0.0010000000475	NaN
20130330	0.0010000000475	0.00292682927102	0.0010000000475	NaN
20130331	0.0010000000475	0.00585365854204	0.0010000000475	NaN
20130401	0.00200200197287	0.00292682927102	0.00200200197287	NaN
20130402	0.00100100098644	0.00487804878503	0.00100100098644	NaN
20130403	0.00100100098644	0.00195121951401	0.00100100098644	NaN
20130404	0.00200200197287	0.00487804878503	0.00200200197287	NaN
20130405	0.00300601194613	0.00390243902803	0.00300601194613	NaN
20130406	0.00300601194613	0.00390243902803	0.00300601194613	NaN
20130407	0.0020040080417	0.00292682927102	0.0020040080417	NaN
20130408	0.00300300307572	0.00487804878503	0.00300300307572	NaN
20130409	0	0.0029296875	0	NaN
20130410	0.00300300307572	0.0068359375	0.00300300307572	NaN
20130411	0.00100100098644	0.00488758552819	0.00100100098644	NaN
20130412	0.00300300307572	0.00782013684511	0.00300300307572	NaN
20130413	0.002000000095	0.00391006842256	0.002000000095	NaN
20130414	0.002000000095	0.00586510263383	0.002000000095	NaN
20130415	0.0010000000475	0.00684931501746	0.0010000000475	NaN
20130416	0.00300000002608	0.00880626216531	0.00300000002608	NaN
20130417	0.002000000095	0.00684931501746	0.002000000095	NaN
20130418	0.00400000018999	0.00782778859139	0.00400000018999	NaN
20130419	0.002000000095	0.00684931501746	0.002000000095	NaN
20130420	0.002000000095	0.0107632093131	0.002000000095	NaN
20130421	0.00300000002608	0.00489236786962	0.00300000002608	NaN
20130422	0.00300000002608	0.00880626216531	0.00300000002608	NaN
20130423	0.00300300307572	0.00684931501746	0.00300300307572	NaN
20130424	0.00300300307572	0.0107632093131	0.00300300307572	NaN
20130425	0.00100100098644	0.00587084144354	0.00100100098644	NaN
20130426	0.00400000018999	0.00881488714367	0.00400000018999	NaN
20130427	0.002000000095	0.00782778859139	0.002000000095	NaN
20130428	0.00299700303003	0.00978473573923	0.00299700303003	NaN
20130429	0.00199600798078	0.00489236786962	0.00199600798078	NaN
20130430	0.00199600798078	0.00880626216531	0.00199600798078	NaN
20130501	0.00199600798078	0.00489236786962	0.00199600798078	NaN
20130502	0.00299401208758	0.00684931501746	0.00299401208758	NaN
20130503	0.00299401208758	0.00391389429569	0.00299401208758	NaN
20130504	0.00299401208758	0.00587084144354	0.00299401208758	NaN
20130505	0	0.00293255131692	0	NaN
20130506	0.00300000002608	0.00293255131692	0.00300000002608	NaN
20130507	0.00100100098644	0.00391006842256	0.00100100098644	NaN
20130508	0.00100100098644	0.00586510263383	0.00100100098644	NaN
20130509	0.00100200402085	0.00195694714785	0.00100200402085	NaN
20130510	0.00100100098644	0.00587084144354	0.00100100098644	NaN
20130511	0.00100100098644	0.00489236786962	0.00100100098644	NaN
20130512	0.00100200402085	0.00587084144354	0.00100200402085	NaN
20130513	0.00100200402085	0.00195694714785	0.00100200402085	NaN
20130514	0.00100200402085	0.00489236786962	0.00100200402085	NaN
20130515	0.00100200402085	0.000978473573923	0.00100200402085	NaN
20130516	0.0020040080417	0.00293542072177	0.0020040080417	NaN
20130517	0	0.000978473573923	0	NaN
20130518	0.00100300903432	0.00293829571456	0.00100300903432	NaN
20130519	0.00100401602685	0.000979431904852	0.00100401602685	NaN
20130520	0.00200803205371	0.00293829571456	0.00200803205371	NaN
20130521	0.00100401602685	0.00195886380971	0.00100401602685	NaN
20130522	0.00100401602685	0.00293829571456	0.00100401602685	NaN
20130523	0	0.00195886380971	0	NaN
20130524	0.00100401602685	0.00489715952426	0.00100401602685	NaN
20130525	0	0.00293829571456	0	NaN
20130526	0	0.00293829571456	0	NaN
20130527	0	0.00195886380971	0	NaN
20130528	0	0.00587659142911	0	NaN
20130529	0.00100502511486	0.00293829571456	0.00100502511486	NaN
20130530	0.00100502511486	0.00881488714367	0.00100502511486	NaN
20130531	0	0.00587659142911	0	NaN
20130601	0	0.0107737509534	0	NaN
20130602	0	0.00587659142911	0	NaN
20130603	0.00200803205371	0.00979431904852	0.00200803205371	NaN
20130604	0.00200601806864	0.00489715952426	0.00200601806864	NaN
20130605	0.00401203613728	0.010784314014	0.00401203613728	0.012224939
20130606	0.00300902710296	0.00588235305622	0.00300902710296	NaN
20130607	0.00601805420592	0.0147058824077	0.00601805420592	NaN
20130608	0.00501504493877	0.0127326147631	0.00501504493877	NaN
20130609	0.0100300898776	0.0185909979045	0.0100300898776	NaN
20130610	0.00401606410742	0.00684261973947	0.00401606410742	NaN
20130611	0.00602409616113	0.00977517105639	0.00602409616113	NaN
20130612	0.00301204808056	0.00782013684511	0.00301204808056	NaN
20130613	0.00502008013427	0.00977517105639	0.00502008013427	NaN
20130614	0.00301507534459	0.005859375	0.00301507534459	NaN
20130615	0.00502512557432	0.00780487805605	0.00502512557432	NaN
20130616	0.00401606410742	0.00585365854204	0.00401606410742	NaN
20130617	0.00401606410742	0.00878048781306	0.00401606410742	NaN
20130618	0.00200803205371	0.00194931775331	0.00200803205371	NaN
20130619	0.00401606410742	0.00389863550663	0.00401606410742	NaN
20130620	0.00301507534459	0.00292112957686	0.00301507534459	NaN
20130621	0.00402010045946	0.00584225915372	0.00402010045946	NaN
20130622	0.00402010045946	0.00194931775331	0.00402010045946	NaN
20130623	0.00301507534459	0.00584795325994	0.00301507534459	NaN
20130624	0.00301507534459	0.00389863550663	0.00301507534459	NaN
20130625	0.00301204808056	0.00487329438329	0.00301204808056	NaN
20130626	0.00301204808056	0.00389863550663	0.00301204808056	NaN
20130627	0.00301204808056	0.00486854929477	0.00301204808056	NaN
20130628	0.00301204808056	0.00389483943582	0.00301204808056	NaN
20130629	0.00301204808056	0.00486854929477	0.00301204808056	NaN
20130630	0.00200803205371	0.00486854929477	0.00200803205371	NaN
20130701	0.00301204808056	0.00584225915372	0.00301204808056	NaN
20130702	0.00201005022973	0.00389483943582	0.00201005022973	NaN
20130703	0.00201207236387	0.00486854929477	0.00201207236387	NaN
20130704	0.00201005022973	0.00389483943582	0.00201005022973	NaN
20130705	0.00201005022973	0.00389483943582	0.00201005022973	NaN
20130706	0.00201005022973	0.00292112957686	0.00201005022973	NaN
20130707	0.00201005022973	0.00583657575771	0.00201005022973	NaN
20130708	0.00200803205371	0.00389105058275	0.00200803205371	NaN
20130709	0.00200803205371	0.00486381305382	0.00200803205371	NaN
20130710	0.00200803205371	0.00291828787886	0.00200803205371	NaN
20130711	0.00200803205371	0.00583657575771	0.00200803205371	NaN
20130712	0.00100401602685	0.00389105058275	0.00100401602685	NaN
20130713	0.00301204808056	0.00389105058275	0.00301204808056	NaN
20130714	0.00100401602685	0.00389105058275	0.00100401602685	NaN
20130715	0.00200803205371	0.0077821011655	0.00200803205371	NaN
20130716	0.00200803205371	0.00583657575771	0.00200803205371	NaN
20130717	0.00301204808056	0.00680933846161	0.00301204808056	NaN
20130718	0.00200803205371	0.00389105058275	0.00200803205371	NaN
20130719	0.00401606410742	0.00389105058275	0.00401606410742	NaN
20130720	0.00200601806864	0.00584225915372	0.00200601806864	NaN
20130721	0.00401203613728	0.00681596901268	0.00401203613728	NaN
20130722	0.00300902710296	0.00292112957686	0.00300902710296	NaN
20130723	0.00401203613728	0.00584225915372	0.00401203613728	NaN
20130724	0.00401203613728	0.00487329438329	0.00401203613728	NaN
20130725	0.00400801608339	0.00584795325994	0.00400801608339	NaN
20130726	0.00300601194613	0.00292397662997	0.00300601194613	NaN
20130727	0.00400801608339	0.00584795325994	0.00400801608339	NaN
