date	funestus_sc_1_arabiensis_sc_10	funestus_sc_3_arabiensis_sc_7	funestus_sc_4.5_arabiensis_sc_62	observed
20111121	0.119509704411	0.157349899411	0.225999996066	NaN
20111122	0.115423902869	0.149068325758	0.225999996066	NaN
20111123	0.114285714924	0.148186534643	0.240999996662	NaN
20111124	0.114285714924	0.148186534643	0.256256252527	NaN
20111125	0.113265305758	0.125258803368	0.256256252527	NaN
20111126	0.122574053705	0.143892332911	0.257257252932	NaN
20111127	0.116445355117	0.140786752105	0.258258253336	NaN
20111128	0.123595505953	0.144927531481	0.254000008106	NaN
20111129	0.118488252163	0.144927531481	0.26399999857	NaN
20111130	0.119509704411	0.14596273005	0.24699999392	NaN
20111201	0.112359553575	0.154244303703	0.247247248888	NaN
20111202	0.106339469552	0.14715026319	0.242242246866	NaN
20111203	0.122699387372	0.148186534643	0.237237229943	NaN
20111204	0.111451946199	0.14596273005	0.225450903177	NaN
20111205	0.106339469552	0.146997928619	0.235235229135	NaN
20111206	0.101123593748	0.136645957828	0.235235229135	NaN
20111207	0.112359553575	0.128364384174	0.237237229943	NaN
20111208	0.103166498244	0.123316064477	0.235235229135	NaN
20111209	0.108273752034	0.116062179208	0.240480959415	NaN
20111210	0.113380998373	0.128364384174	0.239478960633	NaN
20111211	0.11042945087	0.12111800909	0.220440879464	NaN
20111212	0.112474434078	0.11709844321	0.229689061642	NaN
20111213	0.123721882701	0.120207257569	0.211634904146	NaN
20111214	0.122699387372	0.127461135387	0.21564693749	NaN
20111215	0.122699387372	0.111917100847	0.216649949551	NaN
20111216	0.111451946199	0.127461135387	0.208835348487	NaN
20111217	0.113496929407	0.11709844321	0.207831323147	NaN
20111218	0.119509704411	0.121243521571	0.207831323147	NaN
20111219	0.108273752034	0.11709844321	0.195979893208	NaN
20111220	0.112474434078	0.125388607383	0.206030145287	NaN
20111221	0.113496929407	0.11709844321	0.204020097852	NaN
20111222	0.105316974223	0.12849740684	0.20000000298	NaN
20111223	0.100204497576	0.119170986116	0.1899497509	NaN
20111224	0.10940695554	0.12849740684	0.18492461741	NaN
20111225	0.098159506917	0.12849740684	0.193969845772	NaN
20111226	0.099080696702	0.126424863935	0.19497486949	NaN
20111227	0.112474434078	0.146265566349	0.1899497509	NaN
20111228	0.102145045996	0.13692946732	0.193969845772	NaN
20111229	0.103166498244	0.126556023955	0.197791159153	NaN
20111230	0.0989795923233	0.130705401301	0.195783138275	NaN
20111231	0.104994900525	0.124481327832	0.200601801276	NaN
20120101	0.0948012247682	0.131742745638	0.183550655842	NaN
20120102	0.0969387739897	0.138860106468	0.202404811978	NaN
20120103	0.0959183648229	0.12849740684	0.188376754522	NaN
20120104	0.0979591831565	0.121369294822	0.184368744492	NaN
20120105	0.0897043868899	0.127593368292	0.185370743275	NaN
20120106	0.0948012247682	0.112953364849	0.178356707096	NaN
20120107	0.0947046875954	0.112953364849	0.187187179923	NaN
20120108	0.0906313657761	0.104663215578	0.190190196037	NaN
20120109	0.0855397135019	0.108808286488	0.197197198868	NaN
20120110	0.0906313657761	0.0953367874026	0.197197198868	NaN
