date	funestus_sc_1.5_arabiensis_sc_16	funestus_sc_2.5_arabiensis_sc_23	funestus_sc_3_arabiensis_sc_62	observed
20120306	0.125250503421	0.125260964036	0.20327553153	NaN
20120307	0.115230463445	0.120167188346	0.208092480898	NaN
20120308	0.121364094317	0.125391855836	0.214423075318	NaN
20120309	0.110330991447	0.12330198288	0.213461533189	NaN
20120310	0.128514051437	0.12330198288	0.229066416621	NaN
20120311	0.121485941112	0.126436784863	0.254807680845	NaN
20120312	0.122489959002	0.128526642919	0.254807680845	NaN
20120313	0.129258513451	0.128526642919	0.266346156597	NaN
20120314	0.128256514668	0.133751302958	0.265384614468	NaN
20120315	0.12124248594	0.126436784863	0.27281460166	NaN
20120316	0.125250503421	0.133751302958	0.27953889966	NaN
20120317	0.129258513451	0.135841175914	0.27281460166	NaN
20120318	0.130260527134	0.148380354047	0.285302579403	NaN
20120319	0.144144147635	0.137931033969	0.281460136175	NaN
20120320	0.146146148443	0.141065835953	0.300961524248	NaN
20120321	0.155155152082	0.137931033969	0.301251202822	NaN
20120322	0.165330663323	0.147335425019	0.31153845787	NaN
20120323	0.175350695848	0.148535564542	0.326923072338	NaN
20120324	0.163326650858	0.148535564542	0.323076933622	NaN
20120325	0.179358720779	0.142259418964	0.333012521267	NaN
20120326	0.174348697066	0.150627613068	0.343599617481	NaN
20120327	0.175350695848	0.157784745097	0.347449481487	NaN
20120328	0.186372742057	0.159874603152	0.361886441708	NaN
20120329	0.189568713307	0.168234065175	0.370548605919	NaN
20120330	0.183550655842	0.15673981607	0.375360935926	NaN
20120331	0.196589767933	0.169278994203	0.390760332346	NaN
20120401	0.201604813337	0.167189136148	0.407122224569	NaN
20120402	0.196589767933	0.169278994203	0.406159758568	NaN
20120403	0.202404811978	0.17032392323	0.424446582794	NaN
20120404	0.217434868216	0.169102296233	0.421001940966	NaN
20120405	0.204408824444	0.179540708661	0.456207901239	NaN
20120406	0.214428856969	0.171189978719	0.441770941019	NaN
20120407	0.213426858187	0.172233819962	0.447976887226	NaN
20120408	0.20920920372	0.174321502447	0.442196518183	NaN
20120409	0.211211204529	0.171189978719	0.450867056847	NaN
20120410	0.210210204125	0.170146137476	0.454720616341	NaN
20120411	0.205205202103	0.183716073632	0.444123327732	NaN
20120412	0.202000007033	0.174321502447	0.459537565708	NaN
20120413	0.199000000954	0.176225230098	0.459537565708	NaN
20120414	0.196803197265	0.177267983556	0.467695266008	NaN
20120415	0.184815183282	0.181438997388	0.459016382694	NaN
20120416	0.195804193616	0.173096969724	0.457087755203	NaN
20120417	0.187812194228	0.178310737014	0.455159127712	NaN
20120418	0.190618768334	0.177267983556	0.481195747852	NaN
20120419	0.189620763063	0.172054216266	0.480231434107	NaN
20120420	0.195608779788	0.178310737014	0.485549122095	NaN
20120421	0.190428718925	0.163712203503	0.471098273992	NaN
20120422	0.191425725818	0.171011477709	0.463391125202	NaN
20120423	0.194416746497	0.167883217335	0.482658952475	NaN
20120424	0.202594816685	0.163712203503	0.483622342348	NaN
20120425	0.195608779788	0.162669450045	0.479768782854	NaN
20120426	0.192614763975	0.166840463877	0.475457161665	NaN
20120427	0.199600800872	0.160583943129	0.483156889677	NaN
20120428	0.192614763975	0.164754956961	0.477382093668	NaN
20120429	0.19760479033	0.169968724251	0.486044287682	NaN
20120430	0.192614763975	0.172054216266	0.48508182168	NaN
20120501	0.202594816685	0.161626696587	0.47307690978	NaN
20120502	0.196410760283	0.160751566291	0.468719929457	NaN
20120503	0.206380859017	0.162839248776	0.481231957674	NaN
20120504	0.204386845231	0.171011477709	0.487006723881	NaN
20120505	0.200398802757	0.17518247664	0.484119355679	NaN
20120506	0.208374872804	0.179353490472	0.486044287682	NaN
20120507	0.205383852124	0.167883217335	0.467757463455	NaN
20120508	0.212362915278	0.169968724251	0.481231957674	NaN
20120509	0.202594816685	0.171011477709	0.457170367241	NaN
20120510	0.217564865947	0.167883217335	0.46346154809	NaN
20120511	0.208582833409	0.168925970793	0.457692295313	NaN
20120512	0.216566860676	0.178310737014	0.47307690978	NaN
20120513	0.218562871218	0.179353490472	0.477884620428	NaN
20120514	0.222554892302	0.183524504304	0.47307690978	NaN
20120515	0.225324034691	0.181438997388	0.474999994039	NaN
20120516	0.212362915278	0.192708328366	0.476923078299	NaN
20120517	0.228087648749	0.186458334327	0.487500011921	NaN
20120518	0.220119521022	0.191666662693	0.487500011921	NaN
20120519	0.227091640234	0.201041668654	0.483653843403	NaN
20120520	0.210159361362	0.20000000298	0.493269234896	NaN
20120521	0.225099608302	0.201041668654	0.503368616104	NaN
20120522	0.220119521022	0.198958337307	0.515384614468	NaN
20120523	0.225324034691	0.209157124162	0.493269234896	NaN
20120524	0.217131480575	0.215400621295	0.506730794907	NaN
20120525	0.217131480575	0.21123829484	0.484615385532	NaN
20120526	0.219123512507	0.21123829484	0.496631383896	NaN
20120527	0.209163352847	0.213097706437	0.486044287682	NaN
20120528	0.200199201703	0.215176716447	0.483156889677	NaN
20120529	0.202191233635	0.20560747385	0.47834455967	NaN
20120530	0.203187257052	0.197300106287	0.47834455967	NaN
20120531	0.18625497818	0.210799589753	0.494706451893	NaN
20120601	0.194223105907	0.207684323192	0.475961536169	NaN
20120602	0.197211161256	0.188992723823	0.480769217014	NaN
20120603	0.197211161256	0.201453790069	0.47403845191	NaN
20120604	0.189054727554	0.187954306603	0.467307686806	NaN
20120605	0.184079602361	0.190031155944	0.467307686806	0.176201373
20120606	0.194029852748	0.183800622821	0.458653837442	NaN
20120607	0.180278882384	0.173416405916	0.456730782986	NaN
20120608	0.182270914316	0.178608521819	0.456730782986	NaN
20120609	0.186440676451	0.175493255258	0.456730782986	NaN
20120610	0.0938123762608	0.0892116203904	0.224254086614	NaN
20120611	0.0918163657188	0.0963730588555	0.231730774045	NaN
20120612	0.0948103815317	0.0953367874026	0.234615385532	NaN
20120613	0.101796403527	0.102590672672	0.23749999702	NaN
20120614	0.097804389894	0.103626944125	0.232692301273	NaN
20120615	0.106786429882	0.116062179208	0.257444769144	NaN
20120616	0.0998004004359	0.113989636302	0.256484150887	NaN
20120617	0.100798405707	0.119170986116	0.257444769144	NaN
20120618	0.0948103815317	0.110766045749	0.258405387402	NaN
20120619	0.0958083868027	0.120082817972	0.248076915741	NaN
20120620	0.098802395165	0.103519670665	0.258653849363	NaN
20120621	0.0957128629088	0.110766045749	0.260576933622	NaN
20120622	0.0918163657188	0.101449273527	0.251681089401	NaN
20120623	0.0998004004359	0.104554861784	0.245917379856	NaN
20120624	0.0889110863209	0.0910973101854	0.237271860242	NaN
20120625	0.0919080898166	0.0932642519474	0.235350623727	NaN
20120626	0.0989011004567	0.0890269130468	0.224783867598	NaN
20120627	0.098802395165	0.0973084867001	0.225527837872	NaN
20120628	0.102794408798	0.0806618407369	0.217850282788	NaN
20120629	0.101593628526	0.0971074402332	0.223608449101	NaN
20120630	0.103585660458	0.0888429731131	0.214011520147	NaN
20120701	0.103585660458	0.0928792580962	0.20921304822	NaN
20120702	0.10557769239	0.0877192988992	0.225527837872	NaN
20120703	0.102589644492	0.0877192988992	0.204414591193	NaN
20120704	0.0996015965939	0.0825593397021	0.201342284679	NaN
20120705	0.097609564662	0.0887512862682	0.202301055193	NaN
20120706	0.0956175327301	0.0773993805051	0.201342284679	NaN
20120707	0.0896414369345	0.0825593397021	0.19865642488	NaN
20120708	0.0947158560157	0.0877192988992	0.197696730495	NaN
20120709	0.0856573730707	0.0846233218908	0.201535508037	NaN
20120710	0.081673309207	0.0815273448825	0.197696730495	NaN
20120711	0.0895522385836	0.0877192988992	0.18809980154	NaN
20120712	0.0865671634674	0.0742268040776	0.185043141246	NaN
20120713	0.0815920382738	0.0876288637519	0.184084370732	NaN
20120714	0.0855721384287	0.0876288637519	0.186001911759	NaN
20120715	0.0736318379641	0.0752577334642	0.188697323203	NaN
20120716	0.0904572531581	0.0783505141735	0.175119623542	NaN
20120717	0.0805168971419	0.0710607618094	0.175908222794	NaN
20120718	0.0803571417928	0.0628218352795	0.165391966701	NaN
20120719	0.0733399391174	0.0730452686548	0.177820265293	NaN
20120720	0.0782953426242	0.0627572014928	0.171128109098	NaN
20120721	0.0734127014875	0.0637860074639	0.171128109098	NaN
20120722	0.06746032089	0.0679012313485	0.175908222794	NaN
20120723	0.0665342584252	0.0709146931768	0.177820265293	NaN
20120724	0.0625620633364	0.064748197794	0.171128109098	NaN
20120725	0.0585898719728	0.064748197794	0.179732307792	NaN
20120726	0.0605759695172	0.0626927018166	0.178947374225	NaN
20120727	0.065541215241	0.0688591971993	0.178947374225	NaN
20120728	0.0635551139712	0.0606372058392	0.163636356592	NaN
20120729	0.0675273090601	0.071942448616	0.163479924202	NaN
20120730	0.065541215241	0.0626927018166	0.1663479954	NaN
20120731	0.0645481646061	0.0689300447702	0.170172080398	NaN
20120801	0.0685884729028	0.0679012313485	0.171128109098	NaN
20120802	0.0656063631177	0.0648148134351	0.169216066599	NaN
20120803	0.0735586509108	0.0648148134351	0.161722481251	NaN
20120804	0.0725646093488	0.0689300447702	0.162679418922	0.047774159
20120805	0.071499504149	0.0565843619406	0.159655824304	NaN
20120806	0.0695134028792	0.0689300447702	0.162368670106	NaN
20120807	0.071499504149	0.0627572014928	0.159655824304	NaN
20120808	0.071499504149	0.0730452686548	0.153110042214	NaN
20120809	0.0496524311602	0.0298353917897	0.0899521559477	NaN
20120810	0.0496524311602	0.0360082313418	0.091778203845	NaN
20120811	0.0456802397966	0.0390946492553	0.0908221825957	NaN
20120812	0.0407149940729	0.0401234552264	0.0956022962928	NaN
20120813	0.0466732867062	0.0431654676795	0.101338431239	NaN
20120814	0.0466732867062	0.0483042150736	0.0994263887405	NaN
20120815	0.0466732867062	0.0411099679768	0.101338431239	NaN
20120816	0.0427010916174	0.0524691343307	0.103151865303	NaN
20120817	0.0496524311602	0.0452674888074	0.105162523687	NaN
20120818	0.0496524311602	0.0442386828363	0.108986616135	NaN
20120819	0.0427010916174	0.0452674888074	0.103250481188	NaN
20120820	0.0496031753719	0.0462962947786	0.098564594984	NaN
20120821	0.0485629327595	0.0452674888074	0.108986616135	NaN
20120822	0.0455896928906	0.0442386828363	0.10038240999	NaN
20120823	0.0475718528032	0.0441932156682	0.0975143387914	NaN
20120824	0.0495540127158	0.0472279265523	0.104206502438	NaN
20120825	0.0475718528032	0.0410677604377	0.0975143387914	NaN
20120826	0.0515361726284	0.0451745390892	0.0879541113973	NaN
20120827	0.047524753958	0.0380267202854	0.0831739977002	NaN
20120828	0.0454995036125	0.034943472594	0.0889101326466	NaN
20120829	0.0474777445197	0.0452209673822	0.0783938840032	NaN
20120830	0.0327056497335	0.0380267202854	0.0822179764509	NaN
20120831	0.0336967296898	0.0380267202854	0.091778203845	NaN
20120901	0.0336967296898	0.0339157246053	0.0697896778583	NaN
20120902	0.0346878096461	0.0380267202854	0.076481834054	NaN
20120903	0.0277502480894	0.0339157246053	0.0821394473314	NaN
20120904	0.0356788896024	0.0308324769139	0.0840496644378	NaN
20120905	0.0336967296898	0.0318602249026	0.0907354354858	NaN
20120906	0.0346878096461	0.0318602249026	0.0830945521593	NaN
20120907	0.0277502480894	0.0318275168538	0.0859598889947	NaN
20120908	0.0277502480894	0.0308324769139	0.0783938840032	NaN
20120909	0.033730160445	0.0369989722967	0.0802292227745	NaN
20120910	0.0277502480894	0.0328205116093	0.0773638933897	NaN
20120911	0.0307234879583	0.0379487164319	0.081184335053	NaN
20120912	0.0257680863142	0.0297435894609	0.0744985640049	NaN
20120913	0.0287413280457	0.033846154809	0.0840496644378	NaN
20120914	0.0227948464453	0.0317948721349	0.0869149938226	NaN
20120915	0.0227948464453	0.0348717942834	0.0897803232074	NaN
20120916	0.029732408002	0.0266666673124	0.0850860401988	NaN
20120917	0.0257425736636	0.0287179481238	0.0802292227745	NaN
20120918	0.029732408002	0.0276923067868	0.0783190056682	NaN
20120919	0.032738097012	0.0307692307979	0.0850047767162	NaN
20120920	0.0278053618968	0.0307692307979	0.0839694663882	NaN
20120921	0.0328031815589	0.0317948721349	0.0801526680589	NaN
20120922	0.0258192643523	0.0266940444708	0.081184335053	NaN
20120923	0.0297914594412	0.0297741275281	0.0736137703061	NaN
20120924	0.0347222238779	0.0287474337965	0.0754536762834	NaN
20120925	0.0347222238779	0.0338809043169	0.0773638933897	NaN
20120926	0.032738097012	0.0338809043169	0.0773638933897	NaN
20120927	0.0367063507438	0.0328205116093	0.0772900730372	NaN
20120928	0.0297619048506	0.0317622944713	0.0620229020715	NaN
20120929	0.0396825410426	0.0317622944713	0.0734732821584	NaN
20120930	0.0347222238779	0.0297131147236	0.0629770979285	NaN
20121001	0.0386904776096	0.0286885239184	0.0639313012361	NaN
20121002	0.0357142873108	0.0297131147236	0.0620229020715	NaN
20121003	0.0416666679084	0.0338114760816	0.0610687024891	0.04008016
20121004	0.0406746044755	0.0286885239184	0.0592734217644	NaN
20121005	0.0426587313414	0.025588536635	0.060229446739	NaN
20121006	0.0357142873108	0.0296827014536	0.0525812618434	NaN
20121007	0.0386904776096	0.0266120769084	0.060229446739	NaN
20121008	0.023809524253	0.0112589560449	0.0411089882255	NaN
20121009	0.0198412705213	0.0163766629994	0.0411089882255	NaN
20121010	0.023809524253	0.0245649944991	0.0401529632509	NaN
20121011	0.0208333339542	0.0174002051354	0.0420650094747	NaN
20121012	0.0248015876859	0.0174002051354	0.048710603267	NaN
20121013	0.0248262155801	0.0163766629994	0.0477099232376	NaN
20121014	0.0228401198983	0.0174002051354	0.0515267178416	NaN
20121015	0.0248015876859	0.0163766629994	0.053435113281	NaN
20121016	0.0228174608201	0.0214943699539	0.0591603070497	NaN
20121017	0.0188305247575	0.0153531217948	0.0543893128633	NaN
20121018	0.0237859264016	0.0153531217948	0.053435113281	NaN
20121019	0.0227948464453	0.0143295805901	0.0591603070497	NaN
20121020	0.0198216047138	0.0153531217948	0.0582061074674	NaN
20121021	0.0198216047138	0.0184237454087	0.0524308867753	NaN
20121022	0.0208126865327	0.0163766629994	0.0562440417707	NaN
20121023	0.0168483648449	0.0184237454087	0.0486177317798	NaN
20121024	0.0188305247575	0.0225179120898	0.0514775961638	NaN
20121025	0.0178394448012	0.0245398767292	0.0486177317798	NaN
20121026	0.0188305247575	0.019427401945	0.0505725182593	NaN
20121027	0.0148367956281	0.0255623720586	0.053435113281	NaN
20121028	0.0178217813373	0.0204498972744	0.0438512861729	NaN
20121029	0.0158415846527	0.0224948879331	0.0429389327765	NaN
20121030	0.0108910892159	0.0184049084783	0.0420248322189	NaN
20121031	0.014851485379	0.0245649944991	0.0478011481464	NaN
20121101	0.014851485379	0.0215163938701	0.0535372830927	NaN
20121102	0.0158415846527	0.0286885239184	0.0506208203733	NaN
20121103	0.0158415846527	0.025588536635	0.0506208203733	NaN
20121104	0.0207920800895	0.0266120769084	0.0448901616037	NaN
20121105	0.0207920800895	0.0266120769084	0.0477099232376	NaN
20121106	0.0188118815422	0.0204708296806	0.0458015277982	NaN
20121107	0.0217821784317	0.025588536635	0.0448473282158	NaN
20121108	0.0207920800895	0.0224948879331	0.0448473282158	NaN
20121109	0.016831682995	0.0255623720586	0.0448473282158	NaN
20121110	0.0227497518063	0.0235173832625	0.0468003824353	NaN
20121111	0.016831682995	0.0245398767292	0.0439350530505	NaN
20121112	0.0207715127617	0.0235414542258	0.0391595028341	NaN
20121113	0.0138476751745	0.0235414542258	0.0372492820025	NaN
20121114	0.0217606332153	0.024590164423	0.0343839526177	NaN
20121115	0.0168150346726	0.0204918030649	0.0343839526177	NaN
20121116	0.0187932737172	0.0225409828126	0.0382043942809	NaN
20121117	0.0128585556522	0.0184426233172	0.0276981852949	NaN
20121118	0.0217606332153	0.0236139632762	0.0382043942809	NaN
20121119	0.018774703145	0.0195071864873	0.0382043942809	NaN
20121120	0.0217606332153	0.0184804927558	0.0458452738821	NaN
20121121	0.0197823941708	0.0215605758131	0.0410697236657	NaN
20121122	0.022772276774	0.0226104836911	0.0448901616037	NaN
20121123	0.0198019798845	0.0143884895369	0.0478011481464	NaN
20121124	0.0207920800895	0.017471736297	0.0468451231718	NaN
20121125	0.0257425736636	0.0195272359997	0.0401529632509	NaN
20121126	0.0207920800895	0.0215827338397	0.0458452738821	NaN
20121127	0.0277227722108	0.017471736297	0.0544412620366	NaN
20121128	0.0257425736636	0.0195272359997	0.0486641228199	NaN
20121129	0.0247524753213	0.0205761324614	0.0391221381724	NaN
20121130	0.023762376979	0.0174897126853	0.0419847331941	NaN
20121201	0.0217821784317	0.0226337444037	0.0372137390077	NaN
20121202	0.0188305247575	0.0216049384326	0.034351143986	NaN
20121203	0.0208126865327	0.0185185186565	0.0333969481289	NaN
20121204	0.022772276774	0.0185185186565	0.0333969481289	NaN
20121205	0.0257425736636	0.0205761324614	0.0333969481289	NaN
20121206	0.0227497518063	0.0164609048516	0.034351143986	NaN
20121207	0.023762376979	0.0226337444037	0.0333969481289	NaN
20121208	0.0217821784317	0.0226337444037	0.0324427485466	NaN
20121209	0.0207920800895	0.0246913582087	0.0314885489643	NaN
20121210	0.023762376979	0.0195473246276	0.0381679385901	NaN
20121211	0.0247770063579	0.0246913582087	0.0428979992867	NaN
20121212	0.0297619048506	0.0216271877289	0.0419447086752	NaN
20121213	0.0277777779847	0.0288362521678	0.0371782667935	NaN
20121214	0.0287698414177	0.0226337444037	0.0352716855705	NaN
20121215	0.0287698414177	0.0257201641798	0.0381315536797	NaN
20121216	0.0248015876859	0.0257201641798	0.0371782667935	NaN
20121217	0.0257680863142	0.0226337444037	0.0400763340294	NaN
20121218	0.023809524253	0.023686921224	0.0352716855705	NaN
20121219	0.0267857145518	0.0267765186727	0.0390848442912	NaN
20121220	0.0278053618968	0.0216271877289	0.0371428579092	NaN
20121221	0.0278053618968	0.023686921224	0.0380589924753	NaN
20121222	0.0248262155801	0.0175077244639	0.0323501415551	NaN
20121223	0.0268123131245	0.0257466528565	0.0304471924901	NaN
20121224	0.0258192643523	0.0216271877289	0.0323501415551	NaN
20121225	0.0268123131245	0.0195473246276	0.0333016179502	NaN
20121226	0.0278053618968	0.0195272359997	0.0332699604332	NaN
20121227	0.0298210736364	0.017471736297	0.0332699604332	NaN
20121228	0.0238568596542	0.017471736297	0.0304182507098	NaN
20121229	0.0218687877059	0.0195272359997	0.0313688218594	NaN
20121230	0.0298210736364	0.0164439883083	0.0351711027324	NaN
20121231	0.02286282368	0.0143884895369	0.0370722450316	NaN
20130101	0.0278053618968	0.017471736297	0.036121673882	NaN
20130102	0.0208540223539	0.0133607396856	0.0351711027324	NaN
20130103	0.0258192643523	0.0113052418456	0.0437262356281	NaN
20130104	0.0258192643523	0.0164439883083	0.0408745259047	NaN
20130105	0.0208540223539	0.0113052418456	0.0409134142101	NaN
20130106	0.0178748760372	0.0184994861484	0.0390104651451	NaN
20130107	0.0188679248095	0.0184994861484	0.0418648906052	NaN
20130108	0.0228401198983	0.0174897126853	0.0399619415402	NaN
20130109	0.0149105368182	0.0185185186565	0.0399619415402	NaN
20130110	0.0188866797835	0.0164609048516	0.0408745259047	NaN
20130111	0.0198807157576	0.0144032919779	0.0380228124559	NaN
20130112	0.0168986078352	0.0154320988804	0.036121673882	NaN
20130113	0.0198807157576	0.0113168722019	0.0380589924753	NaN
20130114	0.0189054720104	0.0144032919779	0.0343183986843	NaN
20130115	0.0168986078352	0.0113052418456	0.0371782667935	NaN
20130116	0.02286282368	0.0164439883083	0.0409914217889	NaN
20130117	0.0288270376623	0.017471736297	0.0381315536797	NaN
20130118	0.0298210736364	0.0184994861484	0.0390848442912	NaN
20130119	0.0248508937657	0.017471736297	0.0352716855705	NaN
20130120	0.0278330016881	0.0205549839884	0.0343183986843	NaN
20130121	0.0218687877059	0.0205549839884	0.0343183986843	NaN
20130122	0.0248508937657	0.0205549839884	0.0333651080728	NaN
20130123	0.02286282368	0.0205549839884	0.0371782667935	NaN
20130124	0.0198807157576	0.0257201641798	0.0333651080728	NaN
20130125	0.0228401198983	0.0246913582087	0.0343183986843	NaN
20130126	0.0228174608201	0.0277777779847	0.036224976182	NaN
20130127	0.0218253973871	0.0267489720136	0.0352716855705	NaN
20130128	0.0188492070884	0.0308641977608	0.0333651080728	NaN
20130129	0.0237859264016	0.0216049384326	0.0352716855705	NaN
20130130	0.023809524253	0.0308641977608	0.0381679385901	NaN
20130131	0.0218253973871	0.0226104836911	0.0372137390077	NaN
20130201	0.0287698414177	0.0328879766166	0.0410305336118	NaN
20130202	0.0257936511189	0.0318602249026	0.0353053435683	NaN
20130203	0.0287698414177	0.0308324769139	0.0381679385901	NaN
20130204	0.0287413280457	0.034943472594	0.0333969481289	NaN
20130205	0.0287413280457	0.0328879766166	0.0420650094747	NaN
20130206	0.0327056497335	0.0318275168538	0.0391969420016	NaN
20130207	0.0317145697772	0.0287474337965	0.0458891019225	NaN
20130208	0.0257680863142	0.0287474337965	0.0468451231718	NaN
20130209	0.0267591681331	0.0297741275281	0.0487571693957	NaN
20130210	0.029732408002	0.0287179481238	0.0564593300223	NaN
20130211	0.032673265785	0.0317948721349	0.0545454546809	NaN
20130212	0.0277227722108	0.0307692307979	0.0584291182458	NaN
20130213	0.0316831693053	0.0256410259753	0.0622605346143	NaN
20130214	0.0316831693053	0.0297435894609	0.0613026805222	NaN
20130215	0.0306930691004	0.0318275168538	0.0622605346143	NaN
