date	funestus_sc_9_arabiensis_sc_97	funestus_sc_9_arabiensis_sc_87	funestus_sc_9_arabiensis_sc_117	observed
20111121	0.35372069478	0.327363193035	0.328600406647	NaN
20111122	0.355397135019	0.332338303328	0.321501016617	NaN
20111123	0.361507117748	0.325373142958	0.31541582942	NaN
20111124	0.350305497646	0.332669317722	0.314401626587	NaN
20111125	0.351323843002	0.33830845356	0.320486813784	NaN
20111126	0.382892042398	0.321393042803	0.32251521945	NaN
20111127	0.375763744116	0.328358203173	0.328600406647	NaN
20111128	0.356415480375	0.341293543577	0.334685593843	NaN
20111129	0.350305497646	0.337313443422	0.332657188177	NaN
20111130	0.360488802195	0.34726369381	0.331643015146	NaN
20111201	0.356415480375	0.335329353809	0.341463416815	NaN
20111202	0.331975549459	0.331337332725	0.335365861654	NaN
20111203	0.351323843002	0.342315375805	0.337398380041	NaN
20111204	0.332993894815	0.329670339823	0.319105684757	NaN
20111205	0.340122193098	0.331999987364	0.327235758305	NaN
20111206	0.321792274714	0.317999988794	0.306910574436	0.317813765182
20111207	0.335030555725	0.334334343672	0.319105684757	NaN
20111208	0.324847251177	0.319319307804	0.31841301918	NaN
20111209	0.332993894815	0.331331342459	0.311291962862	NaN
20111210	0.30651730299	0.3183183074	0.305188208818	NaN
20111211	0.312627285719	0.315631270409	0.302136331797	NaN
20111212	0.144602850079	0.137274548411	0.126016259193	NaN
20111213	0.139511197805	0.142142146826	0.136178866029	NaN
20111214	0.138492867351	0.146146148443	0.123983740807	NaN
20111215	0.149694502354	0.149149149656	0.134146347642	NaN
20111216	0.142421156168	0.150150150061	0.136178866029	NaN
20111217	0.147507622838	0.158316627145	0.162601619959	NaN
20111218	0.154628694057	0.150300607085	0.14532519877	NaN
20111219	0.154628694057	0.15847542882	0.158536583185	NaN
20111220	0.153611391783	0.160481438041	0.162601619959	NaN
20111221	0.156663268805	0.167502507567	0.160569101572	NaN
20111222	0.156663268805	0.160481438041	0.168527916074	NaN
20111223	0.152594104409	0.164493486285	0.168527916074	NaN
20111224	0.164801627398	0.168505519628	0.173604056239	NaN
20111225	0.151576802135	0.170682728291	0.181541576982	NaN
20111226	0.169888094068	0.159638553858	0.180344477296	NaN
20111227	0.169888094068	0.171686753631	0.178498983383	NaN
20111228	0.181078329682	0.166666671634	0.183383986354	NaN
20111229	0.167853504419	0.167839199305	0.188449844718	NaN
20111230	0.175813004375	0.175879403949	0.177304968238	NaN
20111231	0.177664980292	0.188944727182	0.192502528429	NaN
20120101	0.188008129597	0.17989949882	0.198581561446	NaN
20120102	0.187182098627	0.202010050416	0.204868152738	NaN
20120103	0.196337744594	0.195171028376	0.198782965541	NaN
20120104	0.201424211264	0.210473313928	0.201825559139	NaN
20120105	0.207527980208	0.21875	0.205882355571	NaN
20120106	0.206510677934	0.221774190664	0.210953339934	NaN
20120107	0.202235773206	0.223790317774	0.208924949169	NaN
20120108	0.217258885503	0.216733872891	0.223123729229	NaN
20120109	0.235532999039	0.230846777558	0.229208931327	NaN
